hora,posicio,trend,volum
00:10,1,Debatea7RTVE,69.287
00:10,2,音楽の日,49.669
00:10,3,الزمالك,68.140
00:10,4,FileninSultanları,13.608
00:10,5,Maradona,
00:10,6,Monteros,15.936
00:10,7,ليله_الجمعه,23.912
00:10,8,Rufián,23.395
00:10,9,Fran Drescher,27.985
00:10,10,$XRP,735.041
00:40,1,Debatea7RTVE,96.358
00:40,2,音楽の日,55.450
00:40,3,الزمالك,72.736
00:40,4,Maradona,
00:40,5,Lasu,19.878
00:40,6,Alisson,
00:40,7,Monteros,24.135
00:40,8,FileninSultanları,13.979
00:40,9,米津玄師,17.032
00:40,10,ليله_الجمعه,25.989
01:10,1,音楽の日,60.204
01:10,2,Debatea7RTVE,113.923
01:10,3,Maradona,
01:10,4,Alisson,
01:10,5,Lasu,25.010
01:10,6,米津玄師,19.259
01:10,7,الزمالك,74.288
01:10,8,VaiNaFe,11.826
01:10,9,君たちはどう生きるか,52.138
01:10,10,Monteros,30.326
01:40,1,音楽の日,64.938
01:40,2,Debatea7RTVE,123.806
01:40,3,君たちはどう生きるか,56.718
01:40,4,Maradona,10.145
01:40,5,米津玄師,22.328
01:40,6,Piquerez,
01:40,7,LegadosEdomex,64.689
01:40,8,Alisson,
01:40,9,Lasu,28.818
01:40,10,Luciano,20.608
02:10,1,音楽の日,68.277
02:10,2,Debatea7RTVE,129.707
02:10,3,Luciano,22.150
02:10,4,Piquerez,12.053
02:10,5,Alisson,
02:10,6,Nestor,17.746
02:10,7,Daronco,
02:10,8,君たちはどう生きるか,60.439
02:10,9,米津玄師,25.116
02:10,10,Maradona,10.725
02:40,1,Daronco,20.806
02:40,2,音楽の日,71.336
02:40,3,CAIO PAULISTA,
02:40,4,Luciano,25.326
02:40,5,Nestor,19.027
02:40,6,君たちはどう生きるか,63.940
02:40,7,Debatea7RTVE,132.775
02:40,8,Piquerez,12.659
02:40,9,Dorival,
02:40,10,Veiga,10.230
03:10,1,Daronco,28.146
03:10,2,Dorival,23.929
03:10,3,Abel,48.156
03:10,4,音楽の日,73.531
