hora,posicio,trend,volum
00:10,1,TransDayOfVisibility,724.687
00:10,2,1 Nisan,70.639
00:10,3,エイプリルフール,751.829
00:10,4,TentacionesDBT11,24.074
00:10,5,ENGPOL,30.690
00:10,6,GERMKD,14.114
00:10,7,MHPTürkiyedir,89.910
00:10,8,Werner,38.988
00:10,9,Macedonia,31.384
00:10,10,george lore,35.043
00:41,1,エイプリルフール,800.189
00:41,2,TransDayOfVisibility,755.642
00:41,3,TentacionesDBT11,38.271
00:41,4,1 Nisan,75.431
00:41,5,ENGPOL,30.941
00:41,6,MHPTürkiyedir,94.252
00:41,7,MaurizioCostanzoShow,34.194
00:41,8,Werner,42.598
00:41,9,Macedonia,33.968
00:41,10,Knives Out,13.152
01:10,1,エイプリルフール,850.091
01:10,2,TentacionesDBT11,51.638
01:10,3,TransDayOfVisibility,779.598
01:10,4,1 Nisan,77.468
01:10,5,MaurizioCostanzoShow,43.106
01:10,6,ENGPOL,31.080
01:10,7,新社会人,104.574
01:10,8,Thiago Santos,
01:10,9,MHPTürkiyedir,96.789
01:10,10,Knives Out,15.310
01:41,1,エイプリルフール,908.441
01:41,2,TentacionesDBT11,63.935
01:41,3,TransDayOfVisibility,805.235
01:41,4,1 Nisan,79.049
01:41,5,Rafael Santos,10.941
01:41,6,新社会人,112.935
01:41,7,Thiago Santos,
01:41,8,Lindoso,
01:41,9,MaurizioCostanzoShow,48.172
01:41,10,LopezAliagaDeudor,
02:10,1,エイプリルフール,955.191
02:10,2,TentacionesDBT11,68.134
02:10,3,TransDayOfVisibility,826.168
02:10,4,Rafael Santos,18.919
02:10,5,新社会人,119.368
02:10,6,Thiago Santos,
02:10,7,1 Nisan,79.952
02:10,8,DebatePresidencial,17.053
02:10,9,López Aliaga,59.401
02:10,10,Guzmán,51.725
02:41,1,エイプリルフール,1.010.229
02:41,2,Rafael Santos,27.083
02:41,3,Guzmán,75.177
02:41,4,TransDayOfVisibility,850.142
02:41,5,tentacionesdbt11,69.543
02:41,6,DebatePresidencial,23.475
02:41,7,AEWDynamite,14.592
02:41,8,新社会人,124.825
02:41,9,López Aliaga,72.906
02:41,10,Porky,41.271
03:10,1,エイプリルフール,1.060.076
03:10,2,AEWDynamite,22.078
03:10,3,Rafael Santos,34.107
03:10,4,Guzmán,85.764
03:10,5,DebatePresidencialJNE,66.999
03:10,6,TransDayOfVisibility,866.016
03:10,7,Salaverry,20.999
03:10,8,TentacionesDBT11,70.286
03:10,9,Ciro Gálvez,19.186
03:10,10,嘘か本当かわからないことを言う,12.893
03:41,1,エイプリルフール,1.121.880
03:41,2,AEWDynamite,27.551
03:41,3,Rafael Santos,41.116
03:41,4,Arrascaeta,
03:41,5,Guzmán,99.743
03:41,6,嘘か本当かわからないことを言う,14.696
03:41,7,DebatePresidencialJNE,77.384
03:41,8,5MStaywithWin,78.292
03:41,9,TransDayOfVisibility,886.965
03:41,10,Ciro Gálvez,25.080
04:10,1,HOSEOK,193.153
04:10,2,HOSEOK,193.153
04:10,3,エイプリルフール,1.175.775
04:10,4,AEWDynamite,37.523
04:10,5,嘘か本当かわからないことを言う,16.080
04:10,6,5MStaywithWin,132.632
04:10,7,Arrascaeta,11.843
04:10,8,Rafael Santos,44.759
04:10,9,Guzmán,105.643
04:10,10,GodzillaVsKong,81.236
04:41,1,HOSEOK,239.573
04:41,2,hobi,199.525
04:41,3,エイプリルフール,1.242.323
04:41,4,AEWDynamite,40.254
04:41,5,SnowfallFX,
04:41,6,嘘か本当かわからないことを言う,17.998
04:41,7,5MStaywithWin,176.362
04:41,8,GodzillaVsKong,87.675
04:41,9,Arrascaeta,13.636
04:41,10,Rafael Santos,47.883
05:10,1,HOSEOK,255.365
05:10,2,hobi,223.506
05:10,3,エイプリルフール,1.318.041
05:10,4,SnowfallFX,16.493
05:10,5,嘘か本当かわからないことを言う,19.914
05:10,6,Franklin,21.791
05:10,7,AEWDynamite,41.411
05:10,8,GodzillaVsKong,91.579
05:10,9,5MStaywithWin,199.948
05:10,10,Arrascaeta,14.403
05:41,1,エイプリルフール,1.441.859
05:41,2,HOSEOK,266.497
05:41,3,hobi,239.421
05:41,4,Snowfallfx,19.401
05:41,5,嘘か本当かわからないことを言う,22.798
05:41,6,Franklin,23.449
05:41,7,GodzillaVsKong,96.690
05:41,8,AEWDynamite,42.375
05:41,9,AprilFoolsDay,1.007.020
05:41,10,メトロック,11.772
06:10,1,エイプリルフール,1.532.708
06:10,2,hobi,246.841
06:10,3,hoseok,269.236
06:10,4,嘘か本当かわからないことを言う,25.167
06:10,5,Snowfallfx,19.992
06:10,6,GodzillaVsKong,99.775
06:10,7,AprilFoolsDay,1.039.247
06:10,8,Franklin,23.569
06:10,9,メトロック,15.816
06:10,10,dttwtselfieday,22.880
06:41,1,エイプリルフール,1.603.113
06:41,2,hobi,256.577
06:41,3,hoseok,275.804
06:41,4,嘘か本当かわからないことを言う,27.048
06:41,5,AprilFoolsDay,1.073.692
06:41,6,Snowfallfx,20.492
06:41,7,GodzillaVsKong,103.929
06:41,8,メトロック,18.294
06:41,9,本当にラルグス車高調プレゼント,
06:41,10,Franklin,24.022
07:10,1,エイプリルフール,1.653.275
07:10,2,Hobi,260.380
07:10,3,hoseok,273.545
07:10,4,AprilFoolsDay,1.105.130
07:10,5,嘘か本当かわからないことを言う,28.770
07:10,6,GodzillaVsKong,106.488
07:10,7,Snowfallfx,20.727
07:10,8,本当にラルグス車高調プレゼント,
07:10,9,メトロック,19.949
07:10,10,外見の可愛さ,
07:41,1,エイプリルフール,1.704.807
