Date,Title,Description,Source,Domain,Keyword Matches,URL
2025-09-16 22:14,Italian Court Orders Suspect In Russian Pipelines’ Explosion Extradited To Germany,An Italian court ordered a Ukrainian man extradited to Germany to face charges in connection with the 2022 explosion of Russian gas pipelines.,The Daily Caller,dailycaller.com,1,https://dailycaller.com/2025/09/16/italian-court-extradition-suspect-nord-stream-pipelines-explosion-russia-ukraine/
2025-09-16 22:06,Nisga’a Nation leader touts reconciliation after Ksi Lisims LNG project gains government approvals,"The leader of the Nisga’a Nation in northwest British Columbia is touting economic reconciliation after a liquefied natural gas project on the Indigenous group’s territory gained approvals from the B.C. and federal governments.
The Nisga’a, U.S.-based Western…",Biztoc.com,biztoc.com,2,https://biztoc.com/x/a9a3904a0f802ed2
2025-09-16 21:32,Stock Is Surging After Hours: Here's Why,"New Fortress Energy Inc (NASDAQ:NFE) shares are ripping higher in Tuesday’s after-hours session after the company announced a long-term gas supply agreement with the Puerto Rican government.
What To Know: New Fortress said it reached an agreement on contract …",Biztoc.com,biztoc.com,1,https://biztoc.com/x/76283a3c7191998a
2025-09-16 20:42,Massachusetts gas prices slightly declined from last week: See how much here,Here's a look at how weekly regional gas prices changed in Massachusetts last week compared with the week prior.,Milforddailynews.com,www.milforddailynews.com,1,https://www.milforddailynews.com/story/news/local/2025/09/16/weekly-gas-prices/86184469007/
2025-09-16 20:16,New Fortress Energy confirms 7-year LNG supply pact with Puerto Rico,"See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…",Thefly.com,thefly.com,1,https://thefly.com/permalinks/entry.php/id4198917/NFE-New-Fortress-Energy-confirms-year-LNG-supply-pact-with-Puerto-Rico
2025-09-16 20:00,Canada Approves West Coast LNG Export Project,Ksi Lisims LNG is the first such major project to be approved under Prime Minister Mark Carney.,Rigzone,www.rigzone.com,1,https://www.rigzone.com/news/wire/canada_approves_west_coast_lng_export_project-16-sep-2025-181815-article/
2025-09-16 19:36,Puerto Rico confirms $4B LNG supply pact with New Fortress Energy,"See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…",Thefly.com,thefly.com,1,https://thefly.com/permalinks/entry.php/id4198895/NFE-Puerto-Rico-confirms-B-LNG-supply-pact-with-New-Fortress-Energy
2025-09-16 19:30,The Outlook for Hot US Temps Pushes Nat-Gas Prices Higher,,Biztoc.com,biztoc.com,1,https://biztoc.com/x/64c2ba832f0ca088
2025-09-16 18:59,"New Fortress finalizes $4B LNG supply deal with Puerto Rico, Bloomberg says","See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…",Thefly.com,thefly.com,1,https://thefly.com/permalinks/entry.php/id4198887/NFE-New-Fortress-finalizes-B-LNG-supply-deal-with-Puerto-Rico-Bloomberg-says
2025-09-16 18:13,New Fortress Energy Gets Boost on Revived Puerto Rico LNG Deal,"Billionaire Wes Edens’ New Fortress Energy Inc. has finalized a seven-year deal worth $4 billion to supply liquefied natural gas to Puerto Rico, the governor confirmed on Tuesday, giving the financially-strained company a shot in the arm.",Financial Post,financialpost.com,2,https://financialpost.com/pmn/business-pmn/new-fortress-energy-gets-boost-on-revived-puerto-rico-lng-deal
2025-09-16 18:05,B.C. LNG project exemplifies the new one review process: Federal Energy Minister Tim Hodgson,"Federal Energy Minister Tim Hodgson says the Ksi Lisims LNG project that received a B.C. environmental certificate on Monday, followed by federal approval, is an example of the ""one project, one review"" system in which the Canadian government relied on the pr…",National Observer,www.nationalobserver.com,1,https://www.nationalobserver.com/2025/09/16/news/bc-lng-project-one-review-process-federal-energy-minister-hodgson
2025-09-16 16:59,"Exclusive-Japan's JERA in advanced talks to buy $1.7 billion of US shale gas assets, sources say","NEW YORK :Japan's top power generator JERA is in advanced talks to buy natural gas production assets in the U.S. for around $1.7 billion, people familiar with the matter said, the latest example of the Asian nation investing in America's energy sector. JERA e…",CNA,www.channelnewsasia.com,1,https://www.channelnewsasia.com/business/exclusive-japans-jera-in-advanced-talks-buy-17-billion-us-shale-gas-assets-sources-say-5352631
2025-09-16 14:43,Italian court orders extradition of Ukrainian to Germany in Nord Stream case,An Italian court Tuesday ordered a Ukrainian man arrested over the 2022 sabotage of the Nord Stream gas pipelines linking Russia with Europe to be extradited to Germany to face charges.,The Local Germany,www.thelocal.de,1,https://www.thelocal.de/20250916/italian-court-orders-extradition-of-ukrainian-to-germany-in-nord-stream-case
2025-09-16 14:23,"Argentina Construction Industry Report 2025 | Output to Register an AAGR of 4.9% During 2026-2029, Supported by Investments in Renewable Energy, and Oil and Gas Infrastructure Projects","Key market opportunities in Argentina's construction industry include growth prospects driven by renewable energy and oil and gas projects, increased inward FDI, and significant investments in hydrogen production. Meanwhile, challenges such as US tariffs, fed…",GlobeNewswire,www.globenewswire.com,1,https://www.globenewswire.com/news-release/2025/09/16/3150989/28124/en/Argentina-Construction-Industry-Report-2025-Output-to-Register-an-AAGR-of-4-9-During-2026-2029-Supported-by-Investments-in-Renewable-Energy-and-Oil-and-Gas-Infrastructure-Projects.html
2025-09-16 13:56,"After escaping Russian energy dependence, Europe is locking itself in to US LNG","The US energy secretary says the quiet part out loud: the tributary $750 billion in energy purchases the EU has promised in its Trump deal is meant to lock Europe into ""long-term"" energy dependence.",Substack.com,davekeating.substack.com,1,https://davekeating.substack.com/p/after-escaping-russian-energy-dependence
2025-09-16 13:26,"BC, federal governments back huge LNG facility, opposed by some First Nations","The British Columbia and federal governments have announced their support for a massive LNG export facility floating in waters off the province's northwest, despite opposition from some First Nations and environmentalists.",National Observer,www.nationalobserver.com,1,https://www.nationalobserver.com/2025/09/16/news/bc-federal-governments-back-huge-lng-facility-opposed-some-first-nations
2025-09-16 13:11,Slumped Following Disastrous Q2 Results,"The share price of New Fortress Energy Inc. (NASDAQ:NFE) fell by 46.53% between September 5 and September 12, 2025, putting it among the Energy Stocks that Lost the Most This Week.
New Fortress Energy Inc. (NASDAQ:NFE) owns and operates natural gas and LNG in…",Biztoc.com,biztoc.com,1,https://biztoc.com/x/b8450d34aa28779e
2025-09-16 12:04,California’s High Gas Prices Could Climb Further as Refineries Close,"The state has led the country in adopting electric cars and reducing gas use, but it now faces much higher gas prices as oil companies plan to shut down refineries.",Biztoc.com,biztoc.com,1,https://biztoc.com/x/92d43756f8d520a7
2025-09-16 09:29,Italian court orders extradition to Germany of Nord Stream sabotage suspect,"MILAN (Reuters) -An Italian court has ordered the extradition to Germany of a Ukrainian man suspected of coordinating attacks on Nord Stream gas pipelines in the Baltic Sea in 2022, a ruling reviewed by Reuters on Tuesday showed, but he plans a further appeal…",The Star Online,www.thestar.com.my,1,https://www.thestar.com.my/news/world/2025/09/16/italian-court-orders-extradition-to-germany-of-nord-stream-sabotage-suspect
2025-09-16 09:05,German gas storage at 75% but operators keep an eye on winter supply,,Biztoc.com,biztoc.com,1,https://biztoc.com/x/2a8242f24f955137
2025-09-16 08:30,Canada’s Ksi Lisims LNG Project Gets Green Light From Regulators,The Ksi Lisims LNG project has received an environmental assessment certificate from the British Columbia authorities that brings it closer to the start of construction. The federal government also granted the project its environmental approval. CBC reported …,OilPrice.com,oilprice.com,1,https://oilprice.com/Latest-Energy-News/World-News/Canadas-Ksi-Lisims-LNG-Project-Gets-Green-Light-From-Regulators.html
2025-09-16 06:26,India LNG Demand Set to Fall in 2025,"India's LNG demand is set to contract in 2025 for the first time in years, as buyers hold out for a surge in production that is expected to push down prices.",Rigzone,www.rigzone.com,2,https://www.rigzone.com/news/wire/india_lng_demand_set_to_fall_in_2025-16-sep-2025-181810-article/
2025-09-16 02:00,T&T faces LNG revenue risks amid global oversupply,"Trinidad and Tobago’s energy sector could face growing challenges in the coming years as the global liquefied natural gas (LNG) market heads toward oversupply, the Energy Chamber of T&amp;T has",Trinidad & Tobago Express Newspapers,trinidadexpress.com,2,https://trinidadexpress.com/business/local/t-t-faces-lng-revenue-risks-amid-global-oversupply/article_d28d5ddc-929e-467f-977e-cd04044513ff.html
2025-09-16 01:59,"India’s LNG demand to shrink in 2025, first dip in years","The pullback offers some respite to tight global markets, but experts say the decline is temporary, with demand expected to rebound as new supply projects lower prices.",Bloomberg,www.bloomberg.com,2,https://www.bloomberg.com/news/articles/2025-09-16/india-s-lng-demand-drops-in-2025-as-buyers-wait-for-supply-wave
2025-09-16 01:45,India’s LNG Demand Drops in 2025 as Buyers Wait for Supply Wave,"India’s annual liquefied natural gas demand is set to contract in 2025 for the first time in years, as buyers hold out for a surge in production that is expected to push down prices.",Financial Post,financialpost.com,4,https://financialpost.com/pmn/business-pmn/indias-lng-demand-drops-in-2025-as-buyers-wait-for-supply-wave
2025-09-16 01:12,India's LNG Demand Drops In 2025 As Buyers Wait For Supply Wave,"India’s annual liquefied natural gas demand is set to contract in 2025 for the first time in years, as buyers hold out for a surge in production that is expected to push down prices.",Ndtvprofit.com,www.ndtvprofit.com,4,https://www.ndtvprofit.com/business/india-lng-demand-drops-in-2025-as-buyers-wait-for-supply-wave
