hora,posicio,trend,volum
00:10,1,Flamengo,651.977
00:10,2,Gabigol,113.957
00:10,3,Liverpool,170.864
00:10,4,Pedro Henrique,18.553
00:10,5,SinaisDoOutroLado,87.673
00:10,6,Carla Zambelli,466.242
00:10,7,Leeds,120.559
00:10,8,BenidormFest,30.227
00:10,9,Klopp,36.609
00:10,10,LIVLEE,54.283
00:40,1,Flamengo,786.324
00:40,2,Gabigol,137.023
00:40,3,Liverpool,177.391
00:40,4,Carla Zambelli,562.694
00:40,5,SinaisDoOutroLado,100.194
00:40,6,Pedro Henrique,20.306
00:40,7,BenidormFest,37.509
00:40,8,Leeds,124.927
00:40,9,GABRIEL BARBOSA,37.894
00:40,10,Klopp,38.621
01:10,1,Flamengo,845.224
01:10,2,Gabigol,160.815
01:10,3,Carla Zambelli,653.688
01:10,4,Liverpool,181.446
01:10,5,SinaisDoOutroLado,106.198
01:10,6,Pedro Henrique,21.137
01:10,7,BenidormFest,39.809
01:10,8,Geralt,44.262
01:10,9,GABRIEL BARBOSA,42.758
01:10,10,Leeds,124.469
01:40,1,Flamengo,910.530
01:40,2,Gabigol,173.626
01:40,3,Carla Zambelli,726.657
01:40,4,SinaisDoOutroLado,114.985
01:40,5,Liverpool,185.088
01:40,6,Pedro Henrique,21.736
01:40,7,Geralt,46.956
01:40,8,Halloween,2.026.978
01:40,9,BenidormFest,40.920
01:40,10,Gabriel Barbosa,45.881
02:10,1,Flamengo,941.700
02:10,2,Gabigol,182.368
02:10,3,Carla Zambelli,787.797
02:10,4,SinaisDoOutroLado,124.149
02:10,5,precure,41.154
02:10,6,UFCVegas63,14.379
02:10,7,Halloween,1.523.581
02:10,8,Liverpool,187.304
02:10,9,WORLDS2022,25.281
02:10,10,Pedro Henrique,22.055
02:40,1,Flamengo,980.302
02:40,2,Gabigol,195.142
02:40,3,Carla Zambelli,840.062
02:40,4,仮面ライダーギーツ,29.747
02:40,5,WORLDS2022,32.161
02:40,6,SinaisDoOutroLado,133.497
02:40,7,T1WIN,14.909
02:40,8,Faker,31.893
02:40,9,Halloween,1.468.158
02:40,10,ドンブラザーズ,12.134
02:10,1,Flamengo,989.359
02:10,2,ドンブラザーズ,38.682
02:10,3,Gabigol,200.149
02:10,4,Worlds2022,44.095
02:10,5,Carla Zambelli,878.577
02:10,6,Faker,48.793
02:10,7,T1WIN,20.885
02:10,8,仮面ライダーギーツ,35.538
02:10,9,SinaisDoOutroLado,141.425
02:10,10,Halloween,1.220.546
02:40,1,Flamengo,1.029.750
02:40,2,ドンブラザーズ,45.396
02:40,3,Gabigol,
02:40,4,Carla Zambelli,927.846
02:40,5,UFCVegas63,20.445
02:40,6,Worlds2022,48.352
02:40,7,Faker,55.005
02:40,8,T1WIN,22.818
02:40,9,仮面ライダーギーツ,39.694
02:40,10,Will Levis,
03:10,1,Flamengo,1.029.533
03:10,2,ドンブラザーズ,48.824
03:10,3,Carla Zambelli,950.791
03:10,4,Will Levis,
03:10,5,Gabigol,211.860
03:10,6,Itaewon,726.178
03:10,7,Worlds2022,50.600
03:10,8,UFCVegas63,21.302
03:10,9,Faker,58.427
03:10,10,仮面ライダーギーツ,41.843
03:40,1,Flamengo,1.050.445
03:40,2,Itaewon,800.632
03:40,3,Will Levis,
03:40,4,Zambelli,1.489.139
03:40,5,ドンブラザーズ,51.276
03:40,6,Gabigol,
03:40,7,SinaisDoOutroLado,161.987
03:40,8,Halloween,1.275.822
03:40,9,Faker,61.092
03:40,10,Tennessee,55.396
04:10,1,Flamengo,1.029.814
