hora,posicio,trend,volum
00:10,1,Barça,176.699
00:10,2,Barcelona,209.805
00:10,3,Xavi,81.168
00:10,4,Dembele,56.779
00:10,5,Overwatch2,79.012
00:10,6,Napoli,88.670
00:10,7,ajanap,29.330
00:10,8,Europa League,33.220
00:10,9,Champions,228.834
00:10,10,Dumfries,16.491
00:40,1,Barça,185.396
00:40,2,Barcelona,215.108
00:40,3,Xavi,86.083
00:40,4,Overwatch2,84.980
00:40,5,Dembele,59.043
00:40,6,Napoli,90.679
00:40,7,ajanap,29.560
00:40,8,Europa League,35.892
00:40,9,Champions,236.498
00:40,10,Dumfries,18.874
01:10,1,Barça,190.221
01:10,2,Barcelona,217.188
01:10,3,Overwatch2,88.369
01:10,4,Xavi,87.876
01:10,5,Dembele,60.143
01:10,6,Napoli,91.582
01:10,7,Raniel,
01:10,8,ajanap,29.668
01:10,9,Europa League,37.681
01:10,10,Champions,239.340
01:40,1,Overwatch2,94.499
01:40,2,あさイチ,
01:40,3,Barça,194.653
01:40,4,Barcelona,220.240
01:40,5,Xavi,90.078
01:40,6,舞いあがれ,37.172
01:40,7,AskNotorious,
01:40,8,Raniel,10.047
01:40,9,Dembele,61.116
01:40,10,O Vasco,24.540
02:10,1,O Vasco,39.130
02:10,2,Alex Teixeira,10.423
02:10,3,あさイチ,14.501
02:10,4,Overwatch2,98.215
02:10,5,VASCO DA GAMA,
02:10,6,Raniel,11.599
02:10,7,VamosColoColo,
02:10,8,舞いあがれ,39.079
02:10,9,Barça,196.660
02:10,10,Barcelona,221.060
02:40,1,Aaron Judge,60.624
02:40,2,あさイチ,20.450
02:40,3,O Vasco,48.361
02:40,4,Alex Teixeira,14.080
02:40,5,AllRise,19.275
02:40,6,Overwatch2,102.922
02:40,7,VASCO DA GAMA,
02:40,8,Raniel,12.246
02:40,9,VamosColoColo,
02:40,10,教えて推しライフ,11.332
03:10,1,Pantanal,22.142
03:10,2,Aaron Judge,78.281
03:10,3,Tenório,16.307
03:10,4,あさイチ,25.151
03:10,5,AllRise,25.315
03:10,6,O Vasco,51.701
03:10,7,Alex Teixeira,15.202
03:10,8,Overwatch2,105.829
03:10,9,Alcides,
