hora,posicio,trend,volum
00:01,1,$PARAM,3.719.999
00:01,2,$BEYOND,3.320.000
00:01,3,الهلال,809.000
00:01,4,Madrid,734.000
00:01,5,Elon Musk,703.000
00:01,6,Arsenal,531.000
00:01,7,$SOMO,465.000
00:01,8,Real Madrid,414.000
00:01,9,Champions,343.000
00:01,10,Raya,322.000
00:31,1,$PARAM,3.719.999
00:31,2,Madrid,745.000
00:31,3,Elon Musk,703.000
00:31,4,الهلال,659.000
00:31,5,Arsenal,539.000
00:31,6,$SOMO,499.000
00:31,7,Real Madrid,422.000
00:31,8,Champions,348.000
00:31,9,Raya,322.000
00:31,10,Bayern,320.000
01:01,1,$MOJO,6.180.000
01:01,2,$PARAM,3.719.999
01:01,3,Madrid,762.000
01:01,4,الهلال,659.000
01:01,5,Arsenal,549.000
01:01,6,$SOMO,499.000
01:01,7,Real Madrid,433.000
01:01,8,Champions,357.000
01:01,9,Raya,328.000
01:01,10,Bayern,327.000
01:31,1,$MOJO,6.240.000
01:31,2,Madrid,769.000
01:31,3,الهلال,659.000
01:31,4,Arsenal,551.000
01:31,5,$SOMO,499.000
01:31,6,Real Madrid,436.000
01:31,7,Champions,359.000
01:31,8,Raya,332.000
01:31,9,Bayern,329.000
01:31,10,NFTs,268.000
02:01,1,$MOJO,6.240.000
02:01,2,Madrid,780.000
02:01,3,Arsenal,556.000
02:01,4,الهلال,535.000
02:01,5,Real Madrid,443.000
02:01,6,Champions,365.000
02:01,7,Bayern,333.000
02:01,8,Raya,332.000
02:01,9,Jesus,293.000
02:01,10,Cat 1,260.000
02:31,1,$MOJO,6.240.000
02:31,2,Madrid,781.000
02:31,3,Arsenal,557.000
02:31,4,الهلال,535.000
02:31,5,Real Madrid,444.000
02:31,6,Champions,365.000
02:31,7,Bayern,334.000
02:31,8,Raya,332.000
02:31,9,Jesus,293.000
02:31,10,Eid Mubarak,260.000
03:01,1,$MOJO,6.080.000
03:01,2,Madrid,789.000
03:01,3,Arsenal,560.000
03:01,4,ज्ञान गंगा,541.000
03:01,5,الهلال,454.000
03:01,6,Real Madrid,448.000
03:01,7,Champions,370.000
03:01,8,Bayern,337.000
03:01,9,Raya,332.000
03:01,10,Jesus,293.000
03:31,1,Madrid,790.000
03:31,2,Arsenal,560.000
03:31,3,ज्ञान गंगा,541.000
03:31,4,الهلال,454.000
03:31,5,Real Madrid,449.000
03:31,6,Champions,370.000
03:31,7,Bayern,337.000
03:31,8,Jesus,293.000
03:31,9,Eid Mubarak,289.000
03:31,10,Arizona,266.000
04:01,1,Madrid,790.000
04:01,2,Arsenal,562.000
04:01,3,ज्ञान गंगा,541.000
04:01,4,Real Madrid,452.000
04:01,5,الهلال,393.000
04:01,6,Champions,374.000
04:01,7,Bayern,339.000
04:01,8,Eid Mubarak,304.000
04:01,9,Jesus,287.000
04:01,10,Arizona,284.000
04:31,1,Madrid,796.000
04:31,2,$XTER,583.000
04:31,3,Arsenal,562.000
04:31,4,ज्ञान गंगा,541.000
04:31,5,Real Madrid,452.000
04:31,6,الهلال,393.000
04:31,7,Champions,374.000
04:31,8,Bayern,339.000
04:31,9,Ramadan,336.000
04:31,10,Eid Mubarak,318.000
05:01,1,Madrid,799.000
05:01,2,$XTER,583.000
05:01,3,Arsenal,563.000
05:01,4,ज्ञान गंगा,512.000
05:01,5,Real Madrid,455.000
05:01,6,Champions,377.000
05:01,7,الهلال,350.000
05:01,8,Ramadan,341.000
05:01,9,Bayern,340.000
05:01,10,Eid Mubarak,331.000
05:31,1,Madrid,799.000
05:31,2,$XTER,584.000
05:31,3,Arsenal,563.000
05:31,4,ज्ञान गंगा,512.000
05:31,5,Real Madrid,455.000
05:31,6,Champions,377.000
05:31,7,Eid Mubarak,350.000
05:31,8,Ramadan,341.000
05:31,9,Bayern,340.000
05:31,10,الهلال,314.000
06:01,1,Madrid,799.000
06:01,2,$XTER,584.000
06:01,3,Arsenal,565.000
06:01,4,Real Madrid,457.000
06:01,5,ज्ञान गंगा,420.000
06:01,6,Champions,377.000
06:01,7,Eid Mubarak,371.000
06:01,8,Bayern,342.000
06:01,9,Ramadan,341.000
06:01,10,الهلال,314.000
06:31,1,Madrid,801.000
06:31,2,$XTER,584.000
06:31,3,Arsenal,565.000
06:31,4,Real Madrid,457.000
06:31,5,Eid Mubarak,395.000
