Date,Title,Description,URL,Author
2023-07-18,"Thailand sees LNG demand rising to 26 mtpa by 2037 as domestic, regional demand increase",Thailand sees LNG demand rising to 26 mtpa by 2037 as domestic and regional demand rises.,https://terminal.kpler.com/insight/news/thailand-sees-lng-demand-rising-to-26-mtpa-by-2037-as-domestic-regional-demand-rises,CK
2023-07-18,Poland plans to increase LNG import capacity with two FSRU at proposed Gdansk project,"Poland plans to increase its LNG import capacity by adding another floating storage and regasification unit at its proposed LNG receiving terminal in Gdansk, with this also seen enhancing the supply security of neighbouring countries in the region and facilitating their move away from Russian gas.",https://terminal.kpler.com/insight/news/poland-plans-to-increase-lng-import-capacity-with-two-fsru-at-proposed-gdansk-project,CK
