Date,Title,Description,Source,Domain,Keyword Matches,URL
2025-09-10 14:02,GAIL eyes stock exchange listing of city gas distribution arm,"GAIL plans to list its city gas arm, GAIL Gas, on Indian stock exchanges, leveraging rising natural gas demand and CGD expansion across the country.",BusinessLine,www.thehindubusinessline.com,2,https://www.thehindubusinessline.com/markets/gail-eyes-stock-exchange-listing-of-city-gas-distribution-arm/article70034184.ece
2025-09-10 13:00,Italy’s Edison to Buy U.S. LNG Under 15-Year Deal with Shell,"Edison will buy U.S. LNG from 2028 under a 15-year agreement with a Shell subsidiary, as part of boosting Italy’s security of supply, the Italian energy group said on Wednesday.  Edison has signed an agreement with Shell International Trading Middle East Limi…",OilPrice.com,oilprice.com,1,https://oilprice.com/Latest-Energy-News/World-News/Italys-Edison-to-Buy-US-LNG-Under-15-Year-Deal-with-Shell.html
2025-09-10 13:00,Commonwealth LNG Signs Agreement to Provide LNG to EQT,The agreement provides for the sale of 1 million metric tons per annum of LNG for 20 years from Commonwealth's 9.5 mtpa export facility.,Rigzone,www.rigzone.com,1,https://www.rigzone.com/news/commonwealth_lng_signs_agreement_to_provide_lng_to_eqt-10-sep-2025-181746-article/
2025-09-10 12:53,Gunvor Signs 20-Year Supply Contract With Texas LNG,,Biztoc.com,biztoc.com,1,https://biztoc.com/x/862001df80d928d0
2025-09-10 12:42,"Glenfarne, Gunvor sign 20-year LNG supply deal as project nears investment decision",,Biztoc.com,biztoc.com,1,https://biztoc.com/x/95afeaac79b5ab48
2025-09-10 11:46,"Shell, MVM CEEnergy sign ten-year natural gas supply deal","Oil and gas company Shell has entered into a ten-year contract to supply natural gas to Hungary-based MVM CEEnergy, a member of MVM Group.
The deal, commencing in January 2026, will see Shell provide approximately 200 million cubic metres (mcm) of natural gas…",Biztoc.com,biztoc.com,1,https://biztoc.com/x/10b002bb88d7594b
2025-09-10 11:34,ExxonMobil Sees EU Locking In US LNG Supply Under $750 Billion Pledge,"ExxonMobil (NYSE:XOM) expects the European Union to sign multi-decade contracts for U.S. liquefied natural gas as part of a $750 billion pledge to buy American energy by 2028, underlining Europe’s long-term focus on fossil fuels.
The United States and the Eur…",Biztoc.com,biztoc.com,2,https://biztoc.com/x/7c5e5591093ad1a3
2025-09-10 11:33,Abaxx Exchange and Zhonggong Natural Gas Explore LNG Procurement Partnership,"TORONTO, Sept. 10, 2025 (GLOBE NEWSWIRE) — Abaxx Technologies Inc. (CBOE:ABXX)(OTCQX:ABXXF) (“Abaxx” or the “Company”), a financial software and market infrastructure company, majority shareholder of Abaxx Singapore Pte Ltd. (“Abaxx Singapore”), the owner of …",Financial Post,financialpost.com,1,https://financialpost.com/globe-newswire/abaxx-exchange-and-zhonggong-natural-gas-explore-lng-procurement-partnership
2025-09-10 11:32,"Abaxx Technologies, Zhonggong Natural Gas explore LNG procurement partnership","See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…",Thefly.com,thefly.com,1,https://thefly.com/permalinks/entry.php/id4195865/ABXXF-Abaxx-Technologies-Zhonggong-Natural-Gas-explore-LNG-procurement-partnership
2025-09-10 11:23,NextDecade secures full funding for Train 4 at Rio Grande LNG,"NextDecade has reached a significant milestone with a positive final investment decision (FID) for Train 4 of the Rio Grande LNG project near Brownsville, Texas, US.
The company has finalised financial arrangements to secure complete funding for Train 4 and i…",Biztoc.com,biztoc.com,1,https://biztoc.com/x/ed58c912d4dea48f
2025-09-10 11:00,"China Starts Buying US-Sanctioned Russian Gas, Defying Trump",The Arctic LNG 2 natural gas site is subject to sanctions aiming to choke off revenue for Russia's war against Ukraine.,Biztoc.com,biztoc.com,1,https://biztoc.com/x/d48c8dce4e083566
2025-09-10 10:38,"Turkey's BOTAS signs 1.2 bcm LNG deal with Cheniere, minister says",,Biztoc.com,biztoc.com,1,https://biztoc.com/x/0392c54affd09f80
2025-09-10 09:10,TotalEnergies secures ten-year LNG supply deal with KOGAS,,Yahoo Entertainment,consent.yahoo.com,1,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_3ab090f2-36b0-4b24-86ab-2dd6db944564
2025-09-10 09:07,Ossoff introduces bipartisan bill to help communities replace aging pipelines,U.S. Sen. Jon Ossoff announced Wednesday he’s introducing bipartisan legislation that aims to help communities replace or upgrade their aging natural gas pipelines.,Atlanta Journal Constitution,www.ajc.com,1,https://www.ajc.com/business/2025/09/bipartisan-bill-could-help-georgia-communities-replace-aging-gas-pipelines/
2025-09-10 08:56,Woodside Bags Deal to Supply Malaysia 1 MMtpa of LNG for 15 Years,Woodside secured an agreement to supply Petronas one MMtpa of LNG over 15 years starting 2028.,Rigzone,www.rigzone.com,1,https://www.rigzone.com/news/woodside_bags_deal_to_supply_malaysia_1_mmtpa_of_lng_for_15_years-10-sep-2025-181747-article/
2025-09-10 08:55,It's crunch time for Canada’s first Atlantic coast LNG hub,The developer of the $15-billion Fermeuse Energy project in Newfoundland & Labrador says it has been given a big commercial boost by the Carney government’s ‘nation-building’ strategy shift in favour of liquefied natural gas.,National Observer,www.nationalobserver.com,3,https://www.nationalobserver.com/2025/09/10/analysis/lng-newfoundland-fermeuse-energy
2025-09-10 08:30,Exxon Expects Long-Term LNG Commitments From Europe,"Exxon expects European gas buyers to commit to long-term supply deals with U.S. sellers, the Financial Times has reported, as Europe has become the most important market for U.S. liquefied gas. These contracts would be part of a broader commitment that the pr…",OilPrice.com,oilprice.com,1,https://oilprice.com/Latest-Energy-News/World-News/Exxon-Expects-Long-Term-LNG-Commitments-From-Europe.html
2025-09-10 07:39,TotalEnergies to hold 10% interest in Rio Grande LNG Train 4 project,,Biztoc.com,biztoc.com,1,https://biztoc.com/x/d3a0195e1c475d85
2025-09-10 05:40,Dynagas LNG: Contracted revenues of 900 million dollars,"Dynagas LNG Partners LP, owned by George Prokopiou, announced contracted revenues of 0.9 billion dollars through 2028, adding that it is protected against short-term fluctuations in the LNG market.
All…
Dynagas LNG: Contracted revenues of 900 million dollars …",Naftemporiki.gr,www.naftemporiki.gr,2,https://www.naftemporiki.gr/english/2003747/dynagas-lng-contracted-revenues-of-900-million-dollars/
2025-09-10 00:00,Middle East Unrest Clouds Future of $35B Israel-Egypt Gas Deal,"Over the past couple of years, Egypt has seen its ambitions to become a regional natural gas supply and LNG export hub go up in flames, with a series of setbacks turning the country from a net exporter of the vital commodity to an importer. Egypt's natural ga…",OilPrice.com,oilprice.com,2,https://oilprice.com/Energy/Natural-Gas/Middle-East-Unrest-Clouds-Future-of-35B-Israel-Egypt-Gas-Deal.html
