hora,posicio,trend,volum
00:10,1,VentWithKb,77.143
00:10,2,OSNI,42.785
00:10,3,Jagger,119.487
00:10,4,LaVeladaDelAño2,404.270
00:10,5,Glastonbury2022,32.423
00:10,6,Paul McCartney,10.258
00:10,7,Sega,84.926
00:10,8,Rinu,46.655
00:10,9,Momo,317.016
00:10,10,KinnPorscheEP12,1.236.159
00:40,1,VentWithKb,82.294
00:40,2,OSNI,57.189
00:40,3,Glastonbury,24.889
00:40,4,Jagger,122.152
00:40,5,laveladadelano2,409.148
00:40,6,Sega,93.047
00:40,7,Macca,
00:40,8,Rinu,48.753
00:40,9,Amelie,18.349
00:40,10,Momo,321.491
01:10,1,VentWithKb,84.887
01:10,2,OSNI,75.602
01:10,3,Paul McCartney,15.883
01:10,4,Jagger,123.022
01:10,5,laveladadelano2,413.020
01:10,6,Macca,
01:10,7,Amelie,22.990
01:10,8,Sega,96.242
01:10,9,مقاطعه_شي_ان,
01:10,10,Roni,11.210
01:40,1,Gabigol,26.524
01:40,2,Paul McCartney,19.206
01:40,3,OSNI,85.868
01:40,4,VentWithKb,86.342
01:40,5,Klara Castanho,45.973
01:40,6,Arrascaeta,
01:40,7,Macca,10.099
01:40,8,Dave Grohl,
01:40,9,Roni,13.021
01:40,10,precure,18.291
02:10,1,Klara Castanho,85.657
02:10,2,Gabigol,30.755
02:10,3,Marinho,12.669
02:10,4,Paul McCartney,22.617
02:10,5,OSNI,96.519
02:10,6,precure,45.016
02:10,7,VentWithKb,87.365
02:10,8,João Gomes,
02:10,9,Thiago Maia,
02:10,10,Macca,12.097
02:40,1,Klara Castanho,130.309
02:40,2,Gabigol,32.873
02:40,3,Marinho,14.199
02:40,4,Glastonbury2022,47.311
02:40,5,OSNI,107.091
02:40,6,antonia fontenelle,33.446
02:40,7,仮面ライダーリバイス,27.350
02:40,8,precure,49.619
02:40,9,Macca,13.545
02:40,10,João Gomes,
03:10,1,Klara Castanho,170.776
03:10,2,Gabigol,35.232
03:10,3,ドンブラザーズ,51.425
03:10,4,Marinho,14.998
03:10,5,Glastonbury2022,48.322
03:10,6,Paul McCartney,27.109
03:10,7,antonia fontenelle,51.989
03:10,8,OSNI,118.632
03:10,9,日曜討論,13.260
03:10,10,仮面ライダーリバイス,32.465
03:40,1,Klara,242.811
03:40,2,Léo Dias,86.195
03:40,3,ドンブラザーズ,64.421
03:40,4,Gabigol,37.249
03:40,5,Marinho,15.643
03:40,6,Paul McCartney,28.089
03:40,7,glastonbury2022,48.984
03:40,8,OSNI,127.678
03:40,9,日曜討論,19.241
03:40,10,仮面ライダーリバイス,38.102
04:10,1,Klara,283.409
04:10,2,Fortaleza,23.453
04:10,3,Léo Dias,103.749
04:10,4,OSNI,144.563
04:10,5,ドンブラザーズ,70.340
04:10,6,Gabigol,38.138
04:10,7,Marinho,16.042
04:10,8,ZETAWIN,28.398
04:10,9,Paul McCartney,28.605
04:10,10,Glastonbury2022,49.364
04:40,1,Klara,320.203
04:40,2,OSNI,164.676
04:40,3,Léo Dias,118.180
04:40,4,Fortaleza,25.998
04:40,5,ZETAWIN,32.175
04:40,6,ドンブラザーズ,74.330
04:40,7,Gabigol,39.411
04:40,8,UFCVegas57,15.853
04:40,9,Marinho,16.422
04:40,10,ATLÉTICO MINEIRO,
05:10,1,Klara,351.941
05:10,2,ZETAWIN,41.751
05:10,3,Léo Dias,131.217
05:10,4,OSNI,174.075
05:10,5,Fortaleza,26.615
05:10,6,ドンブラザーズ,77.031
05:10,7,ด้อมไบร์ทวินฉองขวบแล้ว,59.076
05:10,8,UFCVegas57,18.114
05:10,9,2nd BRIGHTWIN FANS,62.234
05:10,10,Gabigol,39.584
05:40,1,Klara,377.913
05:40,2,ZETAWIN,44.996
05:40,3,Léo Dias,142.472
05:40,4,OSNI,179.201
05:40,5,Fortaleza,27.248
05:40,6,HappyBirthdayAriana,14.129
05:40,7,ด้อมไบร์ทวินฉองขวบแล้ว,84.731
05:40,8,UFCVegas57,21.173
05:40,9,2nd BRIGHTWIN FANS,85.895
05:40,10,Bam Rodriguez,
06:10,1,Klara,399.408
06:10,2,ZETAWIN,41.918
06:10,3,Léo Dias,152.900
06:10,4,HappyBirthdayAriana,16.390
06:10,5,カルピスを作ろう,
06:10,6,DuelosLaAcademia,10.183
06:10,7,UFCVegas57,23.900
06:10,8,Fortaleza,27.340
06:10,9,2nd BRIGHTWIN FANS,102.776
06:10,10,宝塚記念,131.991
06:40,1,Klara,416.039
06:40,2,ZETAWIN,44.666
06:40,3,Léo Dias,160.736
06:40,4,カルピスを作ろう,
06:40,5,UFCVegas57,27.929
06:40,6,HappyBirthdayAriana,18.227
06:40,7,2022KpopMasterzInManila,27.764
06:40,8,宝塚記念,138.717
06:40,9,Fortaleza,27.682
06:40,10,2nd BRIGHTWIN FANS,114.686
07:10,1,Klara,427.733
07:10,2,ZETAWIN,42.714
07:10,3,カルピスを作ろう,12.511
07:10,4,UFCVegas57,32.463
07:10,5,2022KpopMasterzInManila,31.413
07:10,6,Léo Dias,166.361
07:10,7,1stCutiePieFanMeetinKorea,55.717
07:10,8,宝塚記念,143.763
07:10,9,Antonia Fontenelle,120.041
07:10,10,小澤くん,
07:40,1,Klara,436.987
07:40,2,UFCVegas57,37.259
07:40,3,ZETAWIN,45.830
07:40,4,カルピスを作ろう,14.600
07:40,5,1stCutiePieFanMeetinKorea,134.849
07:40,6,2022KpopMasterzInManila,34.725
07:40,7,Gamrot,15.911
07:40,8,Léo Dias,170.656
07:40,9,宝塚記念,151.821
07:40,10,Arman,11.601
08:10,1,Klara,443.553
08:10,2,カルピスを作ろう,16.371
08:10,3,UFCVegas57,38.189
08:10,4,ZETAWIN,45.074
08:10,5,宝塚記念,161.838
08:10,6,2022KpopMasterzInManila,35.183
08:10,7,1stCutiePieFanMeetinKorea,216.187
08:10,8,Gamrot,16.777
08:10,9,Léo Dias,173.892
08:10,10,Arman,12.169
08:40,1,SEOKJIN,155.401
08:40,2,宝塚記念,180.081
08:40,3,オーソリティ,39.222
08:40,4,カルピスを作ろう,17.862
08:40,5,Klara,448.626
08:40,6,ZETAWIN,47.166
08:40,7,Chapter 2,42.668
08:40,8,エフフォーリア,40.821
08:40,9,タイトルホルダー,34.748
08:40,10,リフレイム,
09:10,1,タイトルホルダー,111.152
09:10,2,SEOKJIN,223.600
09:10,3,宝塚記念,91.667
09:10,4,デアリングタクト,45.881
09:10,5,オーソリティ,45.821
