hora,posicio,trend,volum
00:09,1,MaskSingerFinal,13.014
00:09,2,Cavani,49.358
00:09,3,クリスマスイブ,254.741
00:09,4,Benfica,36.320
00:09,5,lightsforlouis,269.277
00:09,6,EVEMUN,22.009
00:09,7,Otamendi,11.969
00:09,8,Merry Christmas,698.041
00:09,9,Porto,46.200
00:09,10,Martial,64.980
00:39,1,MaskSingerFinal,20.394
00:39,2,クリスマスイブ,278.984
00:39,3,HappyBirthdayLouisTomlinson,21.081
00:39,4,lightsforlouis,282.544
00:39,5,Benfica,40.503
00:39,6,Cavani,51.596
00:39,7,EVEMUN,22.600
00:39,8,Merry Christmas,725.330
00:39,9,Porto,50.336
00:39,10,Otamendi,13.194
01:09,1,HappyBirthdayLouisTomlinson,50.610
01:09,2,lightsforlouis,309.475
01:09,3,MaskSingerFinal,30.863
01:09,4,クリスマスイブ,297.119
01:09,5,Benfica,42.287
01:09,6,TPWK,99.437
01:09,7,Cavani,53.154
01:09,8,Merry Christmas,736.594
01:09,9,Porto,51.535
01:09,10,Natal,675.312
01:39,1,HappyBirthdayLouisTomlinson,108.258
01:39,2,lightsforlouis,345.130
01:39,3,MaskSingerFinal,40.060
01:39,4,クリスマスイブ,317.316
01:39,5,TPWK,114.079
01:39,6,Merry Christmas,766.366
01:39,7,Benfica,43.664
01:39,8,Cavani,54.028
01:39,9,Paz Vega,
01:39,10,Thaciano,
02:09,1,HappyBirthdayLouisTomlinson,142.684
02:09,2,lightsforlouis,364.758
02:09,3,MaskSingerFinal,41.839
02:09,4,クリスマスイブ,334.704
02:09,5,Geromel,
02:09,6,Diego Souza,
02:09,7,Merry Christmas,780.682
02:09,8,Emerson Santos,
02:09,9,TPWK,122.073
02:09,10,Thaciano,
02:39,1,HappyBirthdayLouisTomlinson,158.903
02:39,2,lightsforlouis,375.661
02:39,3,クリスマスイブ,352.654
02:39,4,Diego Souza,10.692
02:39,5,Geromel,
02:39,6,MaskSingerFinal,42.208
02:39,7,Arias,12.336
02:39,8,Racing,66.693
02:39,9,Emerson Santos,
02:39,10,Merry Christmas,813.043
03:09,1,HappyBirthdayLouisTomlinson,170.661
03:09,2,Diego Souza,16.347
03:09,3,lightsforlouis,382.757
03:09,4,クリスマスイブ,365.028
03:09,5,Arias,14.893
03:09,6,Racing,75.111
03:09,7,Luciano,20.819
03:09,8,Geromel,
03:09,9,MaskSingerFinal,42.397
03:09,10,Daniel Alves,
03:39,1,Racing,106.696
03:39,2,HappyBirthdayLouisTomlinson,181.394
03:39,3,Diego Souza,21.457
03:39,4,Arias,19.970
03:39,5,クリスマスイブ,380.441
03:39,6,lightsforlouis,390.065
03:39,7,Luciano,22.904
03:39,8,Reinaldo,
03:39,9,Daniel Alves,
03:39,10,Ferreira,16.355
04:09,1,Tatum,49.020
04:09,2,Racing,117.031
04:09,3,Giannis,35.495
04:09,4,HappyBirthdayLouisTomlinson,191.547
04:09,5,Diego Souza,23.086
04:09,6,Arias,21.621
04:09,7,クリスマスイブ,398.565
04:09,8,ミュージックソン,33.244
04:09,9,lightsforlouis,396.780
04:09,10,Brenner,12.000
04:39,1,ChristmasLoveByJimin,61.855
04:39,2,Tatum,61.086
04:39,3,Giannis,42.676
04:39,4,HappyBirthdayLouisTomlinson,203.980
04:39,5,Racing,122.819
04:39,6,ミュージックソン,59.083
04:39,7,PARK JIMIN,86.066
04:39,8,クリスマスイブ,436.154
04:39,9,Diego Souza,23.660
04:39,10,Arias,22.396
05:09,1,ChristmasLoveByJimin,153.256
05:09,2,Tatum,65.197
05:09,3,HappyBirthdayLouisTomlinson,213.241
05:09,4,Giannis,44.380
05:09,5,Racing,125.234
05:09,6,クリスマス,2.502.288
05:09,7,Park Jimin,108.399
05:09,8,ミュージックソン,71.484
05:09,9,ThankYouJimin,72.555
05:09,10,WeLoveYouJimin,137.331
05:39,1,ChristmasLoveByJimin,190.376
05:39,2,Tatum,67.918
05:39,3,クリスマス,2.587.844
05:39,4,HappyBirthdayLouisTomlinson,219.605
05:39,5,ミュージックソン,81.152
05:39,6,Giannis,45.670
05:39,7,Park Jimin,120.202
05:39,8,ThankYouJimin,85.967
05:39,9,Racing,127.774
05:39,10,WeLoveYouJimin,145.611
06:09,1,ChristmasLoveByJimin,213.184
06:09,2,クリスマス,2.605.592
06:09,3,HappyBirthdayLouisTomlinson,225.655
06:09,4,ミュージックソン,90.876
06:09,5,Tatum,69.634
06:09,6,ThankYouJimin,91.474
06:09,7,Park Jimin,127.073
06:09,8,giannis,46.322
06:09,9,Racing,127.937
06:09,10,WeLoveYouJimin,151.512
06:39,1,ChristmasLoveByJimin,227.175
06:39,2,クリスマス,2.678.773
06:39,3,Durk,31.121
