date,open,high,low,ttf,volume,eur/usd,jkm,tfu,ttf-ret,jkm-ttf,jkm-ret,tfu-ret,jkm-ttf-ret,ttf-tfu-ret,month,quarter,year
2018-05-23,7.7553034162,7.840997376600001,7.726167469664,7.799521499766401,6190.0,1.1696,9.325,7.83,-0.016214575474680526,1.5254785002335982,-0.017904160084254883,-0.013232514177693666,-0.0016895846095743572,-0.00298206129698686,5,2,2018
2018-05-24,7.890761565077501,7.916520307945,7.7259056107255,7.811081187140699,6140.0,1.1719,9.3,7.829,0.0014821021231423703,1.4889188128593016,-0.002680965147452974,-0.0001277139208174516,-0.004163067270595344,0.001609816043959822,5,2,2018
2018-05-25,7.630909430250001,7.6496879545750005,7.417517108375001,7.483412657370001,5732.0,1.165,9.29,7.546,-0.04194919012109821,1.8065873426299985,-0.0010752688172044333,-0.03614765615021065,0.04087392130389378,-0.005801533970887562,5,2,2018
2018-05-28,7.42523513316,7.51038691221,7.42523513316,7.4783698432872,425.0,1.1622,9.29,7.546,-0.0006738655629039414,1.8116301567127993,0.0,0.0,0.0006738655629039414,-0.0006738655629039414,5,2,2018
2018-05-29,7.50682609956,7.709713291440001,7.493300286768,7.706331838242,10288.0,1.1538,9.325,7.839,0.03048284582493932,1.6186681617579994,0.003767491926802924,0.038828518420355174,-0.026715353898136396,-0.008345672595415854,5,2,2018
2018-05-30,7.75772711337,7.89442715061,7.740639608714999,7.889984399399699,6656.0,1.1661,9.325,7.932,0.023831385023720397,1.4350156006003,0.0,0.011863758132414803,-0.023831385023720397,0.011967626891305594,5,2,2018
2018-05-31,7.8455399771000005,7.939754976825001,7.605719977800001,7.742759977400001,3740.0,1.169,9.325,7.749,-0.018659659455207422,1.582240022599998,0.0,-0.023071104387292096,0.018659659455207422,0.004411444932084674,5,2,2018
2018-06-01,7.569115409899999,7.58107563741,7.398255016899999,7.43413569943,5227.0,1.166,9.37,7.455,-0.03985972429351181,1.9358643005699996,0.004825737265415464,-0.03794037940379402,0.044685461558927275,-0.001919344889717789,6,2,2018
2018-06-04,7.5937831959699995,7.610924918759999,7.47379113644,7.5241878014426,4323.0,1.1698,9.415,7.554,0.012113325025733035,1.8908121985573993,0.0048025613660618305,0.013279678068410572,-0.0073107636596712045,-0.001166353042677537,6,2,2018
2018-06-05,7.554608395400001,7.640456218075,7.3399888387125,7.3743279677825,6406.0,1.1717,9.46,7.381,-0.01991707777833074,2.0856720322175004,0.004779607010090503,-0.022901773894625332,0.02469668478842124,0.002984696116294594,6,2,2018
2018-06-06,7.469953371695,7.499281133200501,7.344016513465501,7.352987358161301,6636.0,1.1773,9.445,7.381,-0.002893905683939435,2.092012641838699,-0.001585623678647008,0.0,0.001308282005292427,-0.002893905683939435,6,2,2018
2018-06-07,7.398747376179999,7.511111530257501,7.398747376179999,7.485181340855,2250.0,1.1797,9.5,7.504,0.01797826873005204,2.014818659145,0.0058231868713605195,0.016664408616718474,-0.012155081858691519,0.0013138601133335648,6,2,2018
2018-06-08,7.534477348410001,7.560339398805001,7.413787779900001,7.4262015640896015,2723.0,1.1766,9.51,7.439,-0.007879538795336871,2.0837984359103983,0.001052631578947416,-0.008662046908315513,0.008932170374284287,0.0007825081129786415,6,2,2018
2018-06-11,7.37207498447,7.397972203385,7.303015734029999,7.368276725695799,2937.0,1.1782,9.53,7.409,-0.0078000627768987085,2.1617232743042,0.002103049421661396,-0.004032800107541368,0.009903112198560104,-0.0037672626693573408,6,2,2018
2018-06-12,7.416503082715001,7.5111452334225,7.382087755185,7.499099868787,4643.0,1.1743,9.54,7.505,0.017754917189113373,2.0409001312129993,0.0010493179433368471,0.012957214198947131,-0.016705599245776526,0.004797702990166242,6,2,2018
2018-06-13,7.566480701610001,7.746141430598002,7.549205631515002,7.735430887139101,8652.0,1.1789,9.57,7.614,0.03151458474846636,1.8345691128608994,0.003144654088050425,0.014523650899400442,-0.028369930660415932,0.016990933849065915,6,2,2018
2018-06-14,7.6019679363225015,7.7460409072450025,7.542643771825001,7.623324635541602,5706.0,1.1567,9.615,7.62,-0.014492567154065883,1.9916753644583984,0.004702194357366851,0.0007880220646179215,0.019194761511432734,-0.015280589218683804,6,2,2018
2018-06-15,7.61975221728,7.61975221728,7.373130772747501,7.402045011072001,3874.0,1.1607,9.615,7.46,-0.029026656353836278,2.212954988927999,0.0,-0.02099737532808399,0.029026656353836278,-0.008029281025752288,6,2,2018
2018-06-18,7.35711370992,7.558071908478,7.35711370992,7.552962801735,3661.0,1.1622,11.15,7.525,0.02038866157085728,3.5970371982650002,0.15964638585543423,0.008713136729222581,0.13925772428457694,0.011675524841634699,6,2,2018
2018-06-19,7.437473778120001,7.488415379340002,7.344080842550001,7.370230864509602,8087.0,1.1588,10.955,7.445,-0.024193411515732954,3.584769135490398,-0.017488789237668168,-0.010631229235880446,0.006704622278064787,-0.013562182279852508,6,2,2018
2018-06-20,7.375058447250001,7.3920126046000005,7.288592244765001,7.287574995324001,5541.0,1.157,10.95,7.43,-0.011214827690624873,3.662425004675998,-0.00045641259698769865,-0.002014775016789816,0.010758415093637175,-0.009200052673835057,6,2,2018
2018-06-21,7.27582167594,7.343820009360001,7.2503223009074995,7.334300242681199,11527.0,1.1601,10.91,7.431,0.006411631768754145,3.5756997573188007,-0.0036529680365295913,0.00013458950201883368,-0.010064599805283736,0.006277042266735311,6,2,2018
2018-06-22,7.34384638575,7.4616895021725,7.34384638575,7.4060128993409995,4451.0,1.1655,10.655,7.456,0.009777709431974868,3.248987100659,-0.02337305224564623,0.003364284753061497,-0.0331507616776211,0.006413424678913371,6,2,2018
2018-06-25,7.383749760826,7.424903962929999,7.3288774913540005,7.4056986686148,12992.0,1.1702,10.205,7.457,-4.2429135686083974e-05,2.7993013313852,-0.042233693101830116,0.00013412017167380164,-0.04219126396614403,-0.0001765493073598856,6,2,2018
2018-06-26,7.311949270787501,7.388737536175,7.294885211812501,7.3242353932495,8181.0,1.1645,10.175,7.448,-0.011000079669800655,2.8507646067505004,-0.0029397354238117623,-0.0012069196727906295,0.008060344245988893,-0.009793159997010026,6,2,2018
2018-06-27,7.329729155680001,7.490543074800001,7.329729155680001,7.461427291548802,9113.0,1.1552,10.5,7.463,0.01873122461707699,3.0385727084511984,0.03194103194103182,0.002013963480128833,0.013209807323954825,0.01671726113694816,6,2,2018
2018-06-28,7.474844726685002,7.508744249255001,7.423995442830001,7.444335156372002,6012.0,1.1567,10.5,7.461,-0.00229073265863744,3.055664843627998,0.0,-0.000267988744472758,0.00229073265863744,-0.002022743914164682,6,2,2018
2018-06-29,7.4659196889865,7.515566942135,7.447087972275001,7.488175354191001,2503.0,1.1683,10.605,7.472,0.005889068250973795,3.1168246458089994,0.010000000000000009,0.0014743331993030129,0.004110931749026214,0.004414735051670782,6,2,2018
2018-07-02,7.494084251693,7.611765592923501,7.494084251693,7.5725384791799994,2911.0,1.1639,10.575,7.573,0.011266179142263466,3.00246152082,-0.0028288543140029265,0.013517130620984918,-0.014095033456266393,-0.0022509514787214524,7,3,2018
2018-07-03,7.68542063625,7.7110387050375,7.5829483611,7.610957449641,7925.0,1.1655,10.51,7.615,0.005073459919237022,2.899042550359,-0.006146572104018921,0.005546018750825166,-0.011220032023255944,-0.0004725588315881435,7,3,2018
2018-07-04,7.633529484990001,7.645483558009001,7.58229774348,7.599716535593401,3907.0,1.1654,10.51,7.592,-0.0014769382330641623,2.910283464406599,0.0,-0.0030203545633619155,0.0014769382330641623,0.0015434163302977533,7,3,2018
2018-07-05,7.6221978947750015,7.742097636940001,7.5793765582875015,7.695165452149702,8149.0,1.1689,10.53,7.692,0.01255953641287344,2.8348345478502974,0.0019029495718363432,0.013171759747102385,-0.010656586841037097,-0.0006122233342289451,7,3,2018
2018-07-06,7.7533728109875,7.7619781082250014,7.675925135850001,7.695201001662001,3556.0,1.1745,10.53,7.67,4.619720332277311e-06,2.834798998337998,0.0,-0.0028601144045762306,-4.619720332277311e-06,0.002864734124908508,7,3,2018
2018-07-09,7.7560133806975005,7.8334874322250005,7.730188696855,7.8272895081028,3282.0,1.1749,10.53,7.802,0.017165049543510502,2.702710491897199,0.0,0.017209908735332347,-0.017165049543510502,-4.485919182184439e-05,7,3,2018
2018-07-10,7.878718251939,7.9148512686000005,7.803010978935001,7.822281921154201,2307.0,1.1742,10.51,7.765,-0.0006397600271991211,2.6877180788457986,-0.0018993352326684976,-0.004742373750320383,-0.0012595752054693765,0.004102613723121262,7,3,2018
2018-07-11,7.696630602000002,7.756493284460001,7.665844079592001,7.723996399696,4887.0,1.1672,10.48,7.74,-0.012564814519456569,2.756003600304,-0.0028544243577544037,-0.00321957501609782,0.009710390161702165,-0.009345239503358749,7,3,2018
2018-07-12,7.62756255943,7.6532157967375,7.49074529379,7.5150303584411,6687.0,1.1671,10.47,7.58,-0.027054134989385137,2.9549696415589004,-0.000954198473282375,-0.02067183462532296,0.026099936516102762,-0.006382300364062177,7,3,2018
2018-07-13,7.568221543350002,7.645273572637501,7.516853523825001,7.624383911364001,5240.0,1.1685,10.455,7.632,0.014551312197970345,2.830616088635999,-0.0014326647564470996,0.0068601583113456766,-0.015983976954417445,0.007691153886624669,7,3,2018
2018-07-16,7.712449841902502,7.745049741123002,7.513418878240501,7.556999796145801,7970.0,1.1709,9.405,7.614,-0.008837975107439888,1.8480002038541983,-0.1004304160688666,-0.002358490566037763,-0.09159244096142671,-0.006479484541402125,7,3,2018
2018-07-17,7.4574165269925,7.534297109745,7.44887424002,7.4666421969228,8365.0,1.1659,9.45,7.578,-0.011956808476967895,1.9833578030771992,0.004784688995215225,-0.004728132387706752,0.01674149747218312,-0.0072286760892611435,7,3,2018
2018-07-18,7.484913473961001,7.556539440219001,7.442278970236001,7.550741147712401,6398.0,1.1638,9.545,7.592,0.01126328924992026,1.994258852287599,0.010052910052910091,0.001847453153866363,-0.0012103791970101696,0.009415836096053898,7,3,2018
2018-07-19,7.601132830508001,7.625014307085001,7.47149052909,7.5578050087183,9087.0,1.1641,9.405,7.589,0.0009355188938027226,1.8471949912816994,-0.014667365112624453,-0.0003951527924129783,-0.015602884006427176,0.0013306716862157009,7,3,2018
2018-07-20,7.572424181490001,7.589595211380001,7.495154546985,7.5119821562772,7335.0,1.1718,9.575,7.575,-0.006062984211453126,2.0630178437227995,0.018075491759702356,-0.001844775332718429,0.024138475971155482,-0.004218208878734697,7,3,2018
2018-07-23,7.537199978000001,7.600580977815,7.530347978020001,7.5467927779720005,6396.0,1.169,9.67,7.598,0.004634012830516676,2.1232072220279994,0.00992167101827679,0.003036303630362891,0.005287658187760114,0.0015977092001537851,7,3,2018
2018-07-24,7.541892044710001,7.581270822696002,7.533331440800001,7.566546583970802,6639.0,1.1684,9.69,7.602,0.002617510057578487,2.1234534160291973,0.0020682523267838704,0.0005264543300869118,-0.0005492577307946167,0.0020910557274915753,7,3,2018
2018-07-25,7.659659109208001,7.661377677552,7.6046649222000005,7.620819464633601,6650.0,1.1728,9.7,7.604,0.007172741231485036,2.0791805353663984,0.0010319917440659854,0.00026308866087876304,-0.0061407494874190505,0.006909652570606273,7,3,2018
2018-07-26,7.427139215447,7.5567815168650005,7.425433395691501,7.544158450674301,6542.0,1.1641,9.665,7.604,-0.010059418716722668,2.1208415493256982,-0.0036082474226803996,0.0,0.006451171294042268,-0.010059418716722668,7,3,2018
2018-07-27,7.505030160472,7.5152782672,7.4725778225,7.4783850829792,6665.0,1.1656,9.665,7.592,-0.008718449927204608,2.1866149170207994,0.0,-0.0015781167806417917,0.008718449927204608,-0.007140333146562816,7,3,2018
2018-07-30,7.477624505120002,7.571952337180002,7.477624505120002,7.5664641724056025,8126.0,1.1704,9.8,7.596,0.011777822143295369,2.233535827594398,0.013967925504397405,0.0005268703898841931,0.002190103361102036,0.011250951753411176,7,3,2018
2018-07-31,7.561828785627001,7.597804862767501,7.537844734200001,7.576561845789301,1887.0,1.1691,9.795,7.606,0.0013345299936162736,2.2184381542106992,-0.0005102040816327147,0.001316482359136284,-0.0018447340752489882,1.8047634479989583e-05,7,3,2018
2018-08-01,7.48240156242,7.514859468741001,7.456776899535,7.4933347519176,4106.0,1.1658,9.76,7.522,-0.010984810203582551,2.2666652480823997,-0.0035732516590096797,-0.011043912700499536,0.0074115585445728716,5.91024969169851e-05,8,3,2018
2018-08-02,7.433622825179999,7.476052179204999,7.413256735248,7.445842479139199,5177.0,1.1582,9.8,7.476,-0.006337935558830776,2.3541575208608014,0.004098360655737876,-0.006115394841797461,0.010436296214568652,-0.0002225407170333149,8,3,2018
2018-08-03,7.457894965400001,7.551118652467501,7.457894965400001,7.546372719307701,4059.0,1.1567,9.81,7.556,0.013501526583479917,2.2636272806922992,0.0010204081632652073,0.010700909577314066,-0.01248111842021471,0.002800617006165851,8,3,2018
2018-08-06,7.499656117545,7.618160841750001,7.499656117545,7.618160841750001,4778.0,1.1553,9.81,7.599,0.009512930928872176,2.1918391582499996,0.0,0.0056908417151932955,-0.009512930928872176,0.003822089213678881,8,3,2018
2018-08-07,7.64717487075,7.7576340633275,7.64717487075,7.6849009334457,7919.0,1.1597,9.815,7.659,0.008760656683689527,2.1300990665542994,0.0005096839959224386,0.00789577575996847,-0.008250972687767089,0.0008648809237210564,8,3,2018
2018-08-08,7.715291897925002,7.800355755675001,7.659149751810002,7.689432485169001,8215.0,1.161,9.825,7.649,0.0005896695042064692,2.1355675148309983,0.0010188487009679115,-0.0013056534795664598,0.00042917919676144223,0.001895322983772929,8,3,2018
2018-08-09,7.600356778500001,7.718584550610002,7.558132574175001,7.6723068226698015,9642.0,1.1526,9.825,7.678,-0.0022271685891294135,2.152693177330198,0.0,0.0037913452738920217,0.0022271685891294135,-0.006018513863021435,8,3,2018
2018-08-10,7.543928888160001,7.699422103275,7.540584948050001,7.651269365691001,3965.0,1.141,9.83,7.655,-0.0027419989144125134,2.178730634308999,0.0005089058524174739,-0.002995571763480087,0.0032509047668299873,0.0002535728490675737,8,3,2018
2018-08-13,7.731506051,7.873598594640001,7.731506051,7.8568818248,3496.0,1.1408,9.86,7.76,0.02687298659631354,2.003118175199999,0.003051881993896277,0.013716525146962644,-0.023821104602417265,0.013156461449350898,8,3,2018
2018-08-14,7.846328631161001,7.977627076800001,7.846328631161001,7.885884365416802,4122.0,1.1342,9.865,7.803,0.0036913550774373416,1.9791156345831986,0.0005070993914808586,0.005541237113402042,-0.003184255685956483,-0.0018498820359647006,8,3,2018
2018-08-15,7.903533599257501,7.903533599257501,7.795493707785001,7.8184314078207,4502.0,1.1343,9.87,7.737,-0.008553632601045136,2.051568592179299,0.0005068423720222537,-0.008458285274894228,0.00906047497306739,-9.534732615090746e-05,8,3,2018
2018-08-16,7.8341541687500005,8.007505665250001,7.8341541687500005,7.9451658001625,8910.0,1.1375,11.055,7.803,0.016209695491480325,3.1098341998374996,0.1200607902735562,0.008530438154323416,0.10385109478207588,0.007679257337156908,8,3,2018
2018-08-17,8.061206529935001,8.119863957907501,8.061206529935001,8.0957306161131,5424.0,1.1437,11.275,7.856,0.01895049388994763,3.1792693838869006,0.019900497512437942,0.006792259387415012,0.0009500036224903141,0.012158234502532617,8,3,2018
2018-08-20,8.090809631645001,8.149682466802501,8.013433905438001,8.1342073215611,6555.0,1.1479,11.4,7.867,0.004752715631547666,3.265792678438901,0.011086474501108556,0.0014002036659876982,0.00633375886956089,0.0033525119655599678,8,3,2018
2018-08-21,8.255961001565002,8.369544037931501,8.239008309570002,8.274948016599401,3165.0,1.1569,11.375,7.914,0.017302324550450665,3.100051983400599,-0.002192982456140413,0.0059743231219016035,-0.01949530700659108,0.011328001428549062,8,3,2018
2018-08-22,8.326205724200001,8.402670878810001,8.278627405776,8.3085337773568,5704.0,1.1596,11.4,7.943,0.004058727703186271,3.0914662226432004,0.00219780219780219,0.0036643922163255294,-0.0018609255053840812,0.0003943354868607418,8,3,2018
2018-08-23,8.322725652610501,8.4038734956585,8.322725652610501,8.371752474452002,7260.0,1.1537,11.505,7.964,0.007608887294590083,3.133247525547999,0.009210526315789558,0.002643837341055111,0.0016016390211994747,0.004965049953534972,8,3,2018
2018-08-24,8.512742338454501,8.531474117955002,8.422489219043001,8.5059307822725,5884.0,1.1621,11.585,7.981,0.016027505379544893,3.0790692177275005,0.006953498478922127,0.002134605725765848,-0.009074006900622766,0.013892899653779045,8,3,2018
2018-08-27,8.62391896884,8.709473720515,8.62391896884,8.6961271792537,220.0,1.1677,11.58,7.981,0.02236044494714151,2.8838728207462996,-0.0004315925766077422,0.0,-0.022792037523749253,0.02236044494714151,8,3,2018
2018-08-28,8.6785715815975,8.772810759680002,8.670004383590001,8.690565658808001,12826.0,1.1693,11.575,8.018,-0.0006395399159947468,2.884434341191998,-0.00043177892918833116,0.0046360105249969585,0.00020776098680641564,-0.005275550440991705,8,3,2018
2018-08-29,8.628183151890001,8.947237240608,8.628183151890001,8.874506631136802,8771.0,1.1706,11.675,8.03,0.021165592615064677,2.800493368863199,0.008639308855291628,0.0014966325767022948,-0.01252628375977305,0.019668960038362382,8,3,2018
2018-08-30,8.977863746250001,9.04626651765,8.875259589150001,8.93682208341,7410.0,1.167,11.66,8.035,0.00702184976171627,2.72317791659,-0.0012847965738758127,0.0006226650062266526,-0.008306646335592083,0.0063991847554896175,8,3,2018
2018-08-31,8.957235943915002,8.957235943915002,8.770272764820001,8.7828502877773,5246.0,1.1599,11.615,8.822,-0.017228920324880104,2.8321497122226997,-0.0038593481989708245,0.09794648413192264,0.01336957212590928,-0.11517540445680274,8,3,2018
2018-09-03,8.870172462732,9.0047238499355,8.834405638285501,8.937959110968702,6096.0,1.1623,11.615,8.922,0.017660419807822514,2.677040889031298,0.0,0.011335298118340775,-0.017660419807822514,0.006325121689481739,9,3,2018
2018-09-04,9.02818696766,9.221648116967,8.9959434427755,9.0662003864712,6665.0,1.1581,11.605,9.034,0.01434793714206184,2.5387996135288002,-0.0008609556607834801,0.0125532391840395,-0.01520889280284532,0.0017946979580223399,9,3,2018
2018-09-05,9.133768726120001,9.253053019185,9.0230047397025,9.2084066123521,4805.0,1.1629,11.53,9.136,0.01568531687134378,2.3215933876478996,-0.006462731581215131,0.011290679654637925,-0.02214804845255891,0.0043946372167058545,9,3,2018
2018-09-06,9.348860859795,9.386324418796,9.3233175241125,9.3502231710314,6355.0,1.1621,11.52,9.287,0.015400770692409305,2.1697768289685992,-0.0008673026886383273,0.016528021015761896,-0.016268073381047632,-0.001127250323352591,9,3,2018
2018-09-07,9.292547267145002,9.566753579946003,9.292547267145002,9.475012949366901,4817.0,1.1551,11.52,9.412,0.013346181802603496,2.0449870506330985,0.0,0.013459674814256584,-0.013346181802603496,-0.00011349301165308745,9,3,2018
2018-09-10,9.5123812896,9.8945751807,9.5123812896,9.8945751807,9445.0,1.1592,11.51,9.657,0.044280913764992214,1.6154248192999994,-0.0008680555555555802,0.026030599235018936,-0.045148969320547794,0.018250314529973277,9,3,2018
2018-09-11,9.914174303825002,9.931179748600002,9.563862141460001,9.789014230281001,7318.0,1.1605,11.5,9.583,-0.01066856822968032,1.7109857697189987,-0.0008688097306689402,-0.007662835249042099,0.00979975849901138,-0.0030057329806382205,9,3,2018
2018-09-12,9.538640451200001,9.610180254584002,9.317207726440001,9.366263591617601,10188.0,1.1624,11.475,9.326,-0.043186231904299155,2.1087364083823985,-0.0021739130434782483,-0.02681832411562135,0.04101231886082091,-0.016367907788677805,9,3,2018
2018-09-13,9.377070408900002,9.505523428200002,9.067070455656001,9.182849443718402,13705.0,1.1688,11.465,9.213,-0.019582424315214397,2.2821505562815982,-0.0008714596949891407,-0.012116663092429869,0.018710964620225257,-0.007465761222784528,9,3,2018
2018-09-14,8.7751611891,9.34597264509,8.7751611891,9.1769442975252,8123.0,1.1628,11.455,9.261,-0.000643062507927894,2.2780557024748003,-0.0008722197993894509,0.005210029306414787,-0.00022915729146155694,-0.005853091814342681,9,3,2018
2018-09-17,9.41585835575,9.6812143639575,9.41585835575,9.613420183796102,7656.0,1.1683,11.805,9.431,0.04756222464907078,2.191579816203898,0.030554343081623747,0.018356548968793795,-0.017007881567447036,0.029205675680276988,9,3,2018
2018-09-18,9.555191635925,9.589378368075002,9.3244311939125,9.370583282315001,7195.0,1.1665,11.55,9.335,-0.0252601984349351,2.1794167176849992,-0.021601016518424276,-0.010179196267627866,0.003659181916510823,-0.015081002167307234,9,3,2018
2018-09-19,9.406992958000002,9.725120356216001,9.364233899100002,9.688176529326402,7938.0,1.1672,11.6,9.449,0.03389258037018794,1.911823470673598,0.0043290043290042934,0.012212104981253136,-0.029563576041183648,0.021680475388934806,9,3,2018
2018-09-20,9.955878307125001,10.093914748125,9.6918836137125,9.866499711577502,15448.0,1.1775,11.605,9.502,0.01840626888984853,1.7385002884224985,0.0004310344827587187,0.005609059159699559,-0.017975234407089813,0.012797209730148973,9,3,2018
2018-09-21,9.796163404255001,9.985544419100002,9.658431757095002,9.8905095825596,8344.0,1.1749,11.595,9.511,0.0024334740469231786,1.7044904174404003,-0.0008616975441619878,0.0009471690170488323,-0.0032951715910851664,0.0014863050298743463,9,3,2018
2018-09-24,10.03463088089,10.215357509105003,10.03463088089,10.066989553370401,9885.0,1.1746,11.595,9.55,0.017843364827429875,1.5280104466295992,0.0,0.0041005151929347505,-0.017843364827429875,0.013742849634495125,9,3,2018
2018-09-25,10.14223189854,10.228475367065,9.9093745335225,10.0842762876912,12737.0,1.1771,11.545,9.55,0.0017171701856997235,1.4607237123088002,-0.00431220353600692,0.0,-0.006029373721706643,0.0017171701856997235,9,3,2018
2018-09-26,9.924594443230001,9.924594443230001,9.628748647002,9.722318480227601,12425.0,1.1738,11.55,9.513,-0.03589328546118886,1.8276815197723995,0.00043308791684726344,-0.0038743455497383117,0.036326373378036125,-0.03201893991145055,9,3,2018
2018-09-27,9.465673098975,9.61917050058,9.363341497905,9.4066618756913,9632.0,1.1639,11.475,9.5,-0.0324672150144284,2.068338124308699,-0.006493506493506551,-0.0013665510354251564,0.025973708520921845,-0.03110066397900324,9,3,2018
2018-09-28,9.474481347880001,9.523809886316,9.25335341696,9.2972388063272,5604.0,1.1608,11.365,9.272,-0.011632507983184825,2.0677611936727995,-0.009586056644880103,-0.02400000000000002,0.0020464513383047223,0.012367492016815196,9,3,2018
2018-10-01,9.2448074666,9.43139991088,9.019200238516001,9.3102844515928,9195.0,1.1576,11.335,9.332,0.0014031741614211057,2.024715548407201,-0.0026396832380113366,0.006471095772217383,-0.004042857399432442,-0.005067921610796278,10,4,2018
2018-10-02,9.474633744800002,9.593066666610003,9.153172957030002,9.223217570786202,7497.0,1.1546,11.3,9.228,-0.009351688582586948,2.0767824292137984,-0.0030877812086458345,-0.011144449207029727,0.006263907373941113,0.0017927606244427796,10,4,2018
2018-10-03,9.0808635492,9.24061948201,9.02200610027,9.1192049730744,8692.0,1.1476,11.325,9.189,-0.011277257303487498,2.2057950269255997,0.0022123893805308104,-0.004226267880364065,0.013489646684018308,-0.007050989423123433,10,4,2018
2018-10-04,9.27884766325,9.380071455940001,9.127011974215,9.269062696623301,8577.0,1.1513,11.295,9.259,0.016433200480894472,2.0259373033766988,-0.0026490066225165476,0.0076178038959626715,-0.01908220710341102,0.0088153965849318,10,4,2018
2018-10-05,9.388218829740001,9.455759972400001,9.219365973090001,9.4226648124966,6261.0,1.1523,11.265,9.375,0.016571483104678597,1.8423351875033998,-0.0026560424966799445,0.012528350793822085,-0.01922752560135854,0.004043132310856512,10,4,2018
2018-10-08,9.302403244875,9.3276586383,9.137401341165,9.165350643222,9548.0,1.149,11.105,9.188,-0.027308004093846483,1.9396493567780002,-0.01420328450954289,-0.019946666666666557,0.013104719584303592,-0.007361337427179926,10,4,2018
2018-10-09,9.192163122870001,9.225834050060001,8.988454013370502,9.035593311436502,7242.0,1.1489,11.205,9.075,-0.014157377806538918,2.169406688563498,0.00900495272399815,-0.012298650413583023,0.023162330530537067,-0.0018587273929558945,10,4,2018
2018-10-10,9.02970800615,9.088780862265,8.818733520025,8.850801641916,6668.0,1.1518,11.21,8.973,-0.020451525777129387,2.359198358084001,0.00044622936189209206,-0.011239669421487464,0.02089775513902148,-0.009211856355641923,10,4,2018
2018-10-11,8.8336874678,8.867663188830003,8.612845281105002,8.751805980117702,7430.0,1.1593,11.16,8.913,-0.01118493734279058,2.4081940198822984,-0.004460303300624524,-0.006686726847208391,0.0067246340421660555,-0.004498210495582189,10,4,2018
2018-10-12,8.674526469120002,9.04726002834,8.674526469120002,9.0228629226456,9861.0,1.1562,11.12,9.079,0.030971543832631232,2.0971370773543985,-0.0035842293906810374,0.018624481095029788,-0.03455577322331227,0.012347062737601444,10,4,2018
2018-10-15,9.1607840109,9.271052707327499,8.9147999957925,9.0335508996375,8185.0,1.1577,11.115,9.081,0.0011845438729956026,2.0814491003624997,-0.00044964028776972587,0.0002202885780371311,-0.0016341841607653285,0.0009642552949584715,10,4,2018
2018-10-16,8.920199096290002,9.0134711400725,8.85236488263,8.929695886202401,4610.0,1.1573,10.795,9.035,-0.011496588062537727,1.865304113797599,-0.02878992352676568,-0.005065521418345931,-0.017293335464227955,-0.006431066644191796,10,4,2018
2018-10-17,8.762060915400001,8.880011735415001,8.618834919667501,8.7425147795118,12861.0,1.1499,10.65,8.959,-0.020961644055518258,1.9074852204881996,-0.013432144511347777,-0.008411732152739382,0.0075294995441704815,-0.012549911902778876,10,4,2018
2018-10-18,8.759810130120002,8.86049760288,8.66751328009,8.73463826193,10405.0,1.1452,10.73,8.963,-0.0009009441539932217,1.9953617380700006,0.007511737089201942,0.00044647840160716434,0.008412681243195164,-0.001347422555600386,10,4,2018
2018-10-19,8.857081860375,9.0848353939275,8.857081860375,9.0622287468934,9935.0,1.1513,10.92,9.051,0.03750475693895727,1.8577712531066002,0.017707362534948645,0.009818141247350365,-0.019797394404008628,0.02768661569160691,10,4,2018
2018-10-22,8.885805749085002,8.902603113450002,8.734629469800002,8.772927460552202,8596.0,1.1463,10.855,8.981,-0.031923856086768065,2.0820725394477986,-0.005952380952380931,-0.007733952049497339,0.025971475134387134,-0.024189904037270726,10,4,2018
2018-10-23,8.638364438430001,8.646767516677501,8.520721342965002,8.627272375143301,16544.0,1.1469,10.575,8.938,-0.01660279149278787,1.9477276248566984,-0.02579456471672048,-0.004787885536131742,-0.009191773223932609,-0.01181490595665613,10,4,2018
2018-10-24,8.571269496367501,8.629691002185002,8.429388696525,8.433060905462101,16485.0,1.1391,10.395,8.894,-0.02251134092401641,1.9619390945378985,-0.017021276595744705,-0.004922801521593301,0.005490064328271704,-0.01758853940242311,10,4,2018
2018-10-25,8.31680693723,8.38347472831,8.225138724495,8.2888064649764,12774.0,1.1374,10.375,8.875,-0.01710582220416168,2.0861935350236003,-0.0019240019240018835,-0.00213627164380481,0.015181820280159797,-0.01496955056035687,10,4,2018
2018-10-26,8.202897566305,8.2947833842575,8.0207965816355,8.1130165298351,33840.0,1.1401,10.6,8.875,-0.02120811191383032,2.4869834701648994,0.02168674698795181,0.0,0.04289485890178213,-0.02120811191383032,10,4,2018
2018-10-29,8.031349921810001,8.23130054227,7.9980248184,8.1906439161098,12611.0,1.1371,10.58,8.853,0.009568251955265783,2.389356083890201,-0.0018867924528301883,-0.0024788732394366297,-0.011455044408095971,0.012047125194702413,10,4,2018
2018-10-30,8.095394727440002,8.095394727440002,7.90423037556,7.936811430315201,16521.0,1.1344,10.575,8.843,-0.030990540962884117,2.6381885696847984,-0.0004725897920605515,-0.0011295606009261716,0.030517951170823565,-0.029860980361957945,10,4,2018
2018-10-31,8.203716699750002,8.236863029850001,7.994894820120002,8.065496503233,5200.0,1.131,10.475,8.071,0.016213699172223928,2.409503496767,-0.009456264775413725,-0.08730068981115013,-0.025669963947637653,0.10351438898337406,10,4,2018
