Date,Title,Description,URL,Author
2024-03-20,NFE’s TGS terminal in Brazil receives commissioning cargo,"New Fortress Energy’s (NFE) 5.9 mtpa Terminal Gas Sul (TGS) LNG import facility in Santa Catarina state, Brazil, has received its commissioning cargo today, less than a month after receiving the Energos Winter floating storage regasification unit (FSRU) at the port.",https://terminal.kpler.com/insight/news/nfe-s-tgs-terminal-in-brazil-receives-commissioning-cargo,JS
2024-03-20,Freeport LNG to bring two liquefaction trains offline for maintenance until May,"The operator of the 15 mtpa Freeport LNG plant in Texas said it would shut two of its liquefaction trains for inspection until “sometime in May”, shortly after bringing online Train 3 after a month and a half of downtime due to repairs.",https://terminal.kpler.com/insight/news/freeport-lng-to-bring-two-liquefaction-trains-offline-for-maintenance-until-may,JS
