hora,posicio,trend,volum
00:01,1,السعودية,3.860.000
00:01,2,jungkook,3.719.999
00:01,3,Coinbase,772.000
00:01,4,JungKookOnGlobalCitizen,730.000
00:01,5,789TheTimeCapsuleDay3,682.000
00:01,6,Flamengo,593.000
00:01,7,Ukraine,571.000
00:01,8,Taylor,500.000
00:01,9,Bitcoin,465.000
00:01,10,Chelsea,428.000
00:31,1,السعودية,3.780.000
00:31,2,jungkook,3.160.000
00:31,3,Coinbase,772.000
00:31,4,JungKookOnGlobalCitizen,730.000
00:31,5,789TheTimeCapsuleDay3,689.000
00:31,6,Flamengo,599.000
00:31,7,Ukraine,571.000
00:31,8,Taylor,521.000
00:31,9,Bitcoin,465.000
00:31,10,Chelsea,429.000
01:01,1,السعودية,3.840.000
01:01,2,jungkook,3.139.999
01:01,3,Coinbase,790.000
01:01,4,789TheTimeCapsuleDay3,699.000
01:01,5,Flamengo,610.000
01:01,6,モニタリング分析,591.000
01:01,7,Ukraine,575.000
01:01,8,Taylor,549.000
01:01,9,Bitcoin,476.000
01:01,10,Chelsea,431.000
01:31,1,السعودية,3.840.000
01:31,2,jungkook,3.139.999
01:31,3,Coinbase,790.000
01:31,4,789TheTimeCapsuleDay3,707.000
01:31,5,Flamengo,615.000
01:31,6,モニタリング分析,591.000
01:31,7,Taylor,579.000
01:31,8,Ukraine,575.000
01:31,9,Bitcoin,476.000
01:31,10,Chelsea,432.000
02:01,1,السعودية,3.840.000
02:01,2,jungkook,2.880.000
02:01,3,Coinbase,790.000
02:01,4,789TheTimeCapsuleDay3,716.000
02:01,5,Flamengo,623.000
02:01,6,Taylor,615.000
02:01,7,モニタリング分析,591.000
02:01,8,Ukraine,583.000
02:01,9,Bitcoin,476.000
02:01,10,Chelsea,434.000
02:31,1,السعودية,3.840.000
02:31,2,jungkook,2.880.000
02:31,3,Coinbase,818.000
02:31,4,789TheTimeCapsuleDay3,725.000
02:31,5,Taylor,638.000
02:31,6,Flamengo,627.000
02:31,7,モニタリング分析,591.000
02:31,8,Ukraine,583.000
02:31,9,Bitcoin,476.000
02:31,10,Chelsea,434.000
03:01,1,السعودية,3.400.000
03:01,2,Coinbase,818.000
03:01,3,789TheTimeCapsuleDay3,732.000
03:01,4,Taylor,667.000
03:01,5,Flamengo,632.000
03:01,6,Ukraine,589.000
03:01,7,モニタリング分析,495.000
03:01,8,Bitcoin,467.000
03:01,9,Chelsea,436.000
03:01,10,NCTDREAM_ISTJinBKK,407.000
03:31,1,السعودية,3.400.000
03:31,2,Coinbase,818.000
03:31,3,789TheTimeCapsuleDay3,740.000
03:31,4,Taylor,684.000
03:31,5,Flamengo,632.000
03:31,6,Ukraine,589.000
03:31,7,モニタリング分析,495.000
03:31,8,Bitcoin,462.000
03:31,9,Chelsea,436.000
03:31,10,Taylor Swift,370.000
04:01,1,السعودية,2.900.000
04:01,2,789TheTimeCapsuleDay3,746.000
04:01,3,Taylor,706.000
04:01,4,Flamengo,632.000
04:01,5,Ukraine,593.000
04:01,6,モニタリング分析,501.000
04:01,7,Bitcoin,477.000
04:01,8,Chelsea,438.000
04:01,9,Taylor Swift,384.000
04:01,10,Arsenal,367.000
04:31,1,السعودية,2.900.000
04:31,2,789TheTimeCapsuleDay3,753.000
04:31,3,Taylor,718.000
04:31,4,Flamengo,632.000
04:31,5,Ukraine,593.000
04:31,6,モニタリング分析,501.000
04:31,7,Bitcoin,477.000
04:31,8,Chelsea,438.000
04:31,9,Taylor Swift,391.000
04:31,10,Arsenal,367.000
05:01,1,السعودية,2.840.000
05:01,2,789TheTimeCapsuleDay3,753.000
05:01,3,Taylor,718.000
05:01,4,Flamengo,624.000
05:01,5,Ukraine,593.000
05:01,6,モニタリング分析,501.000
05:01,7,Bitcoin,477.000
05:01,8,Chelsea,441.000
05:01,9,Taylor Swift,398.000
05:01,10,Arsenal,367.000
05:31,1,السعودية,2.840.000
05:31,2,789TheTimeCapsuleDay3,769.000
05:31,3,Taylor,742.000
05:31,4,Flamengo,624.000
05:31,5,Ukraine,593.000
05:31,6,モニタリング分析,501.000
05:31,7,Bitcoin,477.000
05:31,8,Chelsea,441.000
05:31,9,Taylor Swift,404.000
05:31,10,Arsenal,367.000
06:01,1,السعودية,2.360.000
06:01,2,789TheTimeCapsuleDay3,775.000
06:01,3,Taylor,742.000
06:01,4,Flamengo,623.000
06:01,5,Ukraine,601.000
06:01,6,モニタリング分析,495.000
06:01,7,Bitcoin,484.000
06:01,8,Chelsea,444.000
06:01,9,sao paulo,417.000
06:01,10,Taylor Swift,413.000
06:31,1,السعودية,2.360.000
06:31,2,789TheTimeCapsuleDay3,782.000
06:31,3,Taylor,742.000
06:31,4,Flamengo,623.000
06:31,5,Ukraine,601.000
06:31,6,Bitcoin,484.000
06:31,7,Chelsea,445.000
06:31,8,Taylor Swift,417.000
06:31,9,sao paulo,414.000
06:31,10,MileApoFlyToDiorSS24,371.000
07:01,1,السعودية,2.620.000
07:01,2,789TheTimeCapsuleDay3,784.000
07:01,3,Taylor,742.000
07:01,4,Flamengo,622.000
07:01,5,Ukraine,604.000
07:01,6,モニタリング分析,515.000
07:01,7,Bitcoin,484.000
07:01,8,Chelsea,448.000
07:01,9,Taylor Swift,422.000
07:01,10,sao paulo,414.000
07:31,1,السعودية,2.940.000
07:31,2,789TheTimeCapsuleDay3,790.000
07:31,3,Flamengo,622.000
07:31,4,Ukraine,604.000
07:31,5,モニタリング分析,515.000
07:31,6,Bitcoin,484.000
07:31,7,Chelsea,449.000
07:31,8,Taylor Swift,426.000
07:31,9,sao paulo,414.000
07:31,10,MileApoFlyToDiorSS24,378.000
08:01,1,السعودية,2.940.000
08:01,2,789TheTimeCapsuleDay3,796.000
08:01,3,Flamengo,622.000
08:01,4,Ukraine,607.000
08:01,5,モニタリング分析,515.000
08:01,6,Bitcoin,464.000
08:01,7,Chelsea,455.000
08:01,8,Taylor Swift,428.000
08:01,9,sao paulo,414.000
08:01,10,MileApoFlyToDiorSS24,386.000
08:31,1,السعودية,2.940.000
08:31,2,789TheTimeCapsuleDay3,796.000
08:31,3,Flamengo,622.000
08:31,4,Ukraine,607.000
08:31,5,モニタリング分析,515.000
08:31,6,Bitcoin,464.000
08:31,7,Chelsea,455.000
08:31,8,Taylor Swift,432.000
08:31,9,sao paulo,417.000
08:31,10,MileApoFlyToDiorSS24,393.000
09:01,1,السعودية,3.719.999
09:01,2,789TheTimeCapsuleDay3,796.000
09:01,3,Flamengo,623.000
09:01,4,Ukraine,610.000
09:01,5,Bitcoin,468.000
09:01,6,Chelsea,461.000
09:01,7,Taylor Swift,432.000
09:01,8,sao paulo,419.000
09:01,9,MileApoFlyToDiorSS24,393.000
09:01,10,Travis,378.000
09:31,1,السعودية,3.960.000
09:31,2,789TheTimeCapsuleDay3,800.000
09:31,3,Taylor,797.000
09:31,4,Flamengo,623.000
09:31,5,Ukraine,610.000
09:31,6,モニタリング分析,523.000
09:31,7,Bitcoin,468.000
09:31,8,Chelsea,461.000
09:31,9,Taylor Swift,432.000
09:31,10,sao paulo,419.000
10:01,1,السعودية,3.960.000
10:01,2,Taylor,806.000
10:01,3,789TheTimeCapsuleDay3,800.000
10:01,4,Flamengo,626.000
10:01,5,Ukraine,613.000
10:01,6,モニタリング分析,536.000
10:01,7,Bitcoin,468.000
10:01,8,Chelsea,463.000
10:01,9,Taylor Swift,432.000
10:01,10,sao paulo,421.000
10:31,1,السعودية,3.960.000
10:31,2,Taylor,806.000
10:31,3,789TheTimeCapsuleDay3,800.000
10:31,4,Flamengo,626.000
10:31,5,Ukraine,613.000
10:31,6,モニタリング分析,536.000
10:31,7,Bitcoin,468.000
10:31,8,Chelsea,463.000
10:31,9,sao paulo,421.000
10:31,10,MileApoFlyToDiorSS24,405.000
11:01,1,السعودية,3.960.000
11:01,2,Taylor,820.000
11:01,3,789TheTimeCapsuleDay3,797.000
11:01,4,Flamengo,629.000
11:01,5,Ukraine,618.000
11:01,6,モニタリング分析,545.000
