hora,posicio,trend,volum
00:09,1,Boulos,206.992
00:09,2,Tyreek Hill,29.470
00:09,3,Arsenal,200.015
00:09,4,masterchefturkiye,21.403
00:09,5,Mahomes,26.423
00:09,6,Cardona,11.946
00:09,7,Raiders,67.892
00:09,8,Arteta,53.304
00:09,9,Covas,71.456
00:09,10,Recife,56.979
00:39,1,Tyreek Hill,36.825
00:39,2,Boulos,219.561
00:39,3,Mahomes,33.593
00:39,4,Arsenal,204.470
00:39,5,Titanic,101.353
00:39,6,Brady,42.543
00:39,7,Cardona,16.154
00:39,8,Covas,78.575
00:39,9,masterchefturkiye,22.343
00:39,10,LaCasaFuerte11,20.218
01:09,1,Tyreek Hill,41.962
01:09,2,Brady,54.158
01:09,3,Boulos,223.658
01:09,4,Mahomes,38.772
01:09,5,Titanic,110.926
01:09,6,Cardona,18.239
01:09,7,Arsenal,207.286
01:09,8,Bucs,27.491
01:09,9,LaCasaFuerte11,25.450
01:09,10,Covas,81.727
01:39,1,Brady,63.300
01:39,2,Mahomes,45.535
01:39,3,Tyreek Hill,44.479
01:39,4,Boulos,232.182
01:39,5,Bucs,31.888
01:39,6,Rams,31.951
01:39,7,Chiefs,102.915
01:39,8,Cardona,20.980
01:39,9,Titanic,115.172
01:39,10,Dalma,25.633
02:09,1,Brady,66.833
02:09,2,Mahomes,48.598
02:09,3,Tyreek Hill,46.978
02:09,4,Boulos,235.211
02:09,5,Bucs,33.989
02:09,6,Rams,33.341
02:09,7,Chiefs,106.375
02:09,8,Dalma,28.880
02:09,9,yopremio,
02:09,10,Cardona,22.167
02:39,1,yopremio,11.500
02:39,2,SoulTrainAwards,12.981
02:39,3,Brady,69.100
02:39,4,Boulos,241.652
02:39,5,Mahomes,50.488
02:39,6,Tyreek Hill,48.636
02:39,7,90DayFiance,
02:39,8,Bucs,34.989
02:39,9,Dalma,31.359
02:39,10,jennie,122.202
03:09,1,yopremio,16.227
03:09,2,SoulTrainAwards,22.005
03:09,3,Marengo,
03:09,4,Brady,70.039
03:09,5,TheUndoing,13.323
03:09,6,Packers,33.110
03:09,7,GoPackGo,13.150
03:09,8,Boulos,243.032
03:09,9,90DayFiance,
03:09,10,jennie,147.610
03:39,1,yopremio,20.666
03:39,2,Bears,63.882
03:39,3,SoulTrainAwards,28.441
03:39,4,Marengo,13.343
03:39,5,TheUndoing,18.205
03:39,6,Packers,44.486
03:39,7,GoPackGo,17.919
03:39,8,RHOP,
03:39,9,Trubisky,14.678
03:39,10,Mono,52.748
04:09,1,Marengo,26.209
04:09,2,yopremio,24.951
04:09,3,KaiHotDebutDay,303.847
04:09,4,Bears,70.436
04:09,5,TheUndoing,24.611
04:09,6,SoulTrainAwards,35.613
04:09,7,RHOP,17.338
04:09,8,Packers,48.826
04:09,9,Trubisky,17.093
04:09,10,Mono,59.218
04:39,1,KaiHotDebutDay,380.640
04:39,2,KAI_MmmhOutNow,157.626
04:39,3,카이_음_뮤비공개,139.706
04:39,4,TheUndoing,33.697
04:39,5,Marengo,27.990
04:39,6,Bears,80.201
04:39,7,KAI_1stSOLO,29.645
04:39,8,jongin,99.147
04:39,9,Trubisky,22.322
04:39,10,XIUMIN,32.151
05:09,1,KaiHotDebutDay,433.441
05:09,2,KAI_MmmhOutNow,251.419
05:09,3,카이_음_뮤비공개,222.061
05:09,4,TheUndoing,37.020
05:09,5,Bears,89.584
05:09,6,KAI_1stSOLO,43.141
05:09,7,Marengo,28.896
05:09,8,jongin,120.470
05:09,9,Trubisky,24.596
05:09,10,Xiumin,46.933
05:39,1,KAI_MmmhOutNow,306.624
05:39,2,KaiHotDebutDay,463.952
05:39,3,카이_음_뮤비공개,268.396
05:39,4,TheUndoing,39.552
05:39,5,KAI_1stSOLO,52.731
05:39,6,Bears,96.479
05:39,7,Marengo,29.531
05:39,8,jongin,136.130
05:39,9,Trubisky,26.034
05:39,10,Xiumin,54.661
06:09,1,KAI_MmmhOutNow,349.023
06:09,2,KaiHotDebutDay,486.574
06:09,3,카이_음_뮤비공개,303.509
06:09,4,TheUndoing,41.335
06:09,5,KAI_1stSOLO,59.282
06:09,6,Bears,99.208
06:09,7,jongin,149.934
06:09,8,Marengo,30.055
06:09,9,Trubisky,26.768
06:09,10,Xiumin,58.768
06:39,1,KAI_MmmhOutNow,380.946
06:39,2,KaiHotDebutDay,504.152
06:39,3,카이_음_뮤비공개,328.997
06:39,4,ICANTSTOPMEEnglishVer,111.196
06:39,5,TheUndoing,42.945
06:39,6,Bears,101.557
06:39,7,jongin,159.694
06:39,8,Marengo,30.398
06:39,9,Trubisky,27.230
06:39,10,TvitırrGet Açıldı,
07:09,1,KAI_MmmhOutNow,409.786
07:09,2,KaiHotDebutDay,521.504
07:09,3,ICANTSTOPMEEnglishVer,140.368
07:09,4,카이_음_뮤비공개,350.766
07:09,5,TWICE_StephenColbert,116.084
07:09,6,Bears,102.181
07:09,7,jongin,166.226
07:09,8,Packers,75.448
07:09,9,Marengo,30.585
07:09,10,TvitırrGet Açıldı,
07:39,1,KAI_MmmhOutNow,434.690
07:39,2,KaiHotDebutDay,537.776
07:39,3,ICANTSTOPMEEnglishVer,156.560
07:39,4,TWICE_StephenColbert,128.156
07:39,5,카이_음_뮤비공개,369.644
07:39,6,Bears,103.305
07:39,7,jongin,172.443
07:39,8,Packers,76.407
07:39,9,WE GOT YOU GOT7,24.530
07:39,10,Marengo,30.790
08:09,1,KAI_MmmhOutNow,456.075
08:09,2,KaiHotDebutDay,552.458
08:09,3,ICANTSTOPMEEnglishVer,165.103
08:09,4,TWICE_StephenColbert,134.776
08:09,5,카이_음_뮤비공개,386.788
08:09,6,Bears,103.450
08:09,7,WE GOT YOU GOT7,34.333
08:09,8,jongin,176.099
08:09,9,大型連休,
08:09,10,タイタニック,20.197
08:39,1,KAI_MmmhOutNow,477.391
08:39,2,ICANTSTOPMEEnglishVer,170.803
08:39,3,TWICE_StephenColbert,139.420
08:39,4,pazartesi,11.720
08:39,5,TheUndoing,46.462
08:39,6,WE GOT YOU GOT7,42.462
08:39,7,MY YOUTH IS TXT,20.368
08:39,8,Bears,103.810
08:39,9,Worst Relationship,
08:39,10,My Sign,24.621
09:09,1,KAI_MmmhOutNow,495.169
09:09,2,MY YOUTH IS TXT,48.643
09:09,3,MondayMotivation,25.482
09:09,4,KaiHotDebutDay,579.719
09:09,5,ICANTSTOPMEEnglishVer,175.121
09:09,6,투모로우바이투게더,88.302
09:09,7,WE GOT YOU GOT7,44.813
09:09,8,Worst Relationship,
09:09,9,My Sign,24.558
09:09,10,My Best Relationship,
09:39,1,MY YOUTH IS TXT,83.314
09:39,2,투모로우바이투게더,122.721
09:39,3,KAI_MmmhOutNow,504.131
09:39,4,MondayMotivation,28.635
09:39,5,TOMORROW_X_TOGETHER,139.949
09:39,6,ENHYPEN_DEBUT,181.697
09:39,7,成人式中止,
09:39,8,St Andrew,
09:39,9,Worst Relationship,
09:39,10,My Sign,25.070
10:09,1,GOT7_YouAreOurLastPiece,64.194
10:09,2,ENHYPEN_DEBUT,215.314
10:09,3,MY YOUTH IS TXT,115.777
10:09,4,투모로우바이투게더,152.580
10:09,5,TOMORROW_X_TOGETHER,164.919
10:09,6,MondayMotivation,32.135
10:09,7,成人式中止,
10:09,8,St Andrew,
10:09,9,jongin,211.931
10:09,10,ビーバームーン,13.619
10:39,1,ENHYPEN_DEBUT,349.768
10:39,2,GOT7_YouAreOurLastPiece,185.897
10:39,3,GivenTakenIsOutNow,79.559
10:39,4,MY YOUTH IS TXT,130.179
10:39,5,Given_Taken,60.076
10:39,6,MondayMotivation,35.524
10:39,7,五月雨江,33.660
10:39,8,エペルくん,
10:39,9,成人式中止,
10:39,10,ビーバームーン,16.808
11:09,1,ENHYPEN_DEBUT,423.999
11:09,2,GOT7_YouAreOurLastPiece,259.727
11:09,3,GivenTakenIsOutNow,129.245
11:09,4,PLTPINKMONDAY,32.419
11:09,5,Given_Taken,71.084
11:09,6,MY YOUTH IS TXT,140.185
11:09,7,demet akalin,
11:09,8,五月雨江,45.255
11:09,9,エペルくん,
11:09,10,半影月食,29.974
11:39,1,ENHYPEN_DEBUT,464.366
11:39,2,GOT7_YouAreOurLastPiece,318.806
11:39,3,PLTPINKMONDAY,56.650
11:39,4,GivenTakenIsOutNow,155.024
11:39,5,Given_Taken,77.465
11:39,6,MY YOUTH IS TXT,147.299
11:39,7,demet akalin,
11:39,8,半影月食,35.394
11:39,9,五月雨江,54.373
11:39,10,エペルくん,
12:09,1,ENHYPEN_DEBUT,484.230
12:09,2,PLTPINKMONDAY,94.395
12:09,3,GOT7_YouAreOurLastPiece,368.820
12:09,4,GivenTakenIsOutNow,166.237
12:09,5,MondayMotivation,44.257
12:09,6,半影月食,39.357
12:09,7,ビーバームーン,26.512
12:09,8,demet akalin,
12:09,9,MY YOUTH IS TXT,152.975
12:09,10,エペルくん,
12:39,1,PLTPINKMONDAY,154.339
12:39,2,ENHYPEN_DEBUT,496.168
12:39,3,GOT7_YouAreOurLastPiece,413.253
12:39,4,まんが王国お得爆発DAY,
12:39,5,全マンガ最大80パーセント還元,
12:39,6,ビーバームーン,29.006
12:39,7,一気読み,
12:39,8,半影月食,42.549
12:39,9,demet akalin,
12:39,10,エペルくん,
13:09,1,PLTPINKMONDAY,223.234
13:09,2,ENHYPEN_DEBUT,506.720
13:09,3,GOT7_YouAreOurLastPiece,454.210
13:09,4,十万円でできるかな,19.278
13:09,5,CDTVライブライブ,16.059
13:09,6,一気読み,
13:09,7,ビーバームーン,31.414
13:09,8,半影月食,45.105
13:09,9,中居くん,
13:09,10,中居さん,
13:39,1,PLTPINKMONDAY,282.487
13:39,2,ENHYPEN_DEBUT,533.110
13:39,3,CDTVライブライブ,21.959
13:39,4,十万円でできるかな,28.762
13:39,5,GOT7_YouAreOurLastPiece,498.221
13:39,6,ビーバームーン,33.811
13:39,7,一気読み,
13:39,8,中居くん,
13:39,9,半影月食,47.479
13:39,10,JENNIE BEST GIRL,35.383
14:09,1,PLTPINKMONDAY,363.253
14:09,2,CDTVライブライブ,26.457
14:09,3,ENHYPEN_DEBUT,549.041
14:09,4,十万円でできるかな,34.783
14:09,5,WeLoveYouJennie,106.319
14:09,6,ビーバームーン,35.909
14:09,7,福山雅治,
14:09,8,squall,
14:09,9,中居くん,11.065
14:09,10,JENNIE BEST GIRL,43.913
14:39,1,PLTPINKMONDAY,416.672
14:39,2,CDTVライブライブ,29.797
14:39,3,ARMYSelcaDay,102.587
14:39,4,ARSD,105.884
14:39,5,CyberMondayEnPcComponentes,
14:39,6,福山雅治,
14:39,7,ビーバームーン,38.023
14:39,8,squall,
14:39,9,JENNIE BEST GIRL,48.655
14:39,10,容疑者Xの献身,
15:09,1,PLTPINKMONDAY,449.016
15:09,2,ARMYSelcaDay,131.340
15:09,3,ARSD,134.385
15:09,4,好きなMS4体晒すと好みが分かる,
15:09,5,CDTVライブライブ,32.412
15:09,6,容疑者Xの献身,
15:09,7,ビーバームーン,39.745
15:09,8,福山雅治,
15:09,9,JENNIE BEST GIRL,51.569
15:09,10,squall,
15:39,1,PLTPINKMONDAY,488.729
15:39,2,ARMYSelcaDay,159.240
15:39,3,ARSD,161.608
15:39,4,好きなMS4体晒すと好みが分かる,
15:39,5,CDTVライブライブ,33.992
15:39,6,容疑者Xの献身,
15:39,7,ビーバームーン,41.407
15:39,8,福山雅治,
15:39,9,全身キセキ,
15:39,10,つんく♂さん,
16:09,1,PLTPINKMONDAY,538.509
16:09,2,PLTPINKMONDAY,538.509
16:09,3,ARMYSelcaDay,189.221
16:09,4,ARSD,192.973
16:09,5,好きなMS4体晒すと好みが分かる,
16:09,6,一気読み,
16:09,7,容疑者Xの献身,
16:09,8,あと1ヶ月,24.299
16:09,9,桜井さん,
16:09,10,ビーバームーン,42.718
16:39,1,ARMYSelcaDay,215.709
16:39,2,ARSD,220.957
16:39,3,PLTPINKMONDAY,584.482
16:39,4,好きなMS4体晒すと好みが分かる,
16:39,5,湊あくあ生誕祭2020,14.285
16:39,6,あと1ヶ月,27.576
16:39,7,一気読み,
16:39,8,容疑者Xの献身,
16:39,9,SUNWOO,29.852
16:39,10,残り1ヶ月,26.767
17:09,1,ARMYSelcaDay,237.887
17:09,2,ARSD,244.192
17:09,3,PLTPINKMONDAY,626.960
17:09,4,好きなMS4体晒すと好みが分かる,
17:09,5,カルデア100レベ鯖鑑賞会,
17:09,6,あと1ヶ月,28.926
17:09,7,志麻さん,28.417
17:09,8,一気読み,
17:09,9,SUNWOO,37.735
17:09,10,容疑者Xの献身,
17:39,1,ARMYSelcaDay,259.511
17:39,2,ARSD,264.637
17:39,3,PLTPINKMONDAY,658.898
17:39,4,カルデア100レベ鯖鑑賞会,
17:39,5,CyberMonday,84.391
17:39,6,あと1ヶ月,29.846
17:39,7,志麻さん,29.287
17:39,8,sunwoo,48.453
17:39,9,Matera,
17:39,10,UM ANO DE LOUD BAK,
18:09,1,ARMYSelcaDay,276.275
18:09,2,ARSD,281.533
18:09,3,PLTPINKMONDAY,694.727
18:09,4,カルデア100レベ鯖鑑賞会,
18:09,5,CyberMonday,89.986
18:09,6,あと1ヶ月,30.309
18:09,7,Matera,10.630
18:09,8,Desember,79.673
18:09,9,sunwoo,52.731
18:09,10,志麻さん,29.716
18:39,1,ARMYSelcaDay,289.548
18:39,2,ARSD,294.151
18:39,3,PLTPINKMONDAY,738.919
18:39,4,CyberMonday,95.778
18:39,5,カルデア100レベ鯖鑑賞会,
18:39,6,Billboard,625.445
18:39,7,Desember,92.513
18:39,8,Matera,14.134
18:39,9,ALEATÓRIAS,
18:39,10,Hot 100,113.813
19:09,1,ARMYSelcaDay,300.095
19:09,2,ARSD,303.923
19:09,3,PLTPINKMONDAY,805.397
19:09,4,sokağacıkmayasağı,
19:09,5,Billboard,689.959
19:09,6,CyberMonday,100.349
19:09,7,Desember,98.699
19:09,8,ALEATÓRIAS,
19:09,9,Hot 100,133.614
19:09,10,Matera,18.082
19:39,1,ARMYSelcaDay,307.139
19:39,2,Billboard,750.532
19:39,3,sokağacıkmayasağı,
19:39,4,PLTPINKMONDAY,882.242
19:39,5,ARSD,310.842
19:39,6,CyberMonday,105.755
19:39,7,Fulham,23.774
19:39,8,Leicester,18.488
19:39,9,Hot 100,150.780
19:39,10,Desember,103.061
20:09,1,LifeGoesOn1onHot100,97.163
20:09,2,BTS WORLD DOMINATION,115.626
20:09,3,sokağacıkmayasağı,11.029
20:09,4,PLTPINKMONDAY,966.015
20:09,5,LifeGoesOnNo1BB100,20.650
20:09,6,armyselcaday,311.397
20:09,7,BTS PAVED THE WAY,52.820
20:09,8,Fulham,24.186
20:09,9,Leicester,20.203
20:09,10,ALEATÓRIAS,
20:39,1,LifeGoesOn1onHot100,233.918
20:39,2,BTS WORLD DOMINATION,157.148
20:39,3,MusicTranscendsLanguage,60.349
20:39,4,LifeGoesOnNo1BB100,36.708
20:39,5,Otamendi,
20:39,6,BTS PAVED THE WAY,74.606
20:39,7,sokağacıkmayasağı,13.681
20:39,8,PLTPINKMONDAY,984.486
20:39,9,Fulham,28.784
20:39,10,Leicester,23.903
21:09,1,LifeGoesOn1onHot100,418.866
21:09,2,MusicTranscendsLanguage,102.853
21:09,3,BTS WORLD DOMINATION,175.389
21:09,4,LifeGoesOnNo1BB100,46.005
21:09,5,sokağacıkmayasağı,17.466
21:09,6,JIMIM,26.818
21:09,7,BTS PAVED THE WAY,87.695
21:09,8,Otamendi,
21:09,9,Fulham,29.278
21:09,10,WHAT YOONGI WANTS YOONGI GETS,39.801
21:39,1,LifeGoesOn1onHot100,529.690
21:39,2,MusicTranscendsLanguage,116.119
21:39,3,BTS WORLD DOMINATION,183.084
21:39,4,LifeGoesOnNo1BB100,52.839
21:39,5,sokağacıkmayasağı,21.231
21:39,6,JIMIM,32.457
21:39,7,BTS PAVED THE WAY,93.191
21:39,8,Otamendi,
21:39,9,Grealish,11.591
21:39,10,RESPECT LITTLE MIX,24.663
22:09,1,LifeGoesOn1onHot100,580.238
22:09,2,MusicTranscendsLanguage,123.531
22:09,3,BTS WORLD DOMINATION,187.764
22:09,4,LifeGoesOnNo1BB100,57.461
22:09,5,sokağacıkmayasağı,24.802
22:09,6,レッドブル,31.942
22:09,7,BTS PAVED THE WAY,96.193
22:09,8,Otamendi,
22:09,9,RESPECT LITTLE MIX,38.081
22:09,10,Grealish,14.044
22:39,1,LifeGoesOn1onHot100,620.759
22:39,2,MusicTranscendsLanguage,129.220
22:39,3,EdomexFuerte,
22:39,4,LifeGoesOnNo1BB100,60.691
22:39,5,レッドブル,37.203
22:39,6,Grealish,20.343
22:39,7,BTS WORLD DOMINATION,191.220
22:39,8,RESPECT LITTLE MIX,53.069
22:39,9,Betis,11.544
22:39,10,BTS PAVED THE WAY,98.186
23:09,1,LifeGoesOn1onHot100,659.512
23:09,2,EdomexFuerte,13.484
23:09,3,WHUAVL,12.344
23:09,4,レッドブル,42.969
23:09,5,Grealish,24.253
23:09,6,MusicTranscendsLanguage,134.230
23:09,7,BTS WORLD DOMINATION,190.948
23:09,8,RESPECT LITTLE MIX,67.988
23:09,9,Betis,15.284
23:09,10,Watkins,
23:39,1,LifeGoesOn1onHot100,704.715
23:39,2,EdomexFuerte,19.607
23:39,3,レッドブル,48.828
23:39,4,WHUAVL,13.296
23:39,5,Grealish,26.472
23:39,6,LifeGoesOnNo1BB100,66.838
23:39,7,Ribamar,
23:39,8,Watkins,11.668
23:39,9,RESPECT LITTLE MIX,80.680
23:39,10,Betis,17.459
