hora,posicio,trend,volum
00:10,1,Arsenal,160.653
00:10,2,ARSCRY,41.477
00:10,3,Arteta,34.619
00:10,4,Palace,75.352
00:10,5,AppleEvent,225.942
00:10,6,MCCelebrity,
00:10,7,Lacazette,14.072
00:10,8,Ayton,16.669
00:10,9,MacBook Pro,102.335
00:10,10,Mike Dean,
00:41,1,Arsenal,164.177
00:41,2,ARSCRY,42.163
00:41,3,Arteta,35.897
00:41,4,Palace,77.228
00:41,5,MCCelebrity,
00:41,6,zendaya,64.267
00:41,7,Ayton,18.413
00:41,8,AppleEvent,229.029
00:41,9,MacBook Pro,105.804
00:41,10,Lacazette,14.768
01:10,1,Arsenal,165.536
01:10,2,gfvip,68.529
01:10,3,Corinthians,66.284
01:10,4,ARSCRY,42.576
01:10,5,MCCelebrity,11.897
01:10,6,CALLERI,
01:10,7,Arteta,36.769
01:10,8,zendaya,66.184
01:10,9,Palace,77.698
01:10,10,Ayton,19.494
01:41,1,Corinthians,80.926
01:41,2,Calleri,10.617
01:41,3,gfvip,73.178
01:41,4,Arsenal,167.577
01:41,5,MCCelebrity,14.025
01:41,6,zendaya,69.882
01:41,7,ARSCRY,42.918
01:41,8,Igor Gomes,
01:41,9,Arteta,37.504
01:41,10,Tiwa,29.199
02:10,1,Corinthians,90.620
02:10,2,Calleri,12.485
02:10,3,Igor Gomes,
02:10,4,gfvip,73.948
02:10,5,Arsenal,168.406
02:10,6,EstallidoSocial,78.089
02:10,7,MCCelebrity,14.307
02:10,8,Wanda,197.060
02:10,9,zendaya,70.928
02:10,10,Sylvinho,
02:41,1,Corinthians,99.687
02:41,2,Calleri,14.307
02:41,3,WWERaw,13.760
02:41,4,EstallidoSocial,85.791
02:41,5,Sylvinho,12.935
02:41,6,Igor Gomes,
02:41,7,Wanda,208.460
02:41,8,あさイチ,
02:41,9,gfvip,75.037
02:41,10,BillsMafia,16.593
03:10,1,Corinthians,123.151
03:10,2,Derrick Henry,10.360
03:10,3,Calleri,19.726
03:10,4,Sylvinho,22.611
03:10,5,Volpi,
03:10,6,WWERaw,19.156
03:10,7,EstallidoSocial,91.388
03:10,8,BillsMafia,18.688
03:10,9,Luciano,22.621
03:10,10,Igor Gomes,
03:41,1,Corinthians,137.066
03:41,2,Derrick Henry,17.908
03:41,3,MissUniverseColombia,10.735
03:41,4,Sylvinho,28.721
03:41,5,Calleri,23.538
03:41,6,Volpi,
03:41,7,WWERaw,23.902
03:41,8,DWTS,
03:41,9,DirtyWater,
03:41,10,Altuve,
04:10,1,Corinthians,142.620
04:10,2,Derrick Henry,19.598
04:10,3,MissUniverseColombia,18.436
04:10,4,DWTS,11.542
04:10,5,Sylvinho,30.709
04:10,6,Calleri,25.324
04:10,7,Sora,141.793
04:10,8,WWERaw,28.293
04:10,9,Titans,65.269
04:10,10,BillsMafia,22.187
04:41,1,Derrick Henry,24.196
04:41,2,Corinthians,147.129
04:41,3,MissUniverseColombia,26.253
04:41,4,ProvaDeFogo,
04:41,5,WWERaw,35.428
04:41,6,Sora,152.054
04:41,7,DWTS,12.538
04:41,8,Titans,70.447
04:41,9,Sylvinho,32.050
04:41,10,18OctubrexLaRed,23.273
05:10,1,Derrick Henry,27.208
05:10,2,MissUniverseColombia,34.091
05:10,3,Corinthians,145.275
05:10,4,ProvaDeFogo,17.222
05:10,5,WWERaw,42.029
05:10,6,Sora,155.546
05:10,7,Titans,74.656
05:10,8,Josh Allen,15.515
05:10,9,Risaralda,
05:10,10,DWTS,13.025
05:41,1,Derrick Henry,41.431
05:41,2,Bills,118.713
05:41,3,Josh Allen,23.657
05:41,4,MissUniverseColombia,44.511
05:41,5,ProvaDeFogo,18.697
05:41,6,Corinthians,147.202
05:41,7,Sora,164.360
05:41,8,TitanUp,
05:41,9,BUFvsTEN,27.047
05:41,10,Risaralda,10.125
06:10,1,Derrick Henry,45.288
06:10,2,Bills,122.125
06:10,3,MissUniverseColombia,57.533
06:10,4,Josh Allen,25.161
06:10,5,Risaralda,14.903
06:10,6,Sora,167.428
06:10,7,TitanUp,
06:10,8,ProvaDeFogo,19.258
06:10,9,BUFvsTEN,29.155
06:10,10,Corinthians,147.469
06:41,1,Derrick Henry,47.518
06:41,2,Bills,125.186
06:41,3,MissUniverseColombia,59.709
06:41,4,Josh Allen,25.917
06:41,5,Risaralda,15.632
06:41,6,Sora,174.041
06:41,7,TitanUp,
06:41,8,ProvaDeFogo,19.601
06:41,9,緑の悪魔,
06:41,10,BUFvsTEN,30.056
07:10,1,Derrick Henry,48.927
07:10,2,Bills,125.466
07:10,3,MissUniverseColombia,60.195
07:10,4,Josh Allen,26.286
07:10,5,Sora,175.614
07:10,6,Risaralda,15.780
07:10,7,緑の悪魔,
07:10,8,TitanUp,
07:10,9,ProvaDeFogo,19.763
07:10,10,EidMiladunNabiMubarak,23.252
07:41,1,Derrick Henry,50.092
07:41,2,Bills,126.857
07:41,3,Titans,118.791
07:41,4,MissUniverseColombia,60.455
07:41,5,Josh Allen,26.580
07:41,6,Sora,180.569
07:41,7,EidMiladunNabiMubarak,28.024
07:41,8,緑の悪魔,
07:41,9,Eternals,149.260
07:41,10,Risaralda,15.823
08:10,1,Derrick Henry,50.835
08:10,2,deprem,
08:10,3,Bills,126.671
08:10,4,EidMiladunNabiMubarak,32.800
08:10,5,Titans,119.360
08:10,6,MissUniverseColombia,60.635
08:10,7,Josh Allen,26.772
08:10,8,Sora,181.175
08:10,9,Eternals,152.890
08:10,10,緑の悪魔,
08:41,1,deprem,
08:41,2,Derrick Henry,51.452
08:41,3,EidMiladunNabiMubarak,38.115
08:41,4,Eternals,159.465
08:41,5,MissUniverseColombia,60.779
08:41,6,Reject_Zomato,37.188
08:41,7,Bills,127.780
08:41,8,Titans,120.371
08:41,9,緑の悪魔,
08:41,10,Sora,185.516
09:10,1,deprem,
09:10,2,EidMiladunNabiMubarak,43.099
09:10,3,Derrick Henry,51.884
09:10,4,Reject_Zomato,41.107
09:10,5,Eternals,161.341
09:10,6,missuniversecolombia,60.853
09:10,7,Beit,
09:10,8,緑の悪魔,
09:10,9,Sora,185.327
09:10,10,ESMG,
09:41,1,deprem,
09:41,2,EidMiladunNabiMubarak,47.700
09:41,3,الهلال_النصر_دوري_ابطال_اسيا,12.309
09:41,4,DiaMundialdelCancerdeMama,
09:41,5,Reject_Zomato,44.767
09:41,6,Beit,
09:41,7,Derrick Henry,52.176
09:41,8,緑の悪魔,
