hora,posicio,trend,volum
00:01,1,سقيا_الحجاج_في_ايام_التشريق,
00:01,2,WorldsCollide,94.000
00:01,3,TürkiyeMadleenİçinAyakta,35.000
00:01,4,極寒戦記,11.000
00:01,5,芹沢くん,11.000
00:01,6,حنا_خدام_الحرم,
00:01,7,Grabois,55.000
00:01,8,اعلانك__ترند_اول1_θち966ち8931,
00:01,9,Gable,12.000
00:01,10,California,293.000
00:31,1,Miguel Uribe,167.000
00:31,2,MITB,100.000
00:31,3,Naomi,59.000
00:31,4,precure,41.000
00:31,5,仮面ライダーガヴ,15.000
00:31,6,ズキューン,
00:31,7,MoneyInTheBank,
00:31,8,キミプリ,22.000
00:31,9,プリキュア,17.000
00:31,10,プリルン,
01:01,1,سقيا_الحجاج_في_ايام_التشريق,
01:01,2,WorldsCollide,94.000
01:01,3,TürkiyeMadleenİçinAyakta,35.000
01:01,4,極寒戦記,11.000
01:01,5,芹沢くん,11.000
01:01,6,حنا_خدام_الحرم,
01:01,7,Grabois,55.000
01:01,8,اعلانك__ترند_اول1_θち966ち8931,
01:01,9,Gable,12.000
01:01,10,California,293.000
01:31,1,Miguel Uribe,167.000
01:31,2,MITB,100.000
01:31,3,Naomi,59.000
01:31,4,precure,41.000
01:31,5,仮面ライダーガヴ,15.000
01:31,6,ズキューン,
01:31,7,MoneyInTheBank,
01:31,8,キミプリ,22.000
01:31,9,プリキュア,17.000
01:31,10,プリルン,
02:01,1,Miguel Uribe,167.000
02:01,2,MITB,100.000
02:01,3,Naomi,59.000
02:01,4,precure,41.000
02:01,5,仮面ライダーガヴ,15.000
02:01,6,ズキューン,
02:01,7,MoneyInTheBank,
02:01,8,キミプリ,22.000
02:01,9,プリキュア,17.000
02:01,10,プリルン,
02:31,1,MITB,180.000
02:31,2,Miguel Uribe,421.000
02:31,3,اهلا_بالعيد_الاضحي,
02:31,4,Colombia,362.000
02:31,5,ゴジュウジャー,38.000
02:31,6,Petro,352.000
02:31,7,仮面ライダーガヴ,39.000
02:31,8,UFC316,40.000
02:31,9,LA Knight,15.000
02:31,10,Seth,51.000
03:01,1,MITB,180.000
03:01,2,Miguel Uribe,421.000
03:01,3,اهلا_بالعيد_الاضحي,
03:01,4,Colombia,362.000
03:01,5,ゴジュウジャー,38.000
03:01,6,Petro,352.000
03:01,7,仮面ライダーガヴ,39.000
03:01,8,UFC316,40.000
03:01,9,LA Knight,15.000
03:01,10,Seth,51.000
03:31,1,MITB,249.000
03:31,2,Miguel Uribe,589.000
03:31,3,UFC316,60.000
03:31,4,Colombia,422.000
03:31,5,اهلا_بالعيد_الاضحي,
03:31,6,Patchy Mix,
03:31,7,梅雨明け,11.000
03:31,8,Petro,410.000
03:31,9,قضيت_العيد_فين,
03:31,10,MoneyInTheBank,
04:01,1,MITB,249.000
04:01,2,Miguel Uribe,589.000
04:01,3,UFC316,60.000
04:01,4,Colombia,422.000
04:01,5,اهلا_بالعيد_الاضحي,
04:01,6,Patchy Mix,
04:01,7,梅雨明け,11.000
04:01,8,Petro,410.000
04:01,9,قضيت_العيد_فين,
04:01,10,MoneyInTheBank,
04:31,1,MITB,249.000
04:31,2,Miguel Uribe,589.000
04:31,3,UFC316,60.000
04:31,4,Colombia,422.000
04:31,5,اهلا_بالعيد_الاضحي,
04:31,6,Patchy Mix,
04:31,7,梅雨明け,11.000
04:31,8,Petro,410.000
04:31,9,قضيت_العيد_فين,
04:31,10,MoneyInTheBank,
05:01,1,MITB,249.000
05:01,2,Miguel Uribe,589.000
05:01,3,UFC316,60.000
05:01,4,Colombia,422.000
05:01,5,اهلا_بالعيد_الاضحي,
05:01,6,Patchy Mix,
05:01,7,梅雨明け,11.000
05:01,8,Petro,410.000
05:01,9,قضيت_العيد_فين,
05:01,10,MoneyInTheBank,
05:31,1,UFC316,86.000
05:31,2,Miguel Uribe,725.000
05:31,3,MITB,272.000
05:31,4,梅雨明け,17.000
05:31,5,رفع_اعلانك_ترند1_05б32б8б79,
05:31,6,Colombia,484.000
05:31,7,Kayla Harrison,
05:31,8,قضيت_العيد_فين,
05:31,9,Petro,476.000
05:31,10,National Guard,321.000
06:01,1,UFC316,86.000
06:01,2,Miguel Uribe,725.000
06:01,3,MITB,272.000
06:01,4,梅雨明け,17.000
06:01,5,رفع_اعلانك_ترند1_05б32б8б79,
