hora,posicio,trend,volum
00:01,1,Flamengo,469.000
00:01,2,Bayern,201.000
00:01,3,Luiz Araújo,19.000
00:01,4,Neuer,45.000
00:01,5,دعوه_لعبدالعزيز_احمد_بغلف,
00:01,6,Gerson,26.000
00:01,7,Guatemala,27.000
00:01,8,Arrascaeta,17.000
00:01,9,MessiToAhliJeddah,112.000
00:01,10,Kane,45.000
00:31,1,Flamengo,518.000
00:31,2,Bayern,231.000
00:31,3,اعلان_ترند1_فعال_05б32б8б79,
00:31,4,Jara,96.000
00:31,5,Primarias2025,43.000
00:31,6,Guatemala,42.000
00:31,7,Luiz Araújo,20.000
00:31,8,سراجكم_للبناء__الذاتي,
00:31,9,天下一の崑崙客桟,15.000
00:31,10,Idaho,42.000
01:01,1,Flamengo,518.000
01:01,2,Bayern,231.000
01:01,3,اعلان_ترند1_فعال_05б32б8б79,
01:01,4,Jara,96.000
01:01,5,Primarias2025,43.000
01:01,6,Guatemala,42.000
01:01,7,Luiz Araújo,20.000
01:01,8,سراجكم_للبناء__الذاتي,
01:01,9,天下一の崑崙客桟,15.000
01:01,10,Idaho,42.000
01:31,1,Flamengo,518.000
01:31,2,Bayern,231.000
01:31,3,اعلان_ترند1_فعال_05б32б8б79,
01:31,4,Jara,96.000
01:31,5,Primarias2025,43.000
01:31,6,Guatemala,42.000
01:31,7,Luiz Araújo,20.000
01:31,8,سراجكم_للبناء__الذاتي,
01:31,9,天下一の崑崙客桟,15.000
01:31,10,Idaho,42.000
02:01,1,Flamengo,518.000
02:01,2,Bayern,231.000
02:01,3,اعلان_ترند1_فعال_05б32б8б79,
02:01,4,Jara,96.000
02:01,5,Primarias2025,43.000
02:01,6,Guatemala,42.000
02:01,7,Luiz Araújo,20.000
02:01,8,سراجكم_للبناء__الذاتي,
02:01,9,天下一の崑崙客桟,15.000
02:01,10,Idaho,42.000
02:31,1,Flamengo,518.000
02:31,2,Bayern,231.000
02:31,3,اعلان_ترند1_فعال_05б32б8б79,
02:31,4,Jara,96.000
02:31,5,Primarias2025,43.000
02:31,6,Guatemala,42.000
02:31,7,Luiz Araújo,20.000
02:31,8,سراجكم_للبناء__الذاتي,
02:31,9,天下一の崑崙客桟,15.000
02:31,10,Idaho,42.000
03:01,1,Flamengo,545.000
03:01,2,Idaho,116.000
03:01,3,Jara,142.000
03:01,4,Santa Fe,41.000
03:01,5,TeaserเพียงเธอOnlyYou,80.000
03:01,6,Rodallega,12.000
03:01,7,Bayern,249.000
03:01,8,LINGORM ONLY YOU TEASER,74.000
03:01,9,USMNT,
03:01,10,Primarias2025,55.000
03:31,1,Flamengo,545.000
03:31,2,Idaho,116.000
03:31,3,Jara,142.000
03:31,4,Santa Fe,41.000
03:31,5,TeaserเพียงเธอOnlyYou,80.000
03:31,6,Rodallega,12.000
03:31,7,Bayern,249.000
03:31,8,LINGORM ONLY YOU TEASER,74.000
03:31,9,USMNT,
03:31,10,Primarias2025,55.000
04:01,1,Idaho,179.000
04:01,2,loveislandsusa,14.000
04:01,3,رفع_ترند1_θち98ち96ち26,
04:01,4,TeaserเพียงเธอOnlyYou,263.000
04:01,5,LINGORM ONLY YOU TEASER,243.000
04:01,6,Ayton,11.000
04:01,7,Chelley,76.000
04:01,8,Santa Fe,29.000
04:01,9,Iris,39.000
04:01,10,Flamengo,550.000
04:31,1,Idaho,179.000
04:31,2,loveislandsusa,14.000
04:31,3,رفع_ترند1_θち98ち96ち26,
04:31,4,TeaserเพียงเธอOnlyYou,263.000
04:31,5,LINGORM ONLY YOU TEASER,243.000
04:31,6,Ayton,11.000
04:31,7,Chelley,76.000
04:31,8,Santa Fe,29.000
04:31,9,Iris,39.000
04:31,10,Flamengo,550.000
05:01,1,Idaho,179.000
05:01,2,loveislandsusa,14.000
05:01,3,رفع_ترند1_θち98ち96ち26,
05:01,4,TeaserเพียงเธอOnlyYou,263.000
05:01,5,LINGORM ONLY YOU TEASER,243.000
05:01,6,Ayton,11.000
05:01,7,Chelley,76.000
05:01,8,Santa Fe,29.000
05:01,9,Iris,39.000
05:01,10,Flamengo,550.000
05:31,1,Idaho,179.000
05:31,2,loveislandsusa,14.000
05:31,3,رفع_ترند1_θち98ち96ち26,
05:31,4,TeaserเพียงเธอOnlyYou,263.000
05:31,5,LINGORM ONLY YOU TEASER,243.000
05:31,6,Ayton,11.000
05:31,7,Chelley,76.000
05:31,8,Santa Fe,29.000
05:31,9,Iris,39.000
05:31,10,Flamengo,550.000
06:01,1,Idaho,179.000
06:01,2,loveislandsusa,14.000
06:01,3,رفع_ترند1_θち98ち96ち26,
06:01,4,TeaserเพียงเธอOnlyYou,263.000
06:01,5,LINGORM ONLY YOU TEASER,243.000
06:01,6,Ayton,11.000
06:01,7,Chelley,76.000
06:01,8,Santa Fe,29.000
06:01,9,Iris,39.000
06:01,10,Flamengo,550.000
06:31,1,LEEKNOWxGUCCI,33.000
06:31,2,Huda,111.000
06:31,3,食べてミーノ,15.000
06:31,4,loveislandsusa,22.000
06:31,5,Straine,
06:31,6,即攻ストレート計画キャンペーン,
06:31,7,Ayton,17.000
06:31,8,Idaho,208.000
06:31,9,Chelley,103.000
06:31,10,イルザさん,
07:01,1,فاتوره_تنفيذ_2θ47б8б45,
07:01,2,كار_مميز_سيارات_ولوحات_مميزه,
07:01,3,LEEKNOWxGUCCI,71.000
07:01,4,食べてミーノ,22.000
07:01,5,Huda,125.000
07:01,6,ラフェス,
07:01,7,テニラビ,
07:01,8,loveislandsusa,26.000
07:01,9,ラブライブフェス,
07:01,10,Ayton,20.000
07:31,1,LEEKNOWxGUCCI,33.000
07:31,2,Huda,111.000
07:31,3,食べてミーノ,15.000
07:31,4,loveislandsusa,22.000
07:31,5,Straine,
07:31,6,即攻ストレート計画キャンペーン,
07:31,7,Ayton,17.000
07:31,8,Idaho,208.000
07:31,9,Chelley,103.000
07:31,10,イルザさん,
08:01,1,فاتوره_تنفيذ_2θ47б8б45,
08:01,2,كار_مميز_سيارات_ولوحات_مميزه,
08:01,3,LEEKNOWxGUCCI,71.000
08:01,4,食べてミーノ,22.000
08:01,5,Huda,125.000
08:01,6,ラフェス,
08:01,7,テニラビ,
08:01,8,loveislandsusa,26.000
08:01,9,ラブライブフェス,
08:01,10,Ayton,20.000
08:31,1,فاتوره_تنفيذ_2θ47б8б45,
08:31,2,كار_مميز_سيارات_ولوحات_مميزه,
08:31,3,LEEKNOWxGUCCI,71.000
08:31,4,食べてミーノ,22.000
08:31,5,Huda,125.000
08:31,6,ラフェス,
08:31,7,テニラビ,
08:31,8,loveislandsusa,26.000
08:31,9,ラブライブフェス,
08:31,10,Ayton,20.000
09:01,1,فاتوره_تنفيذ_2θ47б8б45,
09:01,2,كار_مميز_سيارات_ولوحات_مميزه,
09:01,3,LEEKNOWxGUCCI,71.000
09:01,4,食べてミーノ,22.000
09:01,5,Huda,125.000
09:01,6,ラフェス,
09:01,7,テニラビ,
09:01,8,loveislandsusa,26.000
09:01,9,ラブライブフェス,
09:01,10,Ayton,20.000
09:31,1,فاتوره_تنفيذ_2θ47б8б45,
09:31,2,تمويل_للقطاع_الخاص_θちち492б848,
09:31,3,اعلانك_اقوي_ترند_05б32б8б79,
09:31,4,テニラビ,
09:31,5,LEEKNOWxGUCCI,91.000
09:31,6,كار_مميز_سيارات_ولوحات_مميزه,
09:31,7,ラフェス,
09:31,8,ラブライブフェス,
09:31,9,北村先生,12.000
09:31,10,北村弁護士,30.000
10:01,1,فاتوره_تنفيذ_2θ47б8б45,
10:01,2,تمويل_للقطاع_الخاص_θちち492б848,
10:01,3,اعلانك_اقوي_ترند_05б32б8б79,
10:01,4,テニラビ,
10:01,5,LEEKNOWxGUCCI,91.000
10:01,6,كار_مميز_سيارات_ولوحات_مميزه,
10:01,7,ラフェス,
10:01,8,ラブライブフェス,
10:01,9,北村先生,12.000
10:01,10,北村弁護士,30.000
10:31,1,فاتوره_تنفيذ_2θ47б8б45,
