hora,posicio,trend,volum
00:10,1,Iowa,102.515
00:10,2,Angel Reese,45.510
00:10,3,FalconRocket,
00:10,4,Clark,158.258
00:10,5,Carson,57.536
00:10,6,Kim Mulkey,27.310
00:10,7,Água Santa,57.733
00:10,8,FBvBJK,141.778
00:10,9,Ali Koç,95.482
00:10,10,Potter,362.199
00:40,1,Clark,199.024
00:40,2,Angel Reese,77.345
00:40,3,Iowa,115.870
00:40,4,FalconRocket,
00:40,5,Kim Mulkey,33.559
00:40,6,Carson,59.818
00:40,7,Água Santa,60.332
00:40,8,Ali Koç,99.458
00:40,9,FBvBJK,143.400
00:40,10,生田斗真,
01:10,1,Clark,224.252
01:10,2,Angel Reese,102.367
01:10,3,Iowa,119.319
01:10,4,FalconRocket,
01:10,5,Kim Mulkey,36.402
01:10,6,生田斗真,
01:10,7,Água Santa,61.888
01:10,8,Carson,60.074
01:10,9,Ali Koç,101.700
01:10,10,FBvBJK,143.793
01:40,1,Clark,248.142
01:40,2,Angel Reese,119.630
01:40,3,Iowa,124.664
01:40,4,新社会人,79.325
01:40,5,生田斗真,
01:40,6,Kim Mulkey,38.685
01:40,7,FalconRocket,
01:40,8,Água Santa,63.337
01:40,9,Carson,61.157
01:40,10,Ali Koç,103.253
02:10,1,Clark,265.667
02:10,2,Angel Reese,139.398
02:10,3,新社会人,84.900
02:10,4,Iowa,127.086
02:10,5,新入社員,30.143
02:10,6,生田斗真,
02:10,7,Kim Mulkey,40.483
02:10,8,Água Santa,64.754
02:10,9,FalconRocket,
02:10,10,Carson,59.140
02:40,1,Clark,281.154
02:40,2,Angel Reese,152.624
02:40,3,新社会人,90.163
02:40,4,Iowa,132.357
02:40,5,Brock,32.267
02:40,6,新入社員,32.085
02:40,7,Omos,19.475
02:40,8,生田斗真,
02:40,9,WrestleMania,762.583
02:40,10,Kim Mulkey,41.805
03:10,1,Clark,291.565
03:10,2,新社会人,94.938
03:10,3,Angel Reese,165.729
03:10,4,WrestleMania,695.747
03:10,5,Iowa,135.320
03:10,6,新入社員,33.486
03:10,7,Brock,34.004
03:10,8,Mavs,24.664
03:10,9,Omos,20.912
03:10,10,生田斗真,
03:40,1,WrestleMania,768.544
03:40,2,Clark,304.438
03:40,3,Gunther,50.938
03:40,4,新社会人,98.872
03:40,5,Angel Reese,177.740
03:40,6,Sheamus,18.465
03:40,7,新入社員,35.251
03:40,8,Iowa,139.622
03:40,9,Mavs,26.739
03:40,10,Brock,34.298
04:10,1,WrestleMania,738.824
04:10,2,Shane,52.695
04:10,3,Snoop,43.396
04:10,4,Clark,313.358
04:10,5,新社会人,101.790
04:10,6,Gunther,52.632
04:10,7,Angel Reese,187.932
04:10,8,Bianca,55.681
04:10,9,Sheamus,19.298
04:10,10,新入社員,36.107
04:40,1,WrestleMania,792.183
04:40,2,Shane,62.071
04:40,3,Snoop,49.684
04:40,4,Clark,323.301
04:40,5,新社会人,105.634
04:40,6,Gunther,53.650
04:40,7,Angel Reese,197.658
04:40,8,Bianca,58.334
04:40,9,Edge,100.389
04:40,10,Fantastico,
05:10,1,WrestleMania,748.086
05:10,2,Shane,66.272
05:10,3,Snoop,49.342
05:10,4,Roman,108.479
05:10,5,新社会人,109.005
05:10,6,Clark,325.211
05:10,7,DreamvilleFest,12.565
05:10,8,Angel Reese,205.282
05:10,9,Klay,11.669
05:10,10,Gunther,53.851
05:40,1,WrestleMania,812.720
05:40,2,Roman,127.505
05:40,3,Shane,67.975
05:40,4,Marvvila,23.709
05:40,5,Snoop,50.928
05:40,6,新社会人,117.644
05:40,7,FicaDomitila,14.217
05:40,8,新入社員,45.899
05:40,9,Black,925.803
05:40,10,Clark,337.725
06:10,1,WrestleMania,808.126
06:10,2,Roman,173.935
06:10,3,Marvvila,35.260
06:10,4,FicaDomitila,24.491
06:10,5,Shane,70.775
06:10,6,Vince,42.712
06:10,7,新社会人,122.760
06:10,8,FicaAmanda,19.485
06:10,9,新入社員,52.409
06:10,10,Snoop,51.760
06:40,1,WrestleMania,849.812
06:40,2,Roman,190.541
