hora,posicio,trend,volum
00:10,1,エイプリルフール,805.676
00:10,2,TransDayOfVisibility,258.592
00:10,3,Aline,114.714
00:10,4,فوازير_غازي_الذيابي5,245.055
00:10,5,SeninleOlduSensizOlmaz,46.701
00:10,6,XboxFreeCodeFriday,
00:10,7,Little Rock,37.945
00:10,8,OMMHSC,20.719
00:10,9,Zekatla Bereketlensin,
00:10,10,April Fools,232.079
00:40,1,エイプリルフール,847.516
00:40,2,TransDayOfVisibility,272.931
00:40,3,Aline,117.810
00:40,4,فوازير_غازي_الذيابي5,318.364
00:40,5,SeninleOlduSensizOlmaz,49.861
00:40,6,XboxFreeCodeFriday,
00:40,7,Little Rock,42.550
00:40,8,OMMHSC,20.866
00:40,9,Zekatla Bereketlensin,
00:40,10,April Fools,240.208
01:10,1,エイプリルフール,893.464
01:10,2,TransDayOfVisibility,287.605
01:10,3,Aline,119.582
01:10,4,فوازير_غازي_الذيابي5,385.359
01:10,5,SeninleOlduSensizOlmaz,52.151
01:10,6,XboxFreeCodeFriday,
01:10,7,Little Rock,45.816
01:10,8,OMMHSC,20.955
01:10,9,Zekatla Bereketlensin,
01:10,10,April Fools,247.211
01:40,1,エイプリルフール,954.138
01:40,2,まことお兄さん,
01:40,3,ProudOfYouBecky,102.804
01:40,4,TransDayOfVisibility,299.949
01:40,5,فوازير_غازي_الذيابي5,415.716
01:40,6,BUMBLEC,
01:40,7,おかあさんといっしょ,
01:40,8,Little Rock,48.887
01:40,9,April Fools,256.576
01:40,10,まことおにいさん,
02:10,1,エイプリルフール,1.008.989
02:10,2,TransDayOfVisibility,313.110
02:10,3,Aline,125.167
02:10,4,فوازير_غازي_الذيابي5,430.057
02:10,5,SeninleOlduSensizOlmaz,54.918
02:10,6,Little Rock,51.046
02:10,7,XboxFreeCodeFriday,
02:10,8,MasterChefGR,
02:10,9,April Fools,265.336
02:10,10,Rendon,10.903
02:40,1,エイプリルフール,1.083.076
02:40,2,TransDayOfVisibility,321.929
02:40,3,فوازير_غازي_الذيابي5,460.422
02:40,4,Aline,128.007
02:40,5,SeninleOlduSensizOlmaz,55.769
02:40,6,Little Rock,53.409
02:40,7,MasterChefGR,
02:40,8,XboxFreeCodeFriday,
02:40,9,April Fools,274.186
02:40,10,Rendon,11.300
03:10,1,エイプリルフール,1.140.182
03:10,2,TransDayOfVisibility,333.504
