Date,Title,Description,URL,Author
2023-01-24,Freeport LNG hopes for regulatory approval today for piping cool down; plant repairs completed,"US LNG project operator Freeport LNG hopes to receive approval from the Federal Energy Regulatory Commission today to begin the cooldown of the piping of its 15 mtpa LNG plant on Quintana Island, Texas, with this being a precursor to the restart of operations at the shuttered export facility.",https://terminal.kpler.com/insight/news/freeport-lng-hopes-for-regulatory-approval-today-for-piping-cool-down-plant-repairs-completed,CK
