hora,posicio,trend,volum
00:10,1,USOpen,113.284
00:10,2,Calamidade,51.546
00:10,3,Emma,101.044
00:10,4,Ohio State,68.712
00:10,5,HappyBirthdayNamjoon,1.276.244
00:10,6,Caldeirao,14.698
00:10,7,Notre Dame,14.838
00:10,8,Oregon,79.575
00:10,9,Botafogo,39.227
00:10,10,Chay,19.005
00:41,1,USOpen,191.015
00:41,2,Emma Raducanu,86.185
00:41,3,Calamidade,66.322
00:41,4,Ohio State,70.973
00:41,5,HappyBirthdayNamjoon,1.290.757
00:41,6,Wimbledon,19.384
00:41,7,Notre Dame,16.378
00:41,8,Caldeirao,15.444
00:41,9,Botafogo,41.127
00:41,10,Oregon,81.238
01:10,1,USOpen,211.394
01:10,2,EmmaRaducanu,18.885
01:10,3,Calamidade,78.250
01:10,4,Wimbledon,24.205
01:10,5,Ohio State,72.296
01:10,6,Notre Dame,16.868
01:10,7,HappyBirthdayNamjoon,1.306.030
01:10,8,tennis,
01:10,9,Botafogo,41.737
01:10,10,Oregon,81.715
01:41,1,USOpen,222.379
01:41,2,EmmaRaducanu,20.572
01:41,3,Calamidade,91.199
01:41,4,Wimbledon,26.274
01:41,5,precure,10.596
01:41,6,TVZJuliette,12.170
01:41,7,Ohio State,73.986
01:41,8,Notre Dame,17.612
01:41,9,Iowa,36.540
01:41,10,Piers Morgan,
02:10,1,USOpen,224.363
02:10,2,EmmaRaducanu,21.372
02:10,3,Calamidade,107.366
02:10,4,precure,32.194
02:10,5,nitiasa,14.315
02:10,6,Bragantino,
02:10,7,みのりん先輩,
02:10,8,Chape,
02:10,9,Wimbledon,27.201
02:10,10,Iowa,38.232
02:41,1,USOpen,228.783
02:41,2,仮面ライダーリバイス,48.639
02:41,3,EmmaRaducanu,21.956
02:41,4,Calamidade,122.449
02:41,5,nitiasa,40.198
02:41,6,Bragantino,
02:41,7,Chape,
02:41,8,みのりん先輩,
02:41,9,Wimbledon,27.790
02:41,10,お前の羽,
03:10,1,USOpen,225.608
03:10,2,仮面ライダーリバイス,55.533
03:10,3,Calamidade,131.029
03:10,4,EmmaRaducanu,22.244
03:10,5,ゼンカイジャー,30.439
03:10,6,Bragantino,
03:10,7,Burnes,
03:10,8,Chape,
03:10,9,みのりん先輩,
03:10,10,Carozzi,17.785
03:41,1,仮面ライダーリバイス,61.466
03:41,2,USOpen,228.128
03:41,3,Anderson Silva,11.551
03:41,4,Calamidade,143.428
03:41,5,EmmaRaducanu,22.493
03:41,6,ゼンカイジャー,36.037
03:41,7,Arkansas,19.926
03:41,8,Tito Ortiz,
03:41,9,bragantino,
03:41,10,Burnes,
04:10,1,Calamidade,168.668
04:10,2,Anderson Silva,18.261
04:10,3,仮面ライダーリバイス,65.526
04:10,4,Arkansas,23.797
04:10,5,USOpen,221.642
04:10,6,ワイドナショー,
04:10,7,Tito Ortiz,13.340
04:10,8,TrillerFightClub,
04:10,9,HGSS,
04:10,10,Michigan,32.694
04:41,1,MITCH,19.548
04:41,2,Arkansas,29.662
04:41,3,Anderson Silva,22.212
04:41,4,Calamidade,177.966
04:41,5,Holyfield,25.122
04:41,6,仮面ライダーリバイス,68.521
04:41,7,TrillerFightClub,11.666
04:41,8,ワイドナショー,
04:41,9,LaBatalladeChilexLaRed,108.656
04:41,10,Tito Ortiz,15.994
05:10,1,Arkansas,31.973
05:10,2,MITCH,21.017
05:10,3,Anderson Silva,23.703
05:10,4,Holyfield,27.756
05:10,5,LaBatalladeChilexLaRed,100.739
05:10,6,Calamidade,182.274
05:10,7,仮面ライダーリバイス,70.464
05:10,8,TrillerFightClub,12.504
05:10,9,Tito Ortiz,16.917
05:10,10,JRAアニバーサリー,
05:41,1,アズレン4周年,21.451
05:41,2,JRAアニバーサリー,
05:41,3,JRA名馬クイズ,
05:41,4,応募規約,135.135
05:41,5,当選確率,79.196
05:41,6,Arkansas,34.284
05:41,7,MITCH,22.852
05:41,8,LaBatalladeChilexLaRed,108.971
05:41,9,Holyfield,28.529
05:41,10,Anderson Silva,25.499
06:10,1,JRA名馬クイズ,
06:10,2,JRAアニバーサリー,
06:10,3,応募規約,130.749
06:10,4,当選確率,78.784
06:10,5,アズレン4周年,26.535
06:10,6,Jacksonville State,
06:10,7,MITCH,24.901
06:10,8,Arkansas,35.628
06:10,9,Holyfield,29.827
06:10,10,それスノ,26.577
06:41,1,JRA名馬クイズ,
06:41,2,JRAアニバーサリー,
06:41,3,応募規約,136.867
06:41,4,当選確率,81.682
06:41,5,アズレン4周年,30.245
06:41,6,それスノ,47.569
06:41,7,Anderson Silva,29.277
06:41,8,アズレン開票速報,
06:41,9,Jacksonville State,13.271
06:41,10,Florida State,18.568
07:10,1,JRA名馬クイズ,
07:10,2,JRAアニバーサリー,
07:10,3,応募規約,134.124
07:10,4,当選確率,81.041
07:10,5,iheartASAP,71.016
07:10,6,アズレン4周年,32.552
07:10,7,アズレン開票速報,13.284
07:10,8,Anderson Silva,30.005
07:10,9,Jacksonville State,15.660
07:10,10,Florida State,19.836
07:41,1,JRA名馬クイズ,
07:41,2,JRAアニバーサリー,
07:41,3,応募規約,138.805
07:41,4,当選確率,83.427
07:41,5,iheartASAP,93.829
07:41,6,アズレン4周年,35.860
07:41,7,それスノ,56.344
07:41,8,Jacksonville State,17.227
07:41,9,Anderson Silva,29.938
07:41,10,Florida State,20.863
08:10,1,hobi,181.073
08:10,2,JRA名馬クイズ,
08:10,3,JRAアニバーサリー,
08:10,4,応募規約,135.862
08:10,5,当選確率,82.384
08:10,6,iheartASAP,108.467
08:10,7,Yostar潜入レポート,11.541
08:10,8,アズレン4周年,38.558
08:10,9,Clay Helton,
08:10,10,BlessedSunday WithDONBELLE,38.264
08:41,1,hobi,216.824
08:41,2,JRAアニバーサリー,
08:41,3,JRA名馬クイズ,
08:41,4,応募規約,139.544
08:41,5,当選確率,84.516
08:41,6,SUPERGT,35.667
08:41,7,レシステンシア,
08:41,8,セントウルS,10.536
08:41,9,びそくアニメ,
08:41,10,ドラクエウォーク2周年,11.155
09:10,1,hobi,225.149
09:10,2,renjun,133.836
09:10,3,JRAアニバーサリー,
09:10,4,JRA名馬クイズ,
09:10,5,応募規約,137.058
09:10,6,当選確率,82.856
