hora,posicio,trend,volum
00:01,1,اعلانك_ترند_اول_θ5811θ2567,
00:01,2,الرحال_محمد_الشهراني,
00:01,3,الجنه_منازل_المستغفرين,
00:01,4,ام_حافظ_القران_تنخاكم,
00:01,5,MetGala2025,95.000
00:01,6,Bad Bunny,69.000
00:01,7,Cinco de Mayo,91.000
00:01,8,Alcatraz,254.000
00:01,9,Benja,30.000
00:01,10,PlayStation,49.000
00:31,1,الرحال_محمد_الشهراني,
00:31,2,اعلانك_ترند_اول_θ5811θ2567,
00:31,3,MetGala,236.000
00:31,4,الجنه_منازل_المستغفرين,
00:31,5,Justin Tucker,
00:31,6,UzakŞehir,67.000
00:31,7,Bad Bunny,74.000
00:31,8,Teyana,25.000
00:31,9,Colman,19.000
00:31,10,Cinco de Mayo,97.000
01:01,1,الرحال_محمد_الشهراني,
01:01,2,اعلانك_ترند_اول_θ5811θ2567,
01:01,3,MetGala,236.000
01:01,4,الجنه_منازل_المستغفرين,
01:01,5,Justin Tucker,
01:01,6,UzakŞehir,67.000
01:01,7,Bad Bunny,74.000
01:01,8,Teyana,25.000
01:01,9,Colman,19.000
01:01,10,Cinco de Mayo,97.000
01:31,1,MetGala,695.000
01:31,2,الرحال_محمد_الشهراني,
01:31,3,zendaya,49.000
01:31,4,اعلانك_ترند_اول_θ5811θ2567,
01:31,5,Rihanna,60.000
01:31,6,Justin Tucker,12.000
01:31,7,Diana Ross,16.000
01:31,8,Teyana,37.000
01:31,9,GW最終日,67.000
01:31,10,الجنه_منازل_المستغفرين,
02:01,1,MetGala,695.000
02:01,2,الرحال_محمد_الشهراني,
02:01,3,zendaya,49.000
02:01,4,اعلانك_ترند_اول_θ5811θ2567,
02:01,5,Rihanna,60.000
02:01,6,Justin Tucker,12.000
02:01,7,Diana Ross,16.000
02:01,8,Teyana,37.000
02:01,9,GW最終日,67.000
02:01,10,الجنه_منازل_المستغفرين,
02:31,1,MetGala,1.500.000
02:31,2,Rihanna,83.000
02:31,3,Zendaya,86.000
02:31,4,sabrina,91.000
02:31,5,اعلانك_ترند_اول_θ5811θ2567,
02:31,6,الرحال_محمد_الشهراني,
02:31,7,GW最終日,84.000
02:31,8,Nicki,49.000
02:31,9,Islanders,
02:31,10,連休最終日,35.000
03:01,1,MetGala,2.200.000
