Date,Title,Description,URL,Author
2022-12-19,Thailand’s PTT reissues tender to buy January-February LNG cargoes,Thailand’s state-owned PTT has reissued a tender to buy an unspecified number of cargoes for delivery in January and February to its 11.5 mtpa Map Ta Phut LNG receiving terminal in Rayong after it decided not to award its original tender that closed on Dec. 16. The new tender closes tomorrow.,https://terminal.kpler.com/insight/news/thailand-s-ptt-reissues-tender-to-buy-january-february-lng-cargoes,CK
2022-12-19,Germany’s gas consumption in critical range;  cuts needed to avoid national emergency,"Germany’s federal regulator for the electricity, gas, telecommunications, post and railway markets, the Bundesnetzagentur, has warned that the country needs to save more gas to avoid a national gas emergency this winter, with recent gas consumption in the critical range.",https://terminal.kpler.com/insight/news/germany-s-gas-consumption-in-critical-range-gas-use-cuts-needed-to-avoid-national-emergency,CK
2022-12-19,Neptune FSRU arrives at Germany’s Lubmin terminal; no permit yet for commissioning,"The 145,130 m3 Neptune floating storage and regasification unit has arrived at Germany’s Lubmin terminal, where it is poised to begin commissioning operations and LNG imports once terminal operator Deutsche ReGas obtains the necessary permits to do so.",https://terminal.kpler.com/insight/news/neptune-fsru-arrives-at-germany-s-lubmin-terminal-no-permit-yet-for-commissioning,CK
