hora,posicio,trend,volum
00:01,1,النفسيه_محتاجه_شهود_وتوقيع𓅆,
00:01,2,BetZula,
00:01,3,BetCio,
00:01,4,EnBet,
00:01,5,BetPlay,
00:01,6,Germany,518.000
00:01,7,Knicks,28.000
00:01,8,Alemania,138.000
00:01,9,Romero,19.000
00:01,10,Liverpool,247.000
00:31,1,Neymar,75.000
00:31,2,النفسيه_محتاجه_شهود_وتوقيع𓅆,
00:31,3,Germany,536.000
00:31,4,شهر_الخير,
00:31,5,BetZula,
00:31,6,BetPlay,
00:31,7,GameOfBet,
00:31,8,Vanderlan,
00:31,9,Pablo Maia,
00:31,10,Alemania,150.000
01:01,1,Neymar,96.000
01:01,2,Yuri Alberto,
01:01,3,Romero,24.000
01:01,4,النفسيه_محتاجه_شهود_وتوقيع𓅆,
01:01,5,Mirassol,
01:01,6,Germany,552.000
01:01,7,Larson,
01:01,8,GameOfBet,
01:01,9,EnBet,
01:01,10,Vanderlan,
01:31,1,Neymar,96.000
01:31,2,Yuri Alberto,
01:31,3,Romero,24.000
01:31,4,النفسيه_محتاجه_شهود_وتوقيع𓅆,
01:31,5,Mirassol,
01:31,6,Germany,552.000
01:31,7,Larson,
01:31,8,GameOfBet,
01:31,9,EnBet,
01:31,10,Vanderlan,
02:01,1,Neymar,110.000
02:01,2,بوخالد_في_ايطاليا,
02:01,3,SAGAwards,60.000
02:01,4,Yuri Alberto,
02:01,5,Viña2025,
02:01,6,mezo_good,
02:01,7,Romero,24.000
02:01,8,Larson,
02:01,9,GHDBT7,12.000
02:01,10,Mirassol,11.000
02:31,1,Neymar,110.000
02:31,2,بوخالد_في_ايطاليا,
02:31,3,SAGAwards,60.000
02:31,4,Yuri Alberto,
02:31,5,Viña2025,
02:31,6,mezo_good,
02:31,7,Romero,24.000
02:31,8,Larson,
02:31,9,GHDBT7,12.000
02:31,10,Mirassol,11.000
03:01,1,Neymar,110.000
03:01,2,بوخالد_في_ايطاليا,
03:01,3,SAGAwards,60.000
03:01,4,Yuri Alberto,
03:01,5,Viña2025,
03:01,6,mezo_good,
03:01,7,Romero,24.000
03:01,8,Larson,
03:01,9,GHDBT7,12.000
03:01,10,Mirassol,11.000
03:31,1,Viña2025,18.000
03:31,2,بوخالد_في_ايطاليا,
03:31,3,SAGAwards,87.000
03:31,4,Neymar,120.000
03:31,5,FestivalXMega,
03:31,6,mo_hoda,
03:31,7,Tommie,11.000
03:31,8,Marc Anthony,
03:31,9,Yuri Alberto,
03:31,10,Millonarios,12.000
04:01,1,Viña2025,18.000
04:01,2,بوخالد_في_ايطاليا,
04:01,3,SAGAwards,87.000
04:01,4,Neymar,120.000
04:01,5,FestivalXMega,
04:01,6,mo_hoda,
04:01,7,Tommie,11.000
04:01,8,Marc Anthony,
04:01,9,Yuri Alberto,
04:01,10,Millonarios,12.000
04:31,1,Viña2025,139.000
04:31,2,GeorgeHarris,22.000
04:31,3,Diogo,50.000
04:31,4,SAGAwards,154.000
04:31,5,FestivalXMega,20.000
04:31,6,大倉くん,12.000
04:31,7,Congratulations Dan,23.000
04:31,8,Camila,57.000
04:31,9,WApp_OO_1281_79O_8272,
04:31,10,Dan Bongino,107.000
05:01,1,Viña2025,139.000
05:01,2,GeorgeHarris,22.000
05:01,3,Diogo,50.000
05:01,4,SAGAwards,154.000
05:01,5,FestivalXMega,20.000
05:01,6,大倉くん,12.000
05:01,7,Congratulations Dan,23.000
05:01,8,Camila,57.000
05:01,9,WApp_OO_1281_79O_8272,
05:01,10,Dan Bongino,107.000
05:31,1,Viña2025,139.000
05:31,2,GeorgeHarris,22.000
05:31,3,Diogo,50.000
05:31,4,SAGAwards,154.000
05:31,5,FestivalXMega,20.000
05:31,6,大倉くん,12.000
05:31,7,Congratulations Dan,23.000
05:31,8,Camila,57.000
05:31,9,WApp_OO_1281_79O_8272,
05:31,10,Dan Bongino,107.000
06:01,1,Viña2025,254.000
06:01,2,GeorgeHarris,73.000
06:01,3,Diogo,81.000
06:01,4,Camila,75.000
06:01,5,Guilherme,34.000
06:01,6,SAGAwards,178.000
06:01,7,Vitória,153.000
06:01,8,大倉くん,17.000
06:01,9,Congratulations Dan,28.000
06:01,10,Dan Bongino,149.000
06:31,1,Viña2025,298.000
06:31,2,GeorgeHarris,92.000
06:31,3,Diogo,92.000
06:31,4,Camila,90.000
06:31,5,Vitória,208.000
06:31,6,Guilherme,47.000
06:31,7,大倉くん,20.000
06:31,8,SAGAwards,192.000
06:31,9,みてるぜKOP6th,17.000
06:31,10,Congratulations Dan,31.000
07:01,1,Viña2025,254.000
07:01,2,GeorgeHarris,73.000
07:01,3,Diogo,81.000
07:01,4,Camila,75.000
07:01,5,Guilherme,34.000
07:01,6,SAGAwards,178.000
07:01,7,Vitória,153.000
07:01,8,大倉くん,17.000
07:01,9,Congratulations Dan,28.000
07:01,10,Dan Bongino,149.000
07:31,1,Viña2025,313.000
07:31,2,GeorgeHarris,99.000
07:31,3,Diogo,99.000
07:31,4,Vitória,234.000
07:31,5,Camila,97.000
07:31,6,ملتقي_صناعه_الطيران,
07:31,7,みてるぜKOP6th,21.000
07:31,8,Guilherme,52.000
07:31,9,大倉くん,23.000
07:31,10,OVERTURE_Daytime,69.000
08:01,1,Viña2025,313.000
08:01,2,GeorgeHarris,99.000
08:01,3,Diogo,99.000
08:01,4,Vitória,234.000
08:01,5,Camila,97.000
08:01,6,ملتقي_صناعه_الطيران,
08:01,7,みてるぜKOP6th,21.000
08:01,8,Guilherme,52.000
08:01,9,大倉くん,23.000
08:01,10,OVERTURE_Daytime,69.000
08:31,1,Viña2025,319.000
08:31,2,GeorgeHarris,102.000
08:31,3,OVERTURE_Daytime,100.000
08:31,4,Diogo,103.000
08:31,5,Vitória,246.000
08:31,6,みてるぜKOP6th,23.000
08:31,7,Camila,100.000
08:31,8,大倉くん,25.000
08:31,9,ملتقي_صناعه_الطيران,
08:31,10,Chile,162.000
09:01,1,Viña2025,313.000
09:01,2,GeorgeHarris,99.000
09:01,3,Diogo,99.000
09:01,4,Vitória,234.000
09:01,5,Camila,97.000
09:01,6,ملتقي_صناعه_الطيران,
09:01,7,みてるぜKOP6th,21.000
