Date,Title,Description,URL,Author
2021-11-24,Ichthys LNG offers one cargo loading in second half December,The 8.9 mtpa Ichthys LNG project has issued a tender to sell one cargo on a free-on-board basis that will load in the second half of December at its terminal at Darwin in Australia’s Northern Territory. The tender closes on Nov. 26.,https://terminal.kpler.com/insight/news/ichthys-lng-offers-one-cargo-loading-in-second-half-december,CK
2021-11-24,Cheniere starts LNG production at Sabine Pass Train 6,"US LNG producer Cheniere has begun producing LNG from the sixth and newest train at its Sabine Pass LNG plant in Louisiana, following the introduction of feed gas to the train in September.",https://terminal.kpler.com/insight/news/cheniere-starts-lng-production-at-sabine-pass-tra,CK
