hora,posicio,trend,volum
00:01,1,يالاستقطاب_اين_ميزانيه_النصر,
00:01,2,حمله_مقاطعه_بثوث_تيك_توك,
00:01,3,الشرطه_المصريه_ليها_التحيه,
00:01,4,جمعيه_اليقظه,
00:01,5,تبليك_ام_تيم,
00:01,6,FEMA,168.000
00:01,7,Leanne,15.000
00:01,8,Frankie,20.000
00:01,9,North Carolina,397.000
00:01,10,ナショナルズ,
00:31,1,يالاستقطاب_اين_ميزانيه_النصر,
00:31,2,حمله_مقاطعه_بثوث_تيك_توك,
00:31,3,الشرطه_المصريه_ليها_التحيه,
00:31,4,جمعيه_اليقظه,
00:31,5,تبليك_ام_تيم,
00:31,6,FEMA,168.000
00:31,7,Leanne,15.000
00:31,8,Frankie,20.000
00:31,9,North Carolina,397.000
00:31,10,ナショナルズ,
01:01,1,يالاستقطاب_اين_ميزانيه_النصر,
01:01,2,حمله_مقاطعه_بثوث_تيك_توك,
01:01,3,الشرطه_المصريه_ليها_التحيه,
01:01,4,جمعيه_اليقظه,
01:01,5,تبليك_ام_تيم,
01:01,6,FEMA,168.000
01:01,7,Leanne,15.000
01:01,8,Frankie,20.000
01:01,9,North Carolina,397.000
01:01,10,ナショナルズ,
01:31,1,يالاستقطاب_اين_ميزانيه_النصر,
01:31,2,حمله_مقاطعه_بثوث_تيك_توك,
01:31,3,AGIALPHA,
01:31,4,جمعيه_اليقظه,
01:31,5,الشرطه_المصريه_ليها_التحيه,
01:31,6,تبليك_ام_تيم,
01:31,7,FEMA,176.000
01:31,8,DJ Unk,
01:31,9,ナショナルズ,
01:31,10,North Carolina,417.000
02:01,1,يالاستقطاب_اين_ميزانيه_النصر,
02:01,2,حمله_مقاطعه_بثوث_تيك_توك,
02:01,3,AGIALPHA,
02:01,4,جمعيه_اليقظه,
02:01,5,الشرطه_المصريه_ليها_التحيه,
02:01,6,تبليك_ام_تيم,
02:01,7,FEMA,176.000
02:01,8,DJ Unk,
02:01,9,ナショナルズ,
02:01,10,North Carolina,417.000
02:31,1,يالاستقطاب_اين_ميزانيه_النصر,
02:31,2,AGIALPHA,
02:31,3,土曜はナニする,
02:31,4,حمله_مقاطعه_بثوث_تيك_توك,
02:31,5,やす子福袋,
02:31,6,柏木無難,
02:31,7,DJ Unk,11.000
02:31,8,Ramon Menezes,
02:31,9,FEMA,183.000
02:31,10,ナショナルズ,
03:01,1,AGIALPHA,
03:01,2,SmackDown,12.000
03:01,3,Ramon Menezes,
03:01,4,حمله_مقاطعه_بثوث_تيك_توك,
03:01,5,Bill Cosby,
03:01,6,土曜はナニする,
03:01,7,يالاستقطاب_اين_ميزانيه_النصر,
03:01,8,جمعيه_اليقظه,
03:01,9,DJ Unk,15.000
03:01,10,Mascherano,
03:31,1,AGIALPHA,
03:31,2,SmackDown,12.000
03:31,3,Ramon Menezes,
03:31,4,حمله_مقاطعه_بثوث_تيك_توك,
03:31,5,Bill Cosby,
03:31,6,土曜はナニする,
03:31,7,يالاستقطاب_اين_ميزانيه_النصر,
03:31,8,جمعيه_اليقظه,
03:31,9,DJ Unk,15.000
03:31,10,Mascherano,
04:01,1,SmackDown,31.000
04:01,2,Rantanen,
04:01,3,Bill Cosby,
04:01,4,お前は最高の相棒だ,
04:01,5,Necas,
04:01,6,Ramon Menezes,
04:01,7,遊戯王OCG,
04:01,8,FestivalLasCondesCHV,
04:01,9,McConnell,33.000
04:01,10,BORN AGAIN COMING SOON,32.000
04:31,1,FestivalLasCondesCHV,
04:31,2,SmackDown,46.000
