Date,Title,Description,URL,Author
2022-03-10,Sakhalin Energy seeks LNG ship for five-month charter as buyers shun Russian cargoes,"Sakhalin Energy has issued a tender to secure one LNG ship for a five-month time charter period, starting in April, with offers expected on Mar. 18. The tender emerges amid a growing caution among LNG buyers around purchasing Russian LNG cargoes.",https://terminal.kpler.com/insight/news/sakhalin-energy-seeks-lng-ship-for-five-month-charter-as-buyers-shun-russian-cargoes,CK
