hora,posicio,trend,volum
00:10,1,KinnPorscheEP4,1.232.382
00:10,2,HalaMadrid,79.652
00:10,3,Leeds,76.730
00:10,4,CutiePieEP10,1.391.157
00:10,5,LEEMCI,13.055
00:10,6,Cibeles,35.538
00:10,7,HBDAjithKumar,668.633
00:10,8,Burnley,25.948
00:10,9,Ceballos,26.638
00:10,10,Marcelo,102.465
00:40,1,KinnPorscheEP4,1.243.316
00:40,2,HalaMadrid,81.606
00:40,3,Leeds,77.406
00:40,4,CutiePieEP10,1.400.162
00:40,5,Cibeles,36.771
00:40,6,زعاق_حايل,31.215
00:40,7,SixTONES結成7周年,58.308
00:40,8,Marcelo,104.561
00:40,9,La Liga,93.316
00:40,10,Norwich,23.099
01:10,1,KinnPorscheEP4,1.254.516
01:10,2,HalaMadrid,83.092
01:10,3,Leeds,77.625
01:10,4,CutiePieEP10,1.411.939
01:10,5,Cibeles,37.535
01:10,6,زعاق_حايل,33.234
01:10,7,SixTONES結成7周年,59.478
01:10,8,Marcelo,104.492
01:10,9,La Liga,179.029
01:10,10,Norwich,23.162
01:40,1,KinnPorscheEP4,1.268.180
01:40,2,HalaMadrid,84.495
01:40,3,Leeds,77.948
01:40,4,CutiePieEP10,1.429.374
01:40,5,Cibeles,38.278
01:40,6,زعاق_حايل,34.594
01:40,7,SixTONES結成7周年,60.808
01:40,8,Marcelo,106.212
01:40,9,La Liga,95.973
01:40,10,Norwich,23.316
02:10,1,KinnPorscheEP4,1.284.745
02:10,2,HalaMadrid,85.495
02:10,3,Leeds,78.072
02:10,4,CutiePieEP10,1.448.717
02:10,5,Cibeles,38.781
02:10,6,Aileİftarı,
02:10,7,KVQ3,18.122
02:10,8,Marcelo,106.346
02:10,9,La Liga,96.743
02:10,10,Norwich,23.346
02:40,1,KinnPorscheEP4,1.305.601
02:40,2,EIAN LIVE ON ASAP,21.881
02:40,3,シューイチ,
02:40,4,Aileİftarı,
02:40,5,KVQ3,19.919
02:40,6,SiXTONESANN,186.341
02:40,7,Marcelo,107.930
02:40,8,SÜLEYMAN SOYLU ADAMDIR,
02:40,9,第100回,
02:40,10,Rodrygo,41.910
03:10,1,KinnPorscheEP4,1.325.431
03:10,2,EIAN LIVE ON ASAP,27.864
03:10,3,シューイチ,
03:10,4,Aileİftarı,
03:10,5,KVQ3,21.804
03:10,6,SiXTONESANN,186.740
03:10,7,Marcelo,108.043
03:10,8,SÜLEYMAN SOYLU ADAMDIR,
03:10,9,第100回,
03:10,10,Rodrygo,42.095
03:40,1,KinnPorscheEP4,1.347.416
03:40,2,EIAN LIVE ON ASAP,32.804
03:40,3,シューイチ,
03:40,4,Aileİftarı,
03:40,5,KVQ3,23.488
03:40,6,SiXTONESANN,187.218
03:40,7,Marcelo,109.293
03:40,8,SÜLEYMAN SOYLU ADAMDIR,
03:40,9,第100回,
03:40,10,Rodrygo,42.262
04:10,1,KinnPorscheEP4,1.372.060
04:10,2,EIAN LIVE ON ASAP,38.327
04:10,3,シューイチ,
04:10,4,Aileİftarı,
04:10,5,KVQ3,25.007
04:10,6,SiXTONESANN,187.519
04:10,7,Marcelo,109.250
04:10,8,SÜLEYMAN SOYLU ADAMDIR,
04:10,9,第100回,
04:10,10,Rodrygo,42.385
04:40,1,KinnPorscheEP4,1.397.064
04:40,2,EIAN LIVE ON ASAP,43.926
04:40,3,シューイチ,
04:40,4,Aileİftarı,
04:40,5,KVQ3,25.386
04:40,6,SiXTONESANN,187.870
04:40,7,Marcelo,110.462
04:40,8,SÜLEYMAN SOYLU ADAMDIR,
04:40,9,第100回,
04:40,10,Rodrygo,42.547
05:10,1,KinnPorscheEP4,1.420.566
05:10,2,EIAN LIVE ON ASAP,49.018
05:10,3,シューイチ,
05:10,4,Aileİftarı,
05:10,5,KVQ3,25.533
05:10,6,SiXTONESANN,188.112
05:10,7,Marcelo,110.456
05:10,8,SÜLEYMAN SOYLU ADAMDIR,
05:10,9,第100回,
05:10,10,Rodrygo,42.677
05:40,1,EIAN LIVE ON ASAP,55.068
05:40,2,KinnPorscheEP4,1.444.643
05:40,3,HBDAjithkumar,861.841
05:40,4,TaylorSerrano,50.427
05:40,5,زعاق_حايل,44.095
05:40,6,عيد_الفطر_المبارك,113.329
05:40,7,-,
05:40,8,-,
05:40,9,-,
05:40,10,-,
06:10,1,BTS三昧,
06:10,2,EIAN LIVE ON ASAP,60.308
06:10,3,のど自慢,
06:10,4,Valdez,25.404
06:10,5,LabourDay,16.943
06:10,6,KinnPorscheEP4,1.467.903
06:10,7,Shakur,21.970
06:10,8,TaylorSerrano,53.802
06:10,9,Maluma,21.430
06:10,10,HBDAjithKumar,887.410
06:40,1,Shakur,27.575
06:40,2,BTS三昧,
06:40,3,QKW1day,
06:40,4,メリッサ,
06:40,5,KDLEX IWANT GOODVIBES,92.513
06:40,6,ALEXA SLAYIN ASAP,76.269
06:40,7,SESSIONIST KD ON ASAP,56.620
06:40,8,AFLPiesSuns,
06:40,9,EIAN LIVE ON ASAP,65.187
06:40,10,CarnavalMultishow,
07:10,1,Shakur,33.336
07:10,2,それスノ,26.549
07:10,3,BTS三昧,
07:10,4,メリッサ,
07:10,5,QKW1day,
07:10,6,KDLEX IWANT GOODVIBES,104.603
07:10,7,LabourDay,23.737
07:10,8,MedalloEnElMapa,11.984
07:10,9,ALEXA SLAYIN ASAP,84.393
07:10,10,メリー卒業,
07:40,1,Shakur,34.751
07:40,2,BTS三昧,
07:40,3,それスノ,27.727
07:40,4,LabourDay,27.459
07:40,5,メリッサ,10.182
07:40,6,そこまで言って委員会NP,
07:40,7,KDLEX IWANT GOODVIBES,115.026
07:40,8,MedalloEnElMapa,14.129
07:40,9,SESSIONIST KD ON ASAP,71.885
07:40,10,EIAN LIVE ON ASAP,71.113
08:10,1,稲垣草彅香取が子役俳優と再会,
08:10,2,ななにー,13.949
08:10,3,BTS三昧,11.622
08:10,4,Shakur,35.650
08:10,5,LabourDay,31.443
08:10,6,MedalloEnElMapa,18.432
08:10,7,Maluma,39.133
08:10,8,WESTドーム,
08:10,9,Happy New Month,15.626
08:10,10,メリッサ,11.195
08:40,1,稲垣草彅香取が子役俳優と再会,
08:40,2,ななにー,25.032
08:40,3,ディープボンド,36.771
08:40,4,1Mayıs,26.806
08:40,5,BTS三昧,14.774
08:40,6,タイトルホルダー,27.587
08:40,7,LabourDay,35.008
08:40,8,アイアンバローズ,16.878
08:40,9,WESTドーム,
08:40,10,Maluma,43.462
09:10,1,タイトルホルダー,84.393
09:10,2,シルヴァーソニック,53.395
09:10,3,天皇賞春,44.428
09:10,4,ディープボンド,51.336
09:10,5,1Mayıs,31.540
09:10,6,稲垣草彅香取が子役俳優と再会,
09:10,7,ななにー,31.099
09:10,8,BTS三昧,17.963
09:10,9,テーオーロイヤル,19.807
09:10,10,Happy New Month,23.486
09:40,1,タイトルホルダー,109.779
09:40,2,シルヴァーソニック,66.221
09:40,3,1Mayıs,37.439
09:40,4,天皇賞春,55.340
09:40,5,ディープボンド,59.657
09:40,6,BTS三昧,21.220
09:40,7,ななにー,37.142
09:40,8,LabourDay,41.769
09:40,9,れおほー,
09:40,10,Happy New Month,27.862
10:10,1,タイトルホルダー,120.380
10:10,2,1Mayıs,43.237
10:10,3,シルヴァーソニック,75.767
10:10,4,天皇賞春,58.719
10:10,5,BTS三昧,24.546
10:10,6,LabourDay,45.152
10:10,7,MayDay,41.691
10:10,8,ディープボンド,62.743
10:10,9,Happy New Month,32.098
10:10,10,れおほー,
10:40,1,タイトルホルダー,127.500
10:40,2,1Mayıs,49.347
10:40,3,シルヴァーソニック,82.069
10:40,4,LabourDay,48.828
10:40,5,BTS三昧,27.120
10:40,6,MayDay,45.795
10:40,7,njdontaku,
10:40,8,Happy New Month,36.523
10:40,9,ディープボンド,64.761
10:40,10,どらほー,
11:10,1,1Mayıs,55.611
11:10,2,タイトルホルダー,132.066
11:10,3,シルヴァーソニック,88.744
11:10,4,LabourDay,52.205
11:10,5,BTS三昧,30.010
11:10,6,njdontaku,11.683
11:10,7,MayDay,48.854
11:10,8,Happy New Month,40.345
11:10,9,どらほー,
11:10,10,ディープボンド,65.606
11:40,1,1Mayıs,62.841
11:40,2,タイトルホルダー,136.194
11:40,3,LabourDay,55.881
11:40,4,njdontaku,14.761
11:40,5,MayDay,51.862
11:40,6,シルヴァーソニック,93.523
11:40,7,BTS三昧,32.225
11:40,8,Happy New Month,43.925
11:40,9,どらほー,
11:40,10,ディープボンド,65.049
12:10,1,1Mayıs,68.777
12:10,2,njdontaku,19.737
12:10,3,タイトルホルダー,139.409
12:10,4,LabourDay,59.130
12:10,5,MayDay,54.288
12:10,6,シルヴァーソニック,97.658
12:10,7,BTS三昧,33.860
12:10,8,Happy New Month,47.399
12:10,9,BOSJ,
12:10,10,どらほー,
12:40,1,1Mayıs,75.157
12:40,2,njdontaku,24.122
12:40,3,MayDay,56.917
12:40,4,LabourDay,62.312
12:40,5,KFCxGUDTO,45.354
12:40,6,タイトルホルダー,142.446
12:40,7,シルヴァーソニック,100.893
12:40,8,Happy New Month,51.075
12:40,9,BOSJ,
12:40,10,colaさん,
13:10,1,鎌倉殿の13人,27.650
13:10,2,1Mayıs,81.412
13:10,3,njdontaku,27.937
13:10,4,テレビ業界の裏側きいてみた,
13:10,5,KFCxGUDTO,89.824
13:10,6,タイトルホルダー,144.728
13:10,7,Happy New Month,54.221
13:10,8,曽我兄弟,
13:10,9,シルヴァーソニック,103.680
13:10,10,Miretti,
13:40,1,鎌倉殿の13人,64.951
13:40,2,1Mayıs,87.778
13:40,3,njdontaku,34.453
13:40,4,KFCxGUDTO,127.211
13:40,5,テレビ業界の裏側きいてみた,
13:40,6,Happy New Month,57.161
13:40,7,曽我兄弟,
13:40,8,Miretti,
13:40,9,検非違使,
13:40,10,タイトルホルダー,147.601
14:10,1,鎌倉殿の13人,111.558
14:10,2,1Mayıs,92.968
14:10,3,1Mayıs,92.968
14:10,4,njdontaku,37.783
14:10,5,JuveVenezia,
14:10,6,Sakala,
14:10,7,felix,171.630
14:10,8,Minal,31.944
14:10,9,Ramadhan,65.891
14:10,10,曽我兄弟,
14:40,1,鎌倉殿の13人,129.615
14:40,2,マイファミリー,25.226
14:40,3,JuveVenezia,
14:40,4,njdontaku,44.226
14:40,5,1Mayıs,98.154
14:40,6,Minal,50.162
14:40,7,Blessing,88.967
14:40,8,Mohon,67.290
14:40,9,felix,195.764
14:40,10,Happy Eid Mubarak,18.747
15:10,1,鎌倉殿の13人,140.633
15:10,2,マイファミリー,39.668
15:10,3,自分の誕生日を数字を使わずに教えろ,
15:10,4,Minal,66.782
15:10,5,DiaDelTrabajador,19.908
15:10,6,Mohon,85.444
15:10,7,JuveVenezia,
15:10,8,Happy Eid Mubarak,23.854
15:10,9,Blessing,93.010
15:10,10,felix,206.127
15:40,1,鎌倉殿の13人,149.940
15:40,2,マイファミリー,43.424
15:40,3,自分の誕生日を数字を使わずに教えろ,
15:40,4,金田一少年の事件簿,14.379
15:40,5,DiaDelTrabajador,23.326
15:40,6,Mohon,101.656
15:40,7,Minal,81.970
15:40,8,Happy Eid Mubarak,28.294
15:40,9,felix,226.089
15:40,10,Blessing,97.816
16:10,1,金田一少年の事件簿,24.617
16:10,2,EveChe,29.055
16:10,3,鎌倉殿の13人,156.345
16:10,4,自分の誕生日を数字を使わずに教えろ,
16:10,5,DiaDelTrabajador,27.459
16:10,6,Everton,76.170
16:10,7,オシムさん,
16:10,8,Minal,95.776
16:10,9,Mohon,114.716
16:10,10,Eid Mubarak,68.263
16:40,1,Pickford,12.171
16:40,2,EveChe,35.836
16:40,3,金田一少年の事件簿,33.859
16:40,4,DiaDelTrabajador,31.966
16:40,5,オシムさん,10.713
16:40,6,Everton,88.491
16:40,7,自分の誕生日を数字を使わずに教えろ,11.231
16:40,8,鎌倉殿の13人,161.518
16:40,9,Mohon,128.426
16:40,10,Minal,107.899
17:10,1,Pickford,20.589
17:10,2,Chelsea,154.253
17:10,3,EveChe,42.376
17:10,4,Everton,103.557
17:10,5,KingDoubleBDay,206.309
17:10,6,ThursdaysChild_AlbumPreview,66.266
17:10,7,DiaDelTrabajador,36.808
17:10,8,우리_뱀뱀이_생일축하해,192.201
17:10,9,TXT ALBUM PREVIEW,67.806
17:10,10,オシムさん,14.230
17:40,1,Chelsea,166.380
17:40,2,Pickford,23.584
17:40,3,Everton,113.815
17:40,4,EveChe,44.138
17:40,5,KingDoubleBDay,328.892
17:40,6,우리_뱀뱀이_생일축하해,304.256
17:40,7,GOOD_BOY_GONE_BAD,148.893
17:40,8,ThursdaysChild_AlbumPreview,76.868
17:40,9,TXT ALBUM PREVIEW,77.889
17:40,10,オシムさん,15.955
18:10,1,Chelsea,163.599
18:10,2,KingDoubleBDay,436.102
18:10,3,Everton,113.745
18:10,4,Pickford,24.871
18:10,5,EveChe,45.266
18:10,6,우리_뱀뱀이_생일축하해,402.482
18:10,7,DiaDelTrabajador,48.395
18:10,8,GOOD_BOY_GONE_BAD,142.189
18:10,9,Botafogo,34.064
18:10,10,TXT ALBUM PREVIEW,81.792
18:40,1,Tavares,14.640
18:40,2,KingDoubleBDay,509.706
18:40,3,Chelsea,169.369
18:40,4,Everton,117.723
18:40,5,Pickford,26.084
18:40,6,우리_뱀뱀이_생일축하해,471.269
18:40,7,WHUARS,32.195
18:40,8,DiaDelTrabajador,53.862
18:40,9,EveChe,46.336
18:40,10,Botafogo,36.695
19:10,1,Tavares,17.175
19:10,2,KingDoubleBDay,559.942
19:10,3,WHUARS,37.634
19:10,4,عيد_الفطر_المبارك,183.817
19:10,5,DiaDelTrabajador,59.341
19:10,6,Chelsea,168.675
19:10,7,우리_뱀뱀이_생일축하해,517.661
19:10,8,Everton,117.939
19:10,9,Pickford,26.988
19:10,10,Nketiah,
19:40,1,WHUARS,48.220
19:40,2,Tavares,18.290
19:40,3,عيد_الفطر_المبارك,198.627
19:40,4,COYG,
19:40,5,Nketiah,13.964
19:40,6,KingDoubleBDay,597.265
19:40,7,DiaDelTrabajador,64.879
19:40,8,Chelsea,176.551
