hora,posicio,trend,volum
00:01,1,下のボタン,9.971
00:01,2,NationalBookLoversDay,9.941
00:01,3,좀비버스,9.752
00:01,4,جيسوس,9.744
00:01,5,الاتفاق,9.686
00:01,6,Marcelino,9.589
00:01,7,العام_الجديد_1445,9.568
00:01,8,Cypher,9.554
00:01,9,Oxford Street,9.437
00:01,10,Kina,9.398
00:31,1,下のボタン,9.971
00:31,2,좀비버스,9.752
00:31,3,Zaporizhzhia,9.708
00:31,4,الاتفاق,9.686
00:31,5,Marcelino,9.668
00:31,6,Veiga,9.623
00:31,7,العام_الجديد_1445,9.568
00:31,8,Peterson,9.518
00:31,9,Oxford Street,9.437
00:31,10,Kina,9.398
01:01,1,下のボタン,9.971
01:01,2,Marcelino,9.814
01:01,3,좀비버스,9.789
01:01,4,Zaporizhzhia,9.708
01:01,5,الاتفاق,9.686
01:01,6,Veiga,9.623
01:01,7,Doocy,9.621
01:01,8,Peterson,9.518
01:01,9,Oxford Street,9.437
01:01,10,Höcke,9.403
01:31,1,下のボタン,9.971
01:31,2,Marcelino,9.814
01:31,3,좀비버스,9.789
01:31,4,Zaporizhzhia,9.708
01:31,5,الاتفاق,9.686
01:31,6,Veiga,9.623
01:31,7,Doocy,9.621
01:31,8,Peterson,9.557
01:31,9,Höcke,9.554
01:31,10,Oxford Street,9.437
02:01,1,VictoriaDeVenezuela,9.994
02:01,2,좀비버스,9.859
02:01,3,Marcelino,9.814
02:01,4,Höcke,9.673
02:01,5,Veiga,9.623
02:01,6,Doocy,9.621
02:01,7,Peterson,9.557
02:01,8,Yolo,9.523
02:01,9,الاتفاق,9.483
02:01,10,اسطنبول,9.428
02:31,1,VictoriaDeVenezuela,9.994
02:31,2,좀비버스,9.859
02:31,3,Marcelino,9.814
02:31,4,Höcke,9.765
02:31,5,Peterson,9.659
02:31,6,Doocy,9.621
02:31,7,YOLO,9.536
02:31,8,Yolo,9.523
02:31,9,الاتفاق,9.483
02:31,10,اسطنبول,9.464
03:01,1,VictoriaDeVenezuela,9.994
03:01,2,좀비버스,9.859
03:01,3,Höcke,9.822
03:01,4,YOLO,9.762
03:01,5,Marcelino,9.758
03:01,6,Peterson,9.659
03:01,7,Yolo,9.523
03:01,8,اسطنبول,9.464
03:01,9,الاتفاق,9.423
03:01,10,Veretout,9.291
03:31,1,좀비버스,9.926
03:31,2,プライム会費年1000円上げ,9.831
03:31,3,Höcke,9.822
03:31,4,YOLO,9.762
03:31,5,Marcelino,9.758
03:31,6,Peterson,9.659
03:31,7,Yolo,9.523
03:31,8,اسطنبول,9.464
03:31,9,الاتفاق,9.423
03:31,10,Advincula,9.398
04:01,1,좀비버스,9.926
04:01,2,Höcke,9.903
04:01,3,Artur,9.886
04:01,4,プライム会費年1000円上げ,9.831
04:01,5,YOLO,9.781
04:01,6,Peterson,9.592
04:01,7,اسطنبول,9.464
04:01,8,Marcelino,9.425
04:01,9,Advincula,9.398
04:01,10,श्री हरि,9.360
04:31,1,Höcke,9.971
04:31,2,좀비버스,9.926
04:31,3,Artur,9.886
04:31,4,プライム会費年1000円上げ,9.831
04:31,5,YOLO,9.781
04:31,6,Peterson,9.757
04:31,7,اسطنبول,9.743
04:31,8,Marcelino,9.425
04:31,9,Advincula,9.398
04:31,10,श्री हरि,9.360
05:01,1,Höcke,9.971
05:01,2,좀비버스,9.926
05:01,3,Artur,9.886
05:01,4,اسطنبول,9.864
05:01,5,YOLO,9.831
05:01,6,Peterson,9.757
05:01,7,Advincula,9.398
05:01,8,श्री हरि,9.360
05:01,9,Veretout,9.314
05:01,10,الاتفاق,9.310
05:31,1,Höcke,9.971
05:31,2,روما,9.963
05:31,3,Artur,9.886
05:31,4,اسطنبول,9.864
05:31,5,YOLO,9.831
05:31,6,Peterson,9.757
05:31,7,San Lorenzo,9.461
05:31,8,Veretout,9.318
05:31,9,الاتفاق,9.310
05:31,10,Marcelino,9.173
06:01,1,روما,9.978
06:01,2,Höcke,9.971
06:01,3,YOLO,9.929
06:01,4,اسطنبول,9.864
06:01,5,Peterson,9.788
06:01,6,San Lorenzo,9.461
06:01,7,Veretout,9.329
06:01,8,1989TaylorsVersion,9.326
06:01,9,SistasOnBET,9.277
06:01,10,الاتفاق,9.178
06:31,1,انصفنا_سمو_الرييس,9.978
06:31,2,روما,9.963
06:31,3,1989TaylorsVersion,9.954
06:31,4,YOLO,9.929
06:31,5,اسطنبول,9.864
06:31,6,Yolo,9.800
06:31,7,Peterson,9.788
06:31,8,SistasOnBET,9.537
06:31,9,San Lorenzo,9.461
06:31,10,Veretout,9.336
07:01,1,انصفنا_سمو_الرييس,9.978
07:01,2,San Lorenzo,9.966
07:01,3,روما,9.963
07:01,4,1989TaylorsVersion,9.954
07:01,5,YOLO,9.929
07:01,6,Peterson,9.830
07:01,7,SistasOnBET,9.817
07:01,8,Yolo,9.800
07:01,9,Veretout,9.364
07:01,10,Carrillo,9.260
07:31,1,انصفنا_سمو_الرييس,9.978
07:31,2,San Lorenzo,9.966
07:31,3,1989TaylorsVersion,9.954
07:31,4,روما,9.950
07:31,5,YOLO,9.929
07:31,6,Peterson,9.830
07:31,7,SistasOnBET,9.817
07:31,8,Yolo,9.800
07:31,9,ITS BLUE,9.785
07:31,10,1989 TV,9.639
08:01,1,انصفنا_سمو_الرييس,9.978
08:01,2,Peterson,9.971
08:01,3,San Lorenzo,9.966
08:01,4,1989TaylorsVersion,9.954
08:01,5,روما,9.950
08:01,6,YOLO,9.872
08:01,7,SistasOnBET,9.817
08:01,8,Yolo,9.800
08:01,9,ITS BLUE,9.785
08:01,10,1989 TV,9.639
08:31,1,Peterson,9.971
08:31,2,San Lorenzo,9.966
08:31,3,روما,9.943
08:31,4,YOLO,9.872
08:31,5,SistasOnBET,9.817
08:31,6,ITS BLUE,9.785
08:31,7,1989 TV,9.639
08:31,8,Κροατες,9.624
08:31,9,NEW YEARS DAY,9.553
08:31,10,ElGranChefFamosos,9.456
09:01,1,Peterson,9.971
09:01,2,روما,9.968
09:01,3,YOLO,9.872
09:01,4,ITS BLUE,9.785
09:01,5,Κροατες,9.757
09:01,6,1989 TV,9.639
09:01,7,NEW YEARS DAY,9.553
09:01,8,Veretout,9.495
09:01,9,ElGranChefFamosos,9.456
09:01,10,Kina,9.272
09:31,1,Peterson,9.971
09:31,2,روما,9.968
09:31,3,DStvPrem,9.949
09:31,4,YOLO,9.872
09:31,5,Κροατες,9.757
09:31,6,NEW YEARS DAY,9.553
09:31,7,Veretout,9.495
09:31,8,ElGranChefFamosos,9.456
09:31,9,Karenapakbowo LebihPasti,9.410
09:31,10,Skarangkita Barengsubianto,9.379
10:01,1,روما,9.988
10:01,2,DStvPrem,9.949
10:01,3,Peterson,9.897
10:01,4,Κροατες,9.757
10:01,5,Karenapakbowo LebihPasti,9.677
10:01,6,YOLO,9.635
10:01,7,NEW YEARS DAY,9.553
10:01,8,Veretout,9.544
10:01,9,ElGranChefFamosos,9.455
10:01,10,Skarangkita Barengsubianto,9.379
10:31,1,روما,9.988
10:31,2,DStvPrem,9.949
10:31,3,Κροατες,9.757
10:31,4,Karenapakbowo LebihPasti,9.677
10:31,5,YOLO,9.635
10:31,6,Veretout,9.551
10:31,7,lorde,9.387
10:31,8,Skarangkita Barengsubianto,9.379
10:31,9,WomensDay,9.302
10:31,10,Marcelino,9.201
11:01,1,I'm'm,3.740.000
11:01,2,Love Me Again,2.880.000
11:01,3,Taylor,993.000
11:01,4,Fernando Villavicencio,631.000
11:01,5,V_Layover,564.000
11:01,6,Jailer,520.000
11:01,7,Ecuador,452.000
11:01,8,KIM TAEHYUNG,446.000
11:01,9,APOLOGIZE TO LISA,286.000
11:01,10,HAPPYPALITDAY2023,274.000
11:31,1,I'm'm,3.920.000
11:31,2,Love Me Again,2.880.000
11:31,3,Web3,2.800.000
11:31,4,Taylor,1.040.000
11:31,5,Fernando Villavicencio,639.000
11:31,6,V_Layover,564.000
11:31,7,Jailer,520.000
11:31,8,V_LoveMeAgain,497.000
11:31,9,Ecuador,458.000
11:31,10,KIM TAEHYUNG,446.000
12:01,1,I'm'm,3.920.000
12:01,2,Love Me Again,2.880.000
12:01,3,Web3,2.860.000
12:01,4,Taylor,1.100.000
12:01,5,Fernando Villavicencio,649.000
12:01,6,Russia,590.000
12:01,7,V_Layover,564.000
12:01,8,Jailer,543.000
12:01,9,V_LoveMeAgain,497.000
12:01,10,Ecuador,465.000
12:31,1,I'm'm,3.920.000
12:31,2,Love Me Again,2.880.000
12:31,3,Web3,2.860.000
12:31,4,taylor,1.140.000
12:31,5,Taylor,1.100.000
12:31,6,Fernando Villavicencio,661.000
12:31,7,Russia,606.000
12:31,8,V_Layover,564.000
12:31,9,Jailer,543.000
12:31,10,V_LoveMeAgain,497.000
13:01,1,I'm'm,3.920.000
13:01,2,Web3,2.860.000
13:01,3,taylor,1.200.000
13:01,4,Taylor,1.100.000
13:01,5,Fernando Villavicencio,676.000
13:01,6,Russia,606.000
13:01,7,Jailer,563.000
13:01,8,V_Layover,557.000
13:01,9,V_LoveMeAgain,497.000
13:01,10,Ecuador,479.000
13:31,1,I'm'm,3.559.999
13:31,2,Web3,2.860.000
13:31,3,taylor,1.240.000
13:31,4,Taylor,1.100.000
13:31,5,Fernando Villavicencio,693.000
13:31,6,Russia,610.000
13:31,7,Jailer,563.000
13:31,8,V_Layover,557.000
13:31,9,Ecuador,494.000
13:31,10,Kim Taehyung,437.000
14:01,1,I'm'm,2.880.000
14:01,2,Web3,2.519.999
14:01,3,taylor,1.299.999
14:01,4,Fernando Villavicencio,698.000
14:01,5,Russia,620.000
14:01,6,Jailer,564.000
14:01,7,Ecuador,510.000
14:01,8,Kim Taehyung,423.000
14:01,9,Chelsea,401.000
14:01,10,APOLOGIZE TO LISA,324.000
14:31,1,I'm'm,3.400.000
14:31,2,Web3,2.900.000
14:31,3,taylor,1.359.999
14:31,4,Fernando Villavicencio,735.000
14:31,5,Russia,620.000
14:31,6,Jailer,566.000
14:31,7,Ecuador,525.000
14:31,8,Kim Taehyung,423.000
14:31,9,Chelsea,402.000
14:31,10,APOLOGIZE TO LISA,333.000
15:01,1,I'm'm,3.840.000
15:01,2,Web3,2.900.000
15:01,3,Taylor,1.420.000
15:01,4,taylor,1.359.999
15:01,5,Fernando Villavicencio,760.000
15:01,6,Russia,620.000
15:01,7,Jailer,581.000
15:01,8,Ecuador,543.000
15:01,9,Chelsea,412.000
15:01,10,Kim Taehyung,410.000
15:31,1,I'm'm,3.840.000
15:31,2,Web3,2.900.000
15:31,3,i'm'm,2.540.000
15:31,4,taylor,1.460.000
15:31,5,Taylor,1.420.000
15:31,6,Fernando Villavicencio,782.000
15:31,7,Russia,620.000
15:31,8,Jailer,596.000
15:31,9,Ecuador,558.000
15:31,10,Chelsea,413.000
16:01,1,I'm'm,3.840.000
16:01,2,Web3,2.900.000
16:01,3,i'm'm,2.540.000
16:01,4,taylor,1.460.000
16:01,5,Taylor,1.440.000
16:01,6,Fernando Villavicencio,782.000
16:01,7,Russia,614.000
16:01,8,Jailer,596.000
16:01,9,Ecuador,576.000
16:01,10,Chelsea,421.000
16:31,1,I'm'm,3.840.000
16:31,2,i'm'm,2.540.000
16:31,3,taylor,1.460.000
16:31,4,Taylor,1.440.000
16:31,5,Fernando Villavicencio,824.000
16:31,6,Russia,618.000
16:31,7,Jailer,607.000
16:31,8,Ecuador,593.000
16:31,9,Chelsea,421.000
16:31,10,APOLOGIZE TO LISA,388.000
17:01,1,I'm'm,2.920.000
17:01,2,i'm'm,2.540.000
17:01,3,Taylor,1.600.000
17:01,4,taylor,1.460.000
17:01,5,Fernando Villavicencio,824.000
17:01,6,Russia,618.000
17:01,7,Jailer,607.000
17:01,8,Ecuador,593.000
17:01,9,Chelsea,425.000
17:01,10,APOLOGIZE TO LISA,404.000
17:31,1,I'm'm,4.200.000
17:31,2,Taylor,1.640.000
17:31,3,taylor,1.600.000
17:31,4,Fernando Villavicencio,862.000
17:31,5,Ecuador,623.000
17:31,6,Russia,618.000
17:31,7,Jailer,613.000
17:31,8,Chelsea,426.000
17:31,9,APOLOGIZE TO LISA,419.000
17:31,10,StrayKids,385.000
18:01,1,I'm'm,4.420.000
18:01,2,Taylor,1.680.000
18:01,3,taylor,1.600.000
18:01,4,Fernando Villavicencio,882.000
18:01,5,Ecuador,639.000
18:01,6,Jailer,625.000
18:01,7,APOLOGIZE TO LISA,430.000
18:01,8,Chelsea,428.000
18:01,9,StrayKids,413.000
18:01,10,1989 TV,361.000
18:31,1,I'm'm,4.420.000
18:31,2,Taylor,1.700.000
18:31,3,taylor,1.600.000
18:31,4,Fernando Villavicencio,900.000
18:31,5,Ecuador,653.000
18:31,6,Jailer,625.000
18:31,7,APOLOGIZE TO LISA,437.000
18:31,8,Chelsea,428.000
18:31,9,StrayKids,420.000
18:31,10,1989 TV,366.000
19:01,1,I'm'm,4.420.000
19:01,2,Crypto,2.340.000
19:01,3,Taylor,1.759.999
19:01,4,Fernando Villavicencio,919.000
19:01,5,Ecuador,668.000
19:01,6,Jailer,625.000
19:01,7,Russia,584.000
19:01,8,APOLOGIZE TO LISA,446.000
19:01,9,StrayKids,434.000
19:01,10,Chelsea,428.000
19:31,1,I'm'm,4.420.000
19:31,2,Crypto,2.340.000
19:31,3,Taylor,1.759.999
19:31,4,Fernando Villavicencio,935.000
19:31,5,Ecuador,680.000
19:31,6,Jailer,627.000
19:31,7,Russia,584.000
19:31,8,APOLOGIZE TO LISA,455.000
19:31,9,StrayKids,434.000
19:31,10,Chelsea,428.000
20:01,1,I'm'm,4.139.999
20:01,2,Crypto,2.340.000
20:01,3,Taylor,1.799.999
20:01,4,Fernando Villavicencio,952.000
20:01,5,Love Me Again,948.000
20:01,6,Ecuador,695.000
20:01,7,Jailer,629.000
20:01,8,Russia,584.000
20:01,9,APOLOGIZE TO LISA,464.000
20:01,10,StrayKids,434.000
20:31,1,I'm'm,4.139.999
20:31,2,Taylor,1.799.999
20:31,3,Fernando Villavicencio,971.000
20:31,4,Love Me Again,948.000
20:31,5,Ecuador,708.000
20:31,6,Jailer,629.000
20:31,7,Russia,584.000
20:31,8,APOLOGIZE TO LISA,471.000
20:31,9,StrayKids,437.000
20:31,10,Chelsea,398.000
21:01,1,I'm'm,3.740.000
21:01,2,Taylor,1.839.999
21:01,3,Fernando Villavicencio,987.000
21:01,4,Love Me Again,948.000
21:01,5,Ecuador,722.000
21:01,6,Jailer,629.000
21:01,7,King,586.000
21:01,8,Russia,543.000
21:01,9,APOLOGIZE TO LISA,477.000
21:01,10,StrayKids,445.000
21:31,1,I'm'm,3.240.000
21:31,2,Taylor,1.839.999
21:31,3,Fernando Villavicencio,1.000.000
21:31,4,Love Me Again,910.000
21:31,5,Ecuador,734.000
21:31,6,Jailer,630.000
21:31,7,King,586.000
21:31,8,Russia,543.000
21:31,9,APOLOGIZE TO LISA,481.000
21:31,10,StrayKids,456.000
22:01,1,Taylor,1.859.999
22:01,2,Fernando Villavicencio,1.040.000
22:01,3,Love Me Again,910.000
22:01,4,Ecuador,748.000
22:01,5,Jailer,630.000
22:01,6,King,594.000
22:01,7,Russia,511.000
22:01,8,APOLOGIZE TO LISA,484.000
22:01,9,StrayKids,456.000
22:01,10,HeartOfStonexfreenbecky,422.000
22:31,1,I'm'm,3.160.000
22:31,2,Taylor,1.859.999
22:31,3,Web3,1.500.000
22:31,4,Fernando Villavicencio,1.060.000
22:31,5,Love Me Again,910.000
22:31,6,Ecuador,759.000
22:31,7,Jailer,630.000
22:31,8,King,598.000
22:31,9,jungkook,582.000
22:31,10,Russia,511.000
23:01,1,I'm'm,3.780.000
23:01,2,Taylor,1.880.000
23:01,3,Web3,1.560.000
23:01,4,Fernando Villavicencio,1.100.000
23:01,5,Love Me Again,875.000
23:01,6,Ecuador,772.000
23:01,7,Jailer,628.000
23:01,8,jungkook,616.000
23:01,9,King,615.000
23:01,10,Team 1,514.000
23:31,1,I'm'm,3.780.000
23:31,2,Taylor,1.880.000
23:31,3,Web3,1.560.000
23:31,4,Fernando Villavicencio,1.120.000
23:31,5,Love Me Again,875.000
23:31,6,Ecuador,782.000
23:31,7,Jailer,628.000
23:31,8,jungkook,621.000
23:31,9,King,598.000
23:31,10,Team 1,514.000
