Date,Title,Description,URL,Author
2023-08-10,"Woodside, Chevron hope to forestall any industrial-action-led disruptions at their LNG projects",Woodside Energy and Chevron face the prospect of industrial action by employees at their offshore and downstream LNG facilities in Western Australia but hope to avoid any potential disruption to their businesses through continuing engagement and discussions with their workforce and unions.,https://terminal.kpler.com/insight/news/woodside-chevron-hope-to-forestall-any-industrial-action-led-disruptions-at-its-lng-projects,CK
2023-08-10,Long-term regasification capacity at Mukran LNG terminal fully booked: Deutsche Regas,German private terminal operator Deutsche Regas has fully allocated the regasification capacity it offered on a long-term basis at its planned Deutsche Ostsee LNG terminal at Mukran in Germany’s northern state of Mecklenburg-Vorpommern.,https://terminal.kpler.com/insight/news/long-term-regasification-capacity-at-mukran-lng-terminal-fully-booked-deutsche-regas,CK
