hora,posicio,trend,volum
00:10,1,Marcao,156.844
00:10,2,Priya,60.942
00:10,3,Faye,61.210
00:10,4,Biden,1.852.218
00:10,5,Afghanistan,1.742.145
00:10,6,PrimeVideoEvangelion,65.184
00:10,7,GRSvGS,36.100
00:10,8,Kerem,75.314
00:10,9,17Ağustos1999,
00:10,10,Galatasaray,68.371
00:41,1,Marcao,162.965
00:41,2,Priya,61.744
00:41,3,Biden,2.262.361
00:41,4,PrimeVideoEvangelion,69.065
00:41,5,Afghanistan,4.008.322
00:41,6,Faye,62.735
00:41,7,17Ağustos1999,10.152
00:41,8,GRSvGS,36.516
00:41,9,Kerem,78.737
00:41,10,Trump,2.028.727
01:10,1,Marcao,165.275
01:10,2,Biden,2.303.305
01:10,3,Afghanistan,4.559.317
01:10,4,PrimeVideoEvangelion,71.103
01:10,5,Priya,61.805
01:10,6,17Ağustos1999,11.472
01:10,7,17an,32.142
01:10,8,Faye,62.748
01:10,9,GRSvGS,36.531
01:10,10,Kerem,79.621
01:41,1,17an,37.600
01:41,2,Biden,2.891.611
01:41,3,Afghanistan,4.443.139
01:41,4,Marcao,167.066
01:41,5,PrimeVideoEvangelion,73.594
01:41,6,17Ağustos1999,12.483
01:41,7,Priya,62.299
01:41,8,MVR NA LOS GRANDES,71.292
01:41,9,Faye,63.557
01:41,10,San Lorenzo,
02:10,1,17an,44.842
02:10,2,Biden,2.984.132
02:10,3,BachelorInParadise,
02:10,4,Afghanistan,5.606.304
02:10,5,HUTRI76,59.421
02:10,6,17Ağustos1999,14.112
02:10,7,PrimeVideoEvangelion,75.192
02:10,8,Marcao,167.813
02:10,9,MVR NA LOS GRANDES,94.762
02:10,10,Dirgahayu Republik Indonesia,17.171
02:41,1,17an,53.817
02:41,2,BachelorInParadise,11.667
02:41,3,HUTRI76,67.691
02:41,4,Afeganistão,305.001
02:41,5,Dirgahayu Republik Indonesia,21.831
02:41,6,Biden,3.061.416
02:41,7,17Ağustos1999,15.719
02:41,8,MVR NA LOS GRANDES,110.761
02:41,9,Cristiano,118.097
02:41,10,PrimeVideoEvangelion,76.862
03:10,1,17an,63.470
03:10,2,BachelorInParadise,19.730
03:10,3,HUTRI76,75.759
03:10,4,Dirgahayu Republik Indonesia,26.398
03:10,5,WWERaw,16.871
03:10,6,ShangChiRedCarpet_MarkTuan,32.987
03:10,7,Afeganistão,304.450
03:10,8,Biden,3.013.851
03:10,9,大阪桐蔭,15.188
03:10,10,MVR NA LOS GRANDES,114.340
03:41,1,17an,74.811
03:41,2,HUTRI76,85.928
03:41,3,BachelorInParadise,26.242
03:41,4,WWERaw,23.818
03:41,5,Dirgahayu Republik Indonesia,32.317
03:41,6,ShangChiRedCarpet_MarkTuan,62.752
03:41,7,Afeganistão,312.643
03:41,8,Biden,3.088.372
03:41,9,dominic,44.585
03:41,10,試合成立,
04:10,1,17an,86.518
04:10,2,HUTRI76,96.005
04:10,3,BachelorInParadise,30.520
04:10,4,ProvaNaIlha,
04:10,5,Dirgahayu Republik Indonesia,38.430
04:10,6,WWERaw,29.149
04:10,7,降雨コールド,
04:10,8,東海大菅生,14.915
04:10,9,Dinei,
04:10,10,Afeganistão,313.629
04:41,1,17an,98.912
