hora,posicio,trend,volum
00:00,1,Noah Lyles,245.000
00:00,2,Corinthians,17.000
00:00,3,Gabi,61.000
00:00,4,$RIZO,
00:00,5,Thompson,55.000
00:00,6,Rosamaria,46.000
00:00,7,Polônia,123.000
00:00,8,Pedro Raul,
00:00,9,Juventude,15.000
00:00,10,VoleiNoSporTV,29.000
00:30,1,Noah Lyles,245.000
00:30,2,Corinthians,17.000
00:30,3,Gabi,61.000
00:30,4,$RIZO,
00:30,5,Thompson,55.000
00:30,6,Rosamaria,46.000
00:30,7,Polônia,123.000
00:30,8,Pedro Raul,
00:30,9,Juventude,15.000
00:30,10,VoleiNoSporTV,29.000
01:00,1,Noah Lyles,271.000
01:00,2,Corinthians,70.000
01:00,3,神さま学校の落ちこぼれ,15.000
01:00,4,Gabi,61.000
01:00,5,フワちゃん,79.000
01:00,6,Barracas,
01:00,7,Medel,
01:00,8,$RIZO,
01:00,9,Pedro Raul,
01:00,10,Thompson,58.000
01:30,1,Noah Lyles,271.000
01:30,2,Corinthians,70.000
01:30,3,神さま学校の落ちこぼれ,15.000
01:30,4,Gabi,61.000
01:30,5,フワちゃん,79.000
01:30,6,Barracas,
01:30,7,Medel,
01:30,8,$RIZO,
01:30,9,Pedro Raul,
01:30,10,Thompson,58.000
02:00,1,Noah Lyles,286.000
02:00,2,フワちゃん,96.000
02:00,3,神さま学校の落ちこぼれ,16.000
02:00,4,Corinthians,71.000
02:00,5,VamosLaU,
02:00,6,ヒロアカ,179.000
02:00,7,فضفض_بكلمه,11.000
02:00,8,Medel,
02:00,9,$RIZO,
02:00,10,Barracas,
02:30,1,Noah Lyles,286.000
02:30,2,フワちゃん,96.000
02:30,3,神さま学校の落ちこぼれ,16.000
02:30,4,Corinthians,71.000
02:30,5,VamosLaU,
02:30,6,ヒロアカ,179.000
02:30,7,فضفض_بكلمه,11.000
02:30,8,Medel,
02:30,9,$RIZO,
02:30,10,Barracas,
03:00,1,フワちゃん,111.000
03:00,2,Noah Lyles,300.000
03:00,3,神さま学校の落ちこぼれ,18.000
03:00,4,ヒロアカ,190.000
03:00,5,RHONJ,
03:00,6,فضفض_بكلمه,12.000
03:00,7,Corinthians,72.000
03:00,8,VamosLaU,
03:00,9,dilematvi,16.000
