hora,posicio,trend,volum
00:01,1,toriyama,5.039.999
00:01,2,biden,4.920.000
00:01,3,Toriyama,4.900.000
00:01,4,Biden,4.700.000
00:01,5,Akira Toriyama,4.179.999
00:01,6,akira toriyama,4.059.999
00:01,7,Dragon Ball,3.320.000
00:01,8,trump,2.940.000
00:01,9,鳥山先生,2.200.000
00:01,10,International Women's Day,1.540.000
00:31,1,toriyama,5.039.999
00:31,2,biden,4.920.000
00:31,3,Toriyama,4.900.000
00:31,4,Biden,4.700.000
00:31,5,Akira Toriyama,4.300.000
00:31,6,akira toriyama,4.059.999
00:31,7,Dragon Ball,3.380.000
00:31,8,trump,2.940.000
00:31,9,鳥山先生,2.200.000
00:31,10,International Women's Day,1.819.999
01:01,1,toriyama,5.039.999
01:01,2,biden,4.920.000
01:01,3,Biden,4.480.000
01:01,4,Akira Toriyama,4.420.000
01:01,5,akira toriyama,4.059.999
01:01,6,Dragon Ball,3.440.000
01:01,7,trump,2.940.000
01:01,8,Toriyama,2.420.000
01:01,9,鳥山先生,2.200.000
01:01,10,International Women's Day,1.880.000
01:31,1,Biden,4.480.000
01:31,2,Akira Toriyama,4.420.000
01:31,3,Dragon Ball,3.519.999
01:31,4,Trump,2.900.000
01:31,5,International Women's Day,1.880.000
01:31,6,Mujeres,1.740.000
01:31,7,Israel,1.460.000
01:31,8,SOTU,1.000.000
01:31,9,Happy International,980.000
01:31,10,InternationalWomensDay,950.000
02:01,1,Biden,4.480.000
02:01,2,Akira Toriyama,4.420.000
02:01,3,Dragon Ball,3.580.000
02:01,4,Trump,2.900.000
02:01,5,International Women's Day,1.880.000
02:01,6,Mujeres,1.839.999
02:01,7,Israel,1.440.000
02:01,8,SOTU,1.020.000
02:01,9,Happy International,993.000
02:01,10,InternationalWomensDay,961.000
02:31,1,Akira Toriyama,4.420.000
02:31,2,Biden,4.119.999
02:31,3,Dragon Ball,3.639.999
02:31,4,Trump,2.900.000
02:31,5,Mujeres,1.839.999
02:31,6,International Women's Day,1.799.999
02:31,7,Israel,1.440.000
02:31,8,SOTU,1.020.000
02:31,9,Happy International,1.000.000
02:31,10,InternationalWomensDay,962.000
03:01,1,Akira Toriyama,4.300.000
03:01,2,Biden,4.060.000
03:01,3,Dragon Ball,3.700.000
03:01,4,Trump,2.900.000
03:01,5,Mujeres,1.880.000
03:01,6,International Women's Day,1.799.999
03:01,7,Israel,1.420.000
03:01,8,Happy International,1.120.000
03:01,9,SOTU,1.020.000
03:01,10,InternationalWomensDay,972.000
03:31,1,Akira Toriyama,4.200.000
03:31,2,Dragon Ball,3.740.000
03:31,3,Biden,2.300.000
03:31,4,Mujeres,1.880.000
03:31,5,International Women's Day,1.520.000
03:31,6,Israel,1.420.000
03:31,7,Happy International,1.120.000
03:31,8,SOTU,1.020.000
03:31,9,InternationalWomensDay,972.000
03:31,10,Mulheres,839.000
04:01,1,Akira Toriyama,4.200.000
04:01,2,Dragon Ball,3.800.000
04:01,3,Biden,2.300.000
04:01,4,Mujeres,1.880.000
04:01,5,Israel,1.400.000
04:01,6,International Women's Day,1.240.000
04:01,7,Happy International,1.120.000
04:01,8,SOTU,993.000
04:01,9,InternationalWomensDay,976.000
