Date,Title,Description,URL,Author
2021-09-03,"Pertamina, Ichthys offer three LNG cargoes loading in end-Sep to early Nov",Indonesia’s state-owned Pertamina and Ichthys LNG have issued separate tenders to sell a total of three cargoes loading across end September to early November.,https://terminal.kpler.com/insight/news/pertamina-ichthys-offer-three-lng-cargoes-loading-in-end-sep-to-early-nov,CK
2021-09-03,"Trafigura, PetroChina place lowest offers in Pakistan LNG’s second Oct-Nov tender",Trading firm Trafigura and state-owned PetroChina submitted the lowest offers for state-owned Pakistan LNG’s recently closed tender to buy five LNG cargoes for delivery to the GasPort LNG terminal at Port Qasim in October and November,https://terminal.kpler.com/insight/news/trafigura-petro-china-place-lowest-offers-in-pakistan-lng-s-second-oct-nov-tender,CK
