hora,posicio,trend,volum
00:10,1,Jeff Beck,48.200
00:10,2,Southampton,68.718
00:10,3,BecasEdomex,114.262
00:10,4,MilanTorino,
00:10,5,Madrid,235.469
00:10,6,iHeartAwards,1.021.424
00:10,7,Courtois,16.597
00:10,8,セクゾInstagram,
00:10,9,كورتوا,
00:10,10,SOUMCI,
00:40,1,Jeff Beck,73.132
00:40,2,BecasEdomex,123.139
00:40,3,Southampton,70.687
00:40,4,MilanTorino,
00:40,5,iHeartAwards,1.061.707
00:40,6,ジェフ・ベック,
00:40,7,Madrid,240.581
00:40,8,セクゾInstagram,
00:40,9,Courtois,17.288
00:40,10,ApoFlyToTaipei,15.855
01:10,1,Shakira,202.821
01:10,2,Shakira,202.821
01:10,3,Jeff Beck,93.728
01:10,4,BecasEdomex,131.384
01:10,5,Southampton,71.836
01:10,6,ジェフ・ベック,
01:10,7,ApoFlyToTaipei,88.062
01:10,8,iHeartAwards,1.102.097
01:10,9,MilanTorino,
01:10,10,セクゾInstagram,
01:40,1,Shakira,397.531
01:40,2,Shakira,397.531
01:40,3,Jeff Beck,108.666
01:40,4,Twingo,
01:40,5,BecasEdomex,139.224
01:40,6,ジェフ・ベック,10.997
01:40,7,ApoFlyToTaipei,151.615
01:40,8,Casio,
01:40,9,Southampton,73.014
01:40,10,Ferrari,21.872
02:10,1,Shakira,544.361
02:10,2,Jeff Beck,120.826
02:10,3,Twingo,23.927
02:10,4,Casio,11.215
02:10,5,BecasEdomex,145.274
02:10,6,Ferrari,26.454
02:10,7,ジェフ・ベック,13.797
02:10,8,AEWDynamite,12.734
02:10,9,ApoFlyToTaipei,200.425
02:10,10,LAS MUJERES FACTURAN,38.906
02:40,1,Shakira,658.184
02:40,2,Shakira,658.184
02:40,3,AEWDynamite,29.773
02:40,4,Twingo,34.860
02:40,5,Casio,17.255
02:40,6,Adam Cole,
02:40,7,BecasEdomex,155.127
02:40,8,Ferrari,29.953
02:40,9,ジェフ・ベック,16.020
02:40,10,ApoFlyToTaipei,237.066
03:10,1,Shakira,743.131
03:10,2,Shakira,743.131
03:10,3,AEWDynamite,41.852
03:10,4,Twingo,45.624
03:10,5,Casio,23.084
03:10,6,BecasEdomex,167.334
03:10,7,Thiago,66.855
03:10,8,Adam Cole,10.431
03:10,9,Ferrari,32.654
03:10,10,MissUniverse,32.172
03:40,1,Shakira,825.962
03:40,2,Shakira,825.962
